,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
81123,42,11,1,22,42,4,0,4110,35,True,0,1,1,0
85972,41,11,1,21,41,4,0,3110,30,True,0,1,0,1
55792,74,11,0,20,74,5,0,3110,30,True,0,1,0,0
74413,0,11,0,21,41,3,1,41200,30,True,0,1,0,0
77901,0,11,1,21,41,3,0,31200,30,True,0,1,1,0
73588,0,11,1,20,41,3,1,3210,32,True,0,1,0,1
54424,0,11,1,22,61,3,1,52200,35,True,0,1,0,0
69715,0,11,1,20,41,4,0,3120,30,True,0,1,1,0
69662,0,11,1,20,32,4,1,42100,32,True,0,1,0,0
98524,0,11,1,22,41,4,0,3220,35,True,0,1,0,0
92557,0,11,0,22,32,4,0,3110,35,True,0,1,0,0
56017,62,11,1,21,62,7,1,3210,30,True,0,1,0,2
58765,42,11,0,21,42,5,1,6210,30,True,0,1,0,1
94461,41,11,1,22,31,4,0,32100,33,True,1,0,1,0
75535,0,11,1,20,31,3,0,41100,32,True,0,1,0,1
54232,74,11,1,20,74,3,1,4220,30,True,0,1,1,0
70431,31,11,0,22,32,3,0,3110,33,True,1,0,1,0
67775,0,11,1,22,32,4,1,4210,35,True,0,1,0,0
85726,32,11,1,21,32,4,0,32200,30,True,0,1,0,0
63870,0,11,1,21,42,4,0,12100,30,True,0,1,0,0
82228,0,11,1,20,31,3,1,32100,32,True,0,1,0,0
53363,21,11,1,20,21,4,1,11200,32,True,1,1,1,0
85822,32,11,0,22,32,3,1,22200,35,True,0,1,1,1
70654,0,11,0,20,32,4,1,3220,32,True,0,1,0,0
60610,0,11,1,20,42,6,0,22200,32,True,0,1,1,2
101341,0,11,1,20,32,3,0,32200,30,True,0,1,0,2
65959,42,11,1,22,42,3,0,31100,35,True,0,1,1,0
63679,0,11,1,20,42,3,1,1210,30,True,0,1,0,2
55463,21,11,1,21,21,7,0,41200,30,True,0,1,0,0
74910,0,11,0,20,42,4,0,3110,30,True,0,1,0,0
103725,32,11,1,21,32,3,1,32100,30,True,0,1,0,2
95085,31,11,0,21,31,3,1,32200,32,True,0,1,0,1
60859,32,11,1,21,32,5,1,42100,30,True,0,1,0,0
77137,42,11,0,22,42,4,1,32100,35,True,1,1,0,0
84146,41,11,1,21,41,3,0,3210,32,True,0,1,1,2
73718,41,11,0,22,41,3,1,31100,35,True,0,1,0,0
70857,41,11,1,20,41,3,0,4120,30,True,0,1,0,0
104825,31,11,1,20,31,4,1,4120,30,True,0,1,1,1
83840,32,11,1,22,32,3,0,22200,33,True,1,1,0,0
56303,62,11,0,21,62,2,0,4110,32,True,0,1,0,0
55842,0,11,0,20,62,8,0,4110,32,True,1,1,0,0
100197,0,11,1,20,32,3,1,4210,32,True,0,1,1,0
81687,0,11,0,20,32,3,1,42100,30,True,0,1,0,0
102351,32,11,0,20,32,3,1,3110,32,True,0,1,0,0
98048,32,11,0,21,32,4,1,3220,30,True,0,1,1,2
103182,31,11,0,22,31,4,0,3210,35,True,0,1,1,0
62494,51,11,1,22,73,4,1,4110,33,True,1,0,0,1
64162,32,11,0,21,32,4,0,51200,30,True,0,1,0,0
75422,0,11,1,21,42,3,0,4110,30,True,0,1,0,0
71321,0,11,1,21,42,3,1,32200,30,True,0,1,0,0
91471,32,11,0,21,32,3,1,3210,30,True,0,1,0,0
90662,31,11,1,22,31,3,0,3210,35,True,0,1,0,0
105452,0,11,0,20,11,2,1,2110,30,True,0,1,0,0
68614,31,11,0,20,31,4,0,22200,30,True,0,1,1,0
103840,42,11,1,21,42,3,0,31100,32,True,0,1,0,0
89213,31,11,1,22,32,3,0,3110,33,True,1,0,0,1
59274,0,11,1,21,41,1,0,32200,30,True,0,1,0,2
91612,0,11,0,20,31,4,0,3210,30,True,0,1,0,2
103223,41,11,1,21,41,3,1,41100,32,True,0,1,0,0
88120,32,11,0,22,32,3,1,3220,35,True,0,1,1,2
94139,42,11,0,21,42,4,1,4110,32,True,0,1,0,0
90200,0,11,1,20,32,3,0,3110,32,True,0,1,0,0
99194,41,11,0,21,41,3,1,3120,30,True,0,1,0,0
82526,32,11,1,21,32,4,1,3210,32,True,0,1,0,2
80345,41,11,1,21,41,4,0,41100,32,True,0,1,0,2
90294,0,11,1,20,31,4,1,3220,30,True,0,1,0,1
101506,31,11,1,21,31,3,0,3110,30,True,0,1,1,2
62803,0,11,0,22,52,4,1,3110,33,True,1,0,1,1
88235,42,11,0,22,42,4,0,3220,35,True,0,1,0,1
56698,0,11,0,20,74,5,1,4120,30,True,0,1,0,0
76368,0,11,0,20,31,4,1,4120,30,True,0,1,0,1
58456,0,11,0,20,32,8,1,51100,30,True,0,1,0,2
99418,0,11,0,22,42,3,0,4120,35,True,1,1,0,0
95046,0,11,0,20,42,3,0,41100,30,True,0,1,1,2
69266,42,11,1,21,42,4,1,3210,30,True,0,1,0,0
84934,0,11,0,21,41,3,0,4210,30,True,0,1,0,2
97217,32,11,1,20,32,4,0,3120,30,True,1,1,1,2
87402,0,11,0,20,42,3,1,4120,30,True,0,1,1,1
70386,31,11,0,22,31,4,0,3210,35,True,0,1,0,0
56806,22,11,1,22,22,1,1,22200,35,True,0,1,0,0
85566,42,11,0,20,42,4,0,4120,32,True,0,1,1,0
61008,0,11,1,20,51,3,1,41100,30,True,0,1,1,0
90441,42,11,1,22,42,4,1,32100,35,True,0,1,0,0
87761,32,11,1,21,32,4,0,31200,32,True,0,1,1,0
93538,42,11,0,21,42,4,1,32200,32,True,0,1,0,0
89928,42,11,1,20,42,3,1,41200,32,True,0,1,1,0
93780,42,11,1,21,42,3,1,4120,32,True,0,1,0,0
75166,42,11,1,21,42,3,1,3210,32,True,0,1,0,0
64674,0,11,0,22,41,3,0,11200,35,True,0,1,0,0
57053,31,11,1,21,31,7,0,7210,30,True,1,1,0,0
71267,31,11,0,21,31,3,1,22200,32,True,0,1,0,0
57214,42,11,0,21,42,7,1,1220,32,True,0,1,0,0
73946,0,11,1,20,41,4,0,4210,32,True,0,1,1,2
103608,32,11,0,20,32,3,0,31100,32,True,0,1,0,0
88071,31,11,0,22,31,3,0,3220,35,True,0,1,0,0
75066,31,11,0,20,31,3,1,41100,32,True,0,1,0,2
61554,72,11,1,21,72,4,0,41200,32,True,0,1,0,0
84096,41,11,1,21,41,3,0,3220,32,True,0,1,0,0
74163,41,11,0,21,41,3,1,3220,30,True,0,1,0,2
53104,0,11,0,22,22,4,0,71200,35,True,0,1,0,0
59454,0,11,1,21,32,7,1,22200,30,True,0,1,0,0
86639,42,11,1,20,42,3,0,41200,32,True,0,1,0,0
65632,31,11,0,21,31,4,0,22200,32,True,0,1,0,2
77340,0,11,1,20,42,4,1,4210,32,True,0,1,0,0
74206,0,11,1,20,42,3,0,41100,32,True,0,1,0,0
55132,21,11,0,20,21,6,1,22200,30,True,0,1,0,0
53775,0,11,1,21,73,3,0,72100,30,True,0,1,0,0
78734,41,11,1,21,41,3,0,31100,30,True,0,1,0,0
75657,0,11,1,20,32,4,1,32100,32,True,0,1,0,0
82019,0,11,0,20,42,3,1,4120,30,True,0,1,0,0
77912,0,11,1,21,31,4,0,4210,30,True,0,1,0,0
84030,32,11,0,20,32,3,1,31100,32,True,0,1,0,0
100063,41,11,0,20,41,4,1,22200,30,True,0,1,0,0
83832,0,11,0,21,42,4,1,4120,30,True,0,1,0,2
66190,31,11,0,20,31,4,0,32200,32,True,0,1,0,1
100518,41,11,0,22,41,4,0,41100,30,True,1,1,0,1
73069,42,11,0,22,42,3,1,22200,35,True,0,1,0,0
90678,0,11,1,21,42,4,1,4110,30,True,0,1,1,2
105128,21,11,1,21,21,8,0,5120,30,True,0,1,0,0
59643,32,11,1,20,32,8,1,3220,30,True,0,1,0,0
65499,42,11,1,20,42,4,0,31100,32,True,0,1,1,0
89417,32,11,1,22,32,4,0,4110,35,True,0,1,0,0
84216,0,11,1,20,32,4,0,3220,32,True,0,1,0,0
65136,0,11,1,20,32,4,1,31100,30,True,0,1,1,2
71064,0,11,0,22,31,4,0,4110,33,True,1,0,0,0
84856,41,11,1,22,41,4,0,32100,35,True,0,1,0,0
89351,42,11,1,21,42,3,0,4210,30,True,0,1,0,0
84523,32,11,1,22,32,4,0,3220,35,True,0,1,0,0
104927,0,11,1,21,32,4,1,3220,30,True,0,1,1,0
55436,0,11,0,22,74,8,0,3120,33,True,1,0,0,0
87492,42,11,0,20,42,4,0,4210,32,True,0,1,0,0
61045,52,11,1,22,22,4,1,4110,33,True,1,0,1,1
81373,0,11,1,20,32,3,1,3220,30,True,0,1,1,0
102408,0,11,1,22,42,4,1,32100,35,True,0,1,0,0
103633,32,11,1,20,32,3,0,3110,30,True,0,1,0,0
81091,0,11,0,21,32,3,1,41200,30,True,0,1,1,1
55519,0,11,0,20,74,8,0,22200,30,True,0,1,0,2
88984,31,11,1,21,31,4,0,4110,32,True,0,1,0,0
101190,41,11,0,21,41,3,0,3210,32,True,0,1,0,0
63458,0,11,1,20,32,4,1,5110,30,True,0,1,0,0
61174,0,11,0,21,62,3,1,42100,30,True,0,1,0,0
61700,22,11,1,22,22,4,1,3120,35,True,0,1,1,0
94214,32,11,0,22,32,4,0,41200,35,True,0,1,0,0
101524,0,11,1,20,31,4,0,4210,30,True,0,1,0,0
98623,32,11,1,21,32,4,0,4210,32,True,0,1,1,2
84973,32,11,1,21,32,3,1,31200,32,True,0,1,0,2
99790,42,11,1,21,42,4,0,32100,32,True,0,1,1,0
81817,0,11,0,20,41,3,0,41200,30,True,0,1,1,0
97376,42,11,1,20,42,4,0,3210,30,True,0,1,0,0
80057,41,11,1,22,31,4,1,4210,33,True,1,0,0,0
68411,0,11,1,22,31,4,0,42100,33,True,1,1,1,0
103043,31,11,0,22,31,4,0,32200,35,True,0,1,0,2
93680,42,11,0,21,42,4,0,4110,32,True,0,1,0,1
58595,0,11,1,22,32,2,0,4220,35,True,0,1,0,0
100718,42,11,0,20,42,4,0,32200,30,True,0,1,0,2
87164,0,11,0,20,42,4,1,3110,32,True,0,1,0,0
60711,32,11,1,20,32,2,0,32100,32,True,1,1,0,0
54066,52,11,0,21,52,4,0,12200,32,True,0,1,1,0
83350,0,11,0,20,42,4,0,32200,32,True,0,1,1,0
75680,41,11,0,21,41,4,1,41100,30,True,1,1,0,0
61379,0,11,1,22,61,4,0,31200,35,True,1,1,0,0
62301,0,11,0,21,62,4,0,31100,30,True,0,1,0,1
65407,31,11,0,20,31,3,0,42100,32,True,0,1,0,0
86816,41,11,1,21,41,4,0,4110,32,True,0,1,1,0
68533,32,11,0,20,32,3,0,32100,32,True,0,1,0,1
88524,41,11,1,22,41,3,1,22200,35,True,0,1,0,0
74404,41,11,0,20,41,3,1,41200,30,True,0,1,0,1
61236,61,11,0,21,61,4,0,32200,32,True,0,1,0,0
68050,42,11,0,20,42,3,0,4110,32,True,0,1,1,0
82664,0,11,1,20,41,3,1,32200,32,True,0,1,0,0
97659,32,11,1,22,42,4,1,32200,33,True,1,0,0,0
86677,41,11,0,21,41,4,1,4120,32,True,0,1,1,0
105739,0,11,1,22,12,2,0,71100,30,True,0,1,0,1
55448,51,11,1,21,51,1,0,41200,30,True,0,1,0,0
53805,0,11,0,20,51,4,0,5210,32,True,0,1,0,0
94887,31,11,0,22,31,3,1,32100,35,True,0,1,0,0
57999,41,11,0,20,41,8,0,2210,30,True,0,1,0,1
67876,0,11,0,22,42,4,1,4210,35,True,0,1,0,2
102482,32,11,1,22,41,4,0,22200,33,True,1,0,0,2
72138,42,11,0,20,42,4,0,41200,32,True,0,1,0,0
99550,0,11,0,21,41,4,0,3220,30,True,1,1,0,0
79249,0,11,1,21,31,4,0,32100,30,True,1,1,0,0
75219,31,11,0,21,31,3,1,22200,30,True,0,1,0,0
97084,31,11,1,20,31,3,0,4120,30,True,0,1,1,0
66061,0,11,1,22,32,4,0,32100,35,True,0,1,0,0
94769,0,11,1,22,31,3,1,31100,35,True,0,1,0,0
105446,61,11,0,21,61,1,1,5110,32,True,1,1,0,0
95127,0,11,0,20,42,3,1,22200,32,True,0,1,1,1
72107,0,11,0,20,41,4,1,4110,30,True,0,1,0,0
59707,31,11,0,22,31,2,0,3110,35,True,0,1,1,0
99963,42,11,1,21,42,4,0,3220,32,True,0,1,0,0
88594,41,11,1,21,41,4,1,4120,32,True,0,1,0,0
85626,0,11,0,20,32,4,1,3110,30,True,0,1,0,0
103950,31,11,0,22,31,4,0,42100,35,True,0,1,0,0
54391,12,11,1,22,12,4,0,11100,35,True,0,1,1,0
85318,0,11,0,21,42,4,1,42100,30,True,1,1,0,0
55866,71,11,0,22,71,8,0,31100,35,True,0,1,0,0
97203,31,11,0,21,31,4,1,4110,30,True,0,1,0,0
77658,31,11,0,20,31,4,1,4110,32,True,0,1,1,0
89688,0,11,0,21,32,4,1,31200,30,True,0,1,1,0
103245,0,11,0,20,32,3,1,22200,32,True,0,1,1,0
94485,0,11,1,21,42,4,0,42100,30,True,0,1,0,0
88313,0,11,1,22,32,3,0,3210,35,True,0,1,1,2
96917,41,11,0,22,41,4,1,31200,35,True,0,1,0,0
82909,0,11,1,20,32,4,0,31100,32,True,1,1,0,0
81868,32,11,0,22,32,4,0,3120,30,True,0,1,0,1
94878,32,11,1,22,32,3,1,22200,35,True,0,1,1,0
75866,42,11,1,20,42,3,1,42100,30,True,0,1,0,0
80366,0,11,0,20,31,3,0,3210,30,True,0,1,0,2
88531,42,11,0,22,31,3,0,4210,33,True,1,0,0,0
72788,41,11,1,21,41,3,1,42100,30,True,0,1,0,2
63906,32,11,0,22,32,4,1,11200,35,True,0,1,0,0
100194,0,11,1,20,41,4,0,32200,30,True,0,1,0,0
82854,0,11,0,20,31,4,1,4210,32,True,0,1,1,0
73694,31,11,1,21,31,3,0,42100,32,True,0,1,0,0
99336,42,11,1,22,42,3,1,22200,35,True,0,1,0,0
85244,42,11,1,21,42,4,1,3220,30,True,0,1,1,1
95946,0,11,0,21,42,3,1,4210,30,True,0,1,1,2
79573,0,11,0,20,42,3,1,4120,30,True,0,1,0,0
104118,42,11,1,20,42,3,1,31200,32,True,0,1,1,0
99709,0,11,0,22,32,3,0,41100,35,True,0,1,1,0
74293,0,11,0,21,42,4,1,4110,30,True,0,1,0,0
101697,0,11,1,20,42,3,1,3120,32,True,0,1,0,0
61995,73,11,0,20,73,3,1,31200,30,True,0,1,0,0
71628,41,11,1,20,41,3,0,32200,32,True,0,1,0,0
83691,42,11,1,20,42,3,1,31200,30,True,0,1,0,0
60661,0,11,0,20,32,8,0,41200,32,True,0,1,0,2
98233,31,11,0,21,31,3,1,4210,32,True,0,1,0,0
66602,0,11,0,22,31,4,0,31200,35,True,0,1,1,0
91084,42,11,0,20,42,3,1,22200,30,True,0,1,1,0
58780,41,11,0,20,41,7,1,73200,30,True,0,1,0,0
66671,0,11,1,21,41,3,1,32200,30,True,0,1,0,0
104233,41,11,1,22,41,4,0,41100,30,True,0,1,0,1
83835,0,11,0,20,31,3,1,42100,32,True,0,1,0,0
54319,0,11,0,20,73,4,1,7310,32,True,0,1,0,0
57310,42,11,1,21,42,2,0,73100,30,True,0,1,0,0
57219,0,11,1,20,42,2,0,6110,32,True,0,1,0,0
103280,32,11,0,20,32,4,0,31200,30,True,0,1,1,1
56219,61,11,0,22,61,5,0,4120,35,True,1,1,0,0
84214,0,11,1,22,31,4,0,31100,35,True,0,1,1,0
90073,32,11,1,22,32,3,0,3120,35,True,0,1,0,0
78639,41,11,1,20,41,3,1,3110,30,True,0,1,0,2
59313,41,11,1,20,41,8,0,41200,32,True,0,1,0,0
53869,0,11,0,20,52,4,0,7220,30,True,0,1,0,1
97073,31,11,1,20,31,3,1,31100,32,True,0,1,1,2
61133,51,11,1,21,51,4,0,4210,32,True,0,1,1,2
53030,0,11,1,22,71,3,1,11100,35,True,0,1,1,0
64723,32,11,1,21,32,4,0,52100,32,True,0,1,0,2
98178,42,11,0,22,42,4,0,31200,35,True,0,1,0,2
86786,0,11,1,21,41,4,0,22200,30,True,0,1,0,2
68090,0,11,1,20,31,3,1,4110,32,True,0,1,0,0
98541,41,11,0,21,41,4,1,3120,30,True,0,1,0,2
72034,41,11,0,20,41,3,1,3120,32,True,0,1,0,2
66956,0,11,1,21,32,3,0,3120,30,True,0,1,0,2
67447,32,11,1,21,32,4,1,31200,32,True,0,1,1,0
80155,31,11,0,22,31,3,0,3210,35,True,0,1,1,2
101377,41,11,1,21,41,3,1,32200,32,True,0,1,0,0
87939,0,11,1,21,42,3,0,41100,30,True,0,1,0,0
71697,41,11,1,21,41,4,0,4210,32,True,0,1,0,0
97729,0,11,0,22,41,3,0,32200,35,True,0,1,1,0
67711,0,11,0,21,41,4,1,4110,30,True,0,1,1,0
77170,32,11,1,20,32,3,0,3120,32,True,0,1,0,0
100436,0,11,0,20,31,3,0,3220,30,True,0,1,0,1
80796,0,11,0,20,41,3,1,32200,32,True,0,1,1,0
79817,0,11,1,20,32,3,1,41200,30,True,0,1,0,0
105470,0,11,0,20,73,2,0,72200,32,True,0,1,1,0
101421,42,11,0,20,42,4,1,31100,30,True,0,1,0,0
79108,0,11,0,22,32,4,0,31100,35,True,1,1,0,0
60683,31,11,1,20,31,6,1,4210,30,True,0,1,0,2
81059,0,11,0,22,42,4,0,32200,34,True,0,1,0,1
58908,41,11,0,22,41,2,0,1220,35,True,0,1,0,0
69934,32,11,1,22,32,4,0,42100,35,True,0,1,1,0
61584,0,11,0,22,71,3,1,3110,35,True,0,1,0,0
54374,0,11,0,21,51,3,0,62100,30,True,0,1,0,2
96837,0,11,1,20,31,4,0,4120,32,True,1,1,0,0
78975,41,11,1,20,41,3,0,3110,32,True,0,1,0,0
82317,0,11,0,22,32,3,0,3120,33,True,1,0,0,0
63851,31,11,1,20,31,4,1,4220,32,True,0,1,0,1
71603,32,11,1,22,32,3,0,32200,33,True,1,1,1,0
53894,0,11,0,22,74,4,1,72200,33,True,1,0,1,0
83011,32,11,0,20,32,4,0,41200,32,True,0,1,0,0
88475,32,11,1,20,32,3,0,41200,32,True,0,1,0,0
89537,32,11,1,22,32,3,0,22200,35,True,0,1,0,2
65443,0,11,0,21,32,4,0,4210,30,True,1,1,0,0
62674,61,11,0,21,61,4,1,32100,30,True,0,1,1,0
103404,32,11,0,21,32,3,1,42100,30,True,0,1,0,0
89642,0,11,1,21,42,4,1,4110,30,True,0,1,0,2
63868,42,11,0,22,42,3,1,72200,35,True,0,1,0,0
95098,0,11,0,20,31,4,1,32200,30,True,0,1,1,0
76636,42,11,0,20,42,3,0,3220,30,True,0,1,0,0
87488,0,11,0,20,32,4,0,4120,30,True,0,1,0,2
82991,32,11,0,21,32,4,0,3110,32,True,0,1,0,0
97149,41,11,0,20,41,3,1,4120,32,True,0,1,0,0
72211,0,11,0,22,42,4,0,4110,33,True,1,1,0,0
82915,41,11,1,21,41,4,0,42100,32,True,0,1,0,0
64031,0,11,1,21,32,3,0,5210,30,True,0,1,0,0
55093,74,11,1,22,74,8,1,42100,35,True,0,1,0,0
101414,0,11,1,21,32,3,1,4110,30,True,0,1,0,0
99683,41,11,1,22,41,3,0,32200,35,True,0,1,0,0
74574,0,11,1,20,42,4,1,3220,30,True,0,1,0,0
81940,0,11,1,20,41,3,1,3210,30,True,0,1,1,1
58881,0,11,0,20,32,8,1,6220,30,True,0,1,0,2
70295,32,11,1,22,32,4,0,31100,35,True,1,1,0,0
71048,0,11,0,22,32,3,0,4120,35,True,0,1,0,0
80761,0,11,1,20,42,3,0,4120,32,True,1,1,0,0
76084,31,11,0,20,31,4,1,22200,32,True,0,1,0,0
54381,0,11,1,22,21,3,1,71100,35,True,0,1,0,0
79821,31,11,1,20,31,4,1,4120,32,True,0,1,1,0
81304,0,11,0,20,42,3,0,32200,30,True,0,1,0,0
72672,32,11,1,20,32,3,0,32100,30,True,0,1,0,0
92631,0,11,1,21,42,4,1,3120,30,True,0,1,0,0
76714,0,11,0,21,41,4,1,3120,30,True,0,1,0,1
95857,41,11,0,20,41,4,0,31200,30,True,0,1,0,0
94608,31,11,0,20,31,3,0,32100,32,True,0,1,0,2
95246,0,11,0,22,42,4,0,3110,35,True,1,1,0,2
60116,32,11,0,20,32,6,1,22200,30,True,0,1,0,0
100805,0,11,0,22,31,3,0,3210,35,True,0,1,1,0
84984,0,11,1,22,31,4,0,4210,35,True,0,1,0,0
54935,72,11,1,20,72,3,0,52200,32,True,0,1,1,0
72388,32,11,0,20,32,4,1,3120,32,True,0,1,0,0
55959,74,11,1,22,61,6,1,22200,33,True,1,0,0,2
58120,41,11,1,22,41,2,0,72200,30,True,0,1,0,1
54215,62,11,0,20,62,4,0,51200,32,True,0,1,0,0
55515,0,11,0,22,11,8,1,4210,33,True,1,0,0,0
95781,32,11,0,20,32,4,0,4210,32,True,0,1,0,0
69636,32,11,1,20,32,4,1,41100,30,True,0,1,0,0
60064,0,11,1,21,41,7,0,3210,30,True,0,1,0,0
61252,0,11,0,20,22,4,0,32200,30,True,0,1,0,0
89332,32,11,0,20,32,4,0,31200,32,True,0,1,0,0
69267,41,11,1,21,41,4,0,4120,32,True,0,1,0,0
71733,32,11,1,22,41,4,1,4120,33,True,1,0,0,2
93999,32,11,0,22,41,4,1,3110,33,True,1,0,0,0
56233,74,11,1,20,74,5,0,32200,30,True,0,1,0,0
79424,0,11,1,21,32,3,1,4110,30,True,0,1,0,0
80245,0,11,1,20,31,4,0,3220,30,True,0,1,0,0
73924,41,11,1,21,41,3,1,3110,30,True,0,1,0,0
55963,0,11,1,22,72,5,1,4120,35,True,0,1,0,0
66431,31,11,0,20,31,4,1,32200,32,True,0,1,0,2
68368,0,11,1,21,41,4,0,22200,30,True,0,1,0,0
81655,42,11,1,20,42,4,1,3210,32,True,0,1,0,0
86299,32,11,0,21,32,4,1,42100,30,True,1,1,0,0
90961,0,11,1,22,42,3,1,3110,35,True,0,1,1,0
89699,0,11,1,20,31,3,0,31100,32,True,0,1,0,2
72354,32,11,1,21,32,4,1,4110,30,True,0,1,0,0
84337,41,11,0,22,41,4,1,41100,35,True,0,1,0,0
102644,32,11,1,21,32,3,0,42100,32,True,0,1,0,0
58300,42,11,1,22,42,7,0,71100,35,True,0,1,0,2
99254,32,11,0,21,32,3,1,22200,32,True,0,1,0,0
76045,42,11,0,22,42,3,0,3220,35,True,0,1,0,1
71718,0,11,0,22,41,3,1,3110,35,True,0,1,0,0
81701,41,11,1,22,41,4,1,32200,35,True,0,1,0,0
57350,31,11,1,21,31,8,0,1110,32,True,0,1,0,0
81110,32,11,1,20,32,3,0,4210,32,True,0,1,0,0
77945,31,11,1,22,31,3,0,4110,35,True,0,1,0,2
87040,32,11,0,20,32,3,0,3120,30,True,0,1,0,0
81638,0,11,1,21,42,3,1,32200,30,True,0,1,0,0
63788,31,11,1,20,31,3,0,1120,30,True,0,1,0,2
57467,0,11,0,20,31,1,0,1210,32,True,0,1,0,0
76917,0,11,0,20,32,3,0,3110,32,True,0,1,0,1
58489,0,11,0,20,32,5,0,61200,30,True,0,1,0,0
105385,22,11,1,22,22,2,1,7310,30,True,0,1,0,1
68764,0,11,1,21,42,4,0,3110,30,True,1,1,0,0
95480,0,11,1,20,41,3,1,22200,30,True,0,1,0,2
73598,42,11,0,20,42,3,0,4110,32,True,0,1,0,1
94984,32,11,1,20,32,4,1,4110,30,True,0,1,0,0
69939,41,11,1,20,41,4,1,41100,30,True,0,1,0,0
98161,0,11,1,20,42,3,1,3120,32,True,0,1,0,0
95930,31,11,0,22,31,4,1,4120,35,True,0,1,0,0
66831,41,11,0,20,41,4,1,42100,30,True,1,1,0,0
70812,32,11,1,22,32,3,1,41100,35,True,0,1,0,0
103191,32,11,1,21,32,4,0,3210,32,True,0,1,0,2
103990,0,11,1,22,42,3,1,31200,35,True,0,1,0,0
78218,32,11,1,20,32,3,1,4210,30,True,0,1,0,0
95899,42,11,0,21,42,4,1,4120,32,True,1,1,1,0
73368,0,11,0,22,42,3,0,3110,35,True,0,1,0,0
100712,0,11,1,20,31,4,1,4120,30,True,0,1,0,1
76929,32,11,0,21,32,4,0,4210,32,True,0,1,0,0
84718,0,11,0,21,41,3,0,41200,30,True,0,1,0,2
88865,0,11,1,20,32,3,1,3210,30,True,0,1,0,1
98765,31,11,0,22,42,4,1,22200,33,True,1,0,0,2
90130,32,11,0,20,32,4,1,32200,30,True,1,1,1,0
90067,0,11,0,22,32,3,0,31100,35,True,0,1,0,2
53039,0,11,0,20,22,3,1,11100,32,True,0,1,0,0
96125,0,11,1,21,41,3,0,32100,30,True,0,1,0,2
62440,72,11,1,20,72,3,1,42100,32,True,0,1,0,0
60989,0,11,0,21,42,2,1,31100,30,True,0,1,0,0
60694,0,11,1,21,41,5,0,31100,30,True,0,1,0,0
63282,0,11,0,20,41,3,0,42200,30,True,0,1,0,1
69512,0,11,1,22,31,3,1,4110,35,True,0,1,0,0
85410,42,11,1,20,42,4,0,3220,32,True,0,1,0,0
92700,0,11,0,20,32,3,1,4210,30,True,0,1,1,0
70443,0,11,1,20,41,4,1,32100,30,True,0,1,0,2
67594,42,11,1,21,42,3,0,22200,30,True,0,1,0,0
89615,31,11,0,21,31,3,0,31100,30,True,0,1,1,0
102756,0,11,1,20,31,4,1,3220,30,True,0,1,0,0
72005,41,11,0,21,41,3,1,41100,32,True,1,1,0,0
80330,0,11,1,20,42,4,1,42100,30,True,0,1,1,2
65678,0,11,1,20,41,4,1,41100,32,True,0,1,0,1
62407,11,11,1,20,11,4,1,22200,32,True,0,1,0,0
64216,0,11,0,22,42,3,1,62100,35,True,0,1,0,0
96009,0,11,0,20,42,4,0,41200,30,True,0,1,0,2
54672,0,11,1,22,22,4,0,21200,35,True,0,1,0,0
71465,0,11,0,22,31,4,1,31100,33,True,1,0,0,0
105676,0,11,0,21,12,5,0,2220,30,True,0,1,0,0
