,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
106061,74955878-0635-45af-928d-205e539c6875,0,10,0,20,21,6,1,5220,33,False,0,1,0,0
106062,aada3806-1adf-437c-9789-92da9b395c45,0,10,0,22,22,8,1,3110,34,False,0,0,0,0
106063,f4055b86-6f6e-41f8-92ba-69de7408fd92,12,10,0,21,22,7,1,3210,36,False,0,0,0,0
106064,b7507f6f-42b9-403f-9bcc-ae410d87309d,0,10,1,22,11,8,1,62200,30,False,0,0,0,0
106065,f97216b6-455c-41ad-9542-ae23693ec725,22,10,0,20,11,3,0,4210,35,False,0,0,0,0
106066,cc0f8d0a-dcc0-402b-afba-9899766ffd15,0,10,0,21,11,8,0,31100,33,False,0,0,0,0
106067,94fc50b2-c01c-4db0-93be-2a45359c0367,0,10,0,20,22,5,1,72200,33,False,0,0,0,0
106068,92cd7405-17de-4595-b5ed-aa3a21050c74,22,10,0,22,22,4,0,31100,36,False,0,1,0,0
106069,f97ec5a6-d0d3-4016-80d2-8892c27971ae,11,10,1,21,12,3,1,3220,33,False,1,0,0,2
106070,ad7022fe-9b67-4ca6-ad95-de8a9ef8a466,22,10,0,22,12,5,0,51100,30,False,0,0,0,0
106071,1a3b4ec6-a1d3-4a98-aa33-061142a0c643,0,10,1,21,11,8,1,31200,33,False,0,1,0,0
106072,af783e55-1d35-4a36-8100-6d638218d2a4,0,10,0,20,12,3,1,62100,32,False,0,0,0,2
106073,c8676155-f5a8-4226-8ff7-bbb11d8dcbe1,0,10,1,21,21,6,0,61100,33,False,0,1,1,0
106074,e50271db-7354-495c-b29a-71d639e80417,0,10,0,20,12,4,0,31200,31,False,0,0,0,2
106075,eb9b1809-e4a2-40a7-b6ba-61f9d01a7d09,11,10,0,20,22,8,0,52200,36,False,0,0,0,0
106076,bed60416-ce13-4dbb-accd-9a95ff8729c1,11,10,0,20,12,8,0,6110,31,False,0,0,0,0
106077,310f7f2b-ffc0-44af-a88e-1b10231b8176,21,10,0,21,21,5,1,61200,31,False,0,1,0,2
106078,ec2830f5-5caf-48af-87f0-af7353ff8f59,21,10,0,22,11,6,0,6210,36,False,0,0,0,0
106079,1870aa02-a505-459a-9d86-60e67f83cc35,0,10,1,20,12,6,0,5210,32,False,0,0,0,2
106080,ab74dea6-90c1-40cd-be64-21b37b865b34,22,10,0,21,22,8,1,62200,35,False,0,1,0,2
106081,40f747e0-b713-40bb-891d-0b8181dce241,0,10,1,21,21,7,0,62200,35,False,0,1,0,2
106082,e8f189d7-73fa-43a6-b61b-1fef795869e1,12,10,0,20,22,6,0,51100,32,False,0,0,0,0
106083,690d6139-e257-434a-8804-ced6d2d9a30c,0,10,0,20,11,4,1,62200,35,False,0,0,0,0
106084,c7b58acb-65b2-4de3-81dc-af2d3ff86a7f,21,10,1,22,12,8,0,42100,35,False,0,0,0,0
106085,6ad2a6c9-c9c7-4d70-9f37-3051788a2b22,0,10,0,20,12,8,1,51200,35,False,0,0,0,0
106086,1df7447d-9517-4ac5-8cda-f6a1fd6cf100,0,10,1,20,21,8,0,32200,35,False,0,0,0,0
106087,55020cbe-4d2b-4a3c-9fb2-16dd66253a83,21,10,0,20,12,6,1,3120,35,False,0,0,0,0
106088,e005842b-74a2-42a7-b8f4-3ad53f2de23e,21,10,0,20,21,7,1,72100,31,False,0,1,0,0
106089,10c2f5e2-12b2-4a29-a5a7-7485faa267b9,0,10,0,20,11,6,1,42200,33,False,0,0,0,2
106090,e88aef40-5849-4852-b700-2501aeb24ba4,11,10,1,20,11,3,0,73200,31,False,0,1,0,0
106091,b3b916b1-9c40-4cd9-b6ae-13675b6ffe6d,11,10,0,21,12,4,0,71200,36,False,0,0,0,0
106092,9a18468d-3fc5-48b6-9c86-cfa59fd662a1,0,10,0,21,22,8,0,52200,31,False,0,0,0,0
106093,c77ab5d6-03f4-4bdc-a04b-45c651d7d15b,21,10,1,22,22,5,0,41200,34,False,0,0,0,1
106094,024a028b-728c-491f-851d-a38904ad91bb,0,10,1,20,21,4,0,41200,31,False,1,0,0,0
106095,3b869a27-45c1-484d-ac18-01edb70346d4,0,10,0,21,21,4,0,3110,36,False,0,1,0,0
106096,1968b494-14d3-409f-8bd1-77556f347c04,12,10,0,22,22,5,0,73200,33,False,0,0,0,0
106097,28a464e1-2118-4565-bf1d-208def7481fe,11,10,0,20,12,8,1,7320,30,False,0,0,0,0
106098,39ebfbaa-108b-42ef-9e0e-51d6ec676692,0,10,1,21,11,4,1,62200,32,False,0,0,0,2
106099,59bc1a36-6f01-4d21-b783-07801c99021f,0,10,1,20,22,5,0,4210,32,False,0,1,0,0
106100,ae73ab65-0828-496b-9b51-57ec95871611,22,10,0,20,11,3,0,32200,36,False,0,0,1,0
106101,6bcfb3b7-8831-458b-906c-140d56a4cb06,21,10,1,21,22,3,1,51100,30,False,0,0,1,2
106102,cca42972-2d42-4b05-8579-d6ffe04f746e,0,10,1,20,12,7,1,6110,34,False,0,0,0,2
106103,55724fc1-ee47-4a1d-bc2f-ba6666de446d,22,10,1,21,21,4,1,51100,34,False,0,0,0,0
106104,a9afdc96-ebc1-42f4-bd7c-4cf61cd15219,11,10,0,22,12,3,1,41100,35,False,0,0,0,0
106105,b1b5a4b2-69fc-4639-a4c5-e940ff00adb2,0,10,1,22,11,3,1,7310,34,False,0,1,1,0
106106,45513c3a-6b6b-4f88-bf58-9e86ad6b96e3,0,10,1,22,22,7,0,51100,30,False,0,0,0,0
106107,8876d96d-ba72-43fc-91ed-ba19c538ce04,0,10,0,22,22,5,1,32100,30,False,0,0,0,2
106108,de227002-c938-4517-bf2f-a4856c95a5d3,0,10,1,21,22,3,1,7120,33,False,0,0,0,0
106109,8f4c4ecc-6213-4c6d-b4bb-8a91dd37c8ea,0,10,1,22,11,3,0,7220,30,False,0,1,0,0
106110,153d617e-0ef5-4164-a256-1094aa19bcd9,12,10,1,22,22,5,0,71200,32,False,0,0,0,2
106111,a2be26c8-ce44-484e-924e-dab90a67cd7d,0,10,1,20,12,6,0,7220,36,False,0,0,0,0
106112,adf277e3-9b84-4c00-ab15-dc85b2ea5572,21,10,1,22,11,4,0,72200,30,False,0,0,0,0
106113,bb7ed832-6f42-4c2b-af44-e4a65aeeb201,0,10,1,20,12,8,1,5110,32,False,0,1,0,2
106114,415b4858-50a5-43b2-9dbf-b894273aebfa,12,10,1,22,12,7,1,42100,34,False,0,1,0,0
106115,a3af4ef2-535c-43cd-9338-7b1e57a59586,22,10,1,21,11,5,1,7110,30,False,0,0,0,2
106116,bc72cc06-c516-4ef3-92b8-0802366ebd41,22,10,1,20,11,6,1,5210,36,False,0,0,0,0
106117,6981eda2-78c0-465e-b931-1bcc904e3525,0,10,0,21,11,7,1,7120,34,False,0,1,0,0
106118,7e572c29-d50f-4921-b88b-1f0cf2c62ee7,21,10,1,22,21,6,0,3220,32,False,0,1,0,0
106119,ffba6ff5-3564-4d87-9e33-3c61bee4ec79,0,10,1,21,22,3,1,41100,32,False,0,0,0,0
106120,880eba10-89f0-4d52-be67-d43cd89682d7,0,10,1,21,22,8,0,42100,31,False,0,0,0,0
106121,488e5ba9-efbe-440e-bcac-b0ca108b7cc7,0,10,1,21,21,5,0,7310,36,False,0,0,0,2
106122,23da3010-6fa5-41f7-bad9-7e1f9a2c7f0e,0,10,1,20,21,5,1,31200,36,False,0,1,0,0
106123,5a687b46-4aaa-4f73-955e-256e5afa80ba,21,10,1,22,21,4,1,52200,30,False,0,1,0,2
106124,a8f05a21-02e3-4207-ad87-216f01e04c22,11,10,1,21,21,6,0,7110,35,False,0,0,0,0
106125,8cfdd33c-f88f-47b2-a28c-0e03c7f7ab40,11,10,1,22,21,4,0,3110,33,False,0,0,0,0
106126,e2d0a2f8-5e09-446d-af3f-52b19766beb5,11,10,0,20,11,4,1,7120,31,False,0,1,0,0
106127,01392352-4c15-4c2a-8029-75aba446ebaa,22,10,0,22,11,7,1,42100,31,False,0,0,0,0
106128,7e2b3baa-a2df-4f19-afec-cc0f5df9d28d,0,10,0,20,22,4,1,32200,31,False,0,1,0,2
106129,ef8eac19-bc42-4ae9-826d-fb4bfc9cd0a4,12,10,0,22,22,4,0,3220,30,False,0,0,0,0
106130,95348476-6706-4a4c-a455-e2ccf7cde1a9,22,10,1,22,22,5,1,51200,35,False,0,1,0,0
106131,ecd6d681-d1fc-42d4-be28-9c2fb84d33f6,21,10,0,21,22,8,0,6110,36,False,0,0,0,0
106132,607f4d87-6cee-4e0d-a771-284435e0bbda,0,10,1,21,12,8,1,41100,32,False,0,1,1,0
106133,73929874-8dcd-42e8-9794-bb51332e714c,0,10,0,21,21,7,0,73100,32,False,0,0,0,2
106134,dcae5a97-b202-4ac7-8e82-019f2ed6619f,11,10,1,21,12,8,0,3220,36,False,0,0,0,1
106135,91a574d1-7c79-49ad-b82a-89f67339086b,12,10,1,21,22,8,0,73100,35,False,0,0,0,2
106136,ab92b294-c124-4b4c-b2a6-42e1ba16cb1a,0,10,0,21,12,6,1,42100,35,False,0,1,0,0
106137,201e7dab-01aa-4971-b0c6-c0d6a0cf8120,0,10,1,21,11,6,0,32200,36,False,0,0,0,0
106138,94c7d090-ee9f-4a07-ba5b-0428cb4d9206,12,10,1,20,21,7,1,6120,30,False,0,0,0,0
106139,25fac9e9-895e-49fa-a779-b1e613f008c9,11,10,0,21,22,7,1,51200,34,False,0,0,0,0
106140,5778c815-49df-4112-91e1-b5bc32f60cc3,0,10,1,20,22,6,1,31100,33,False,0,0,0,0
106141,f7e680ef-5c2b-43ea-a102-4bbf902f07c0,22,10,1,20,12,5,1,41100,36,False,0,0,0,0
106142,71a485dd-b1b6-428d-804f-82a204b0e729,12,10,0,21,12,6,0,3220,34,False,0,1,0,0
106143,65ec549c-a7a7-42cb-bb09-03c1d47a5170,0,10,1,20,12,4,0,61200,32,False,0,0,0,0
106144,40cec30e-1bd8-4469-a0ea-c652dd4da2d3,0,10,0,22,21,4,0,71200,36,False,0,0,0,0
106145,dff06229-a80a-444b-b485-c9a79aa6861f,0,10,0,21,21,8,0,72100,31,False,0,0,0,0
106146,812e8539-75ea-47ea-830e-a2ee7df93918,21,10,0,20,12,6,1,32100,30,False,0,0,0,2
106147,f06626d7-ea5f-4b87-b55e-de7a7f0ec9ea,11,10,1,22,11,6,1,4110,34,False,0,1,0,0
106148,a974bf1f-c781-4576-9831-e4edd5a50313,21,10,0,20,21,6,1,62100,36,False,0,1,0,2
106149,f1ad6018-3426-4bf4-9225-a4841622d882,11,10,0,22,12,5,1,4120,36,False,0,0,0,0
106150,0140f22f-6943-400f-8dd7-108737bae4e1,0,10,1,20,21,8,1,7110,31,False,0,0,0,0
106151,727dfd6c-424c-4db9-8ec6-e8c92bc394a9,0,10,1,20,12,8,1,7210,31,False,0,1,0,0
106152,7c3e3f37-bfe6-470e-a029-389931216687,21,10,1,22,11,3,0,7110,32,False,0,0,0,0
106153,47a034b4-b7a3-43e3-badd-d9f754221dc7,0,10,0,21,11,7,1,71200,36,False,0,0,1,0
106154,9b1e9339-4700-4680-8f58-f8f4b8e62224,22,10,0,22,12,4,0,7310,30,False,0,0,0,0
106155,ef63fac0-d05c-4bf1-8a63-df77f68623c0,0,10,1,21,11,8,1,7310,32,False,0,0,0,0
106156,de3eed49-c528-49b5-8a94-53da0de4d24f,0,10,0,20,11,3,1,4220,35,False,0,0,0,0
106157,904ef98a-f29c-4221-92e1-af8cea6e3c56,0,10,1,21,21,3,1,31200,31,False,0,0,0,2
106158,5cf8806d-5403-4e92-b383-a5f01934652f,0,10,0,22,12,7,1,7320,33,False,0,1,0,1
106159,4867d7d2-1295-4aac-a712-690ba1f6432e,11,10,1,20,12,7,1,31100,33,False,0,0,0,0
106160,c5ecbf3e-b580-4fdd-91fd-c38234cd4fbe,21,10,0,22,21,5,1,61200,31,False,0,1,0,2
106161,ca51b606-0a2f-4557-a5b9-b84aa4317d19,0,10,0,20,22,4,1,31100,34,False,0,0,0,0
106162,d4b57d1c-b966-468a-a7b2-57266a842d5e,0,10,0,20,22,3,1,51100,31,False,0,0,0,1
106163,3b18b968-be25-45df-90c6-1f0db1184da8,11,10,0,20,22,3,1,72100,30,False,0,0,0,1
106164,3cf105c6-247f-4b3c-86b5-d2ffe64a9172,0,10,1,22,22,7,1,5110,34,False,0,0,0,0
106165,4a247dd3-64dd-44a4-9323-70794395b938,21,10,1,21,21,7,1,31100,30,False,0,1,0,2
106166,f1a8d991-6c67-4636-8aab-ee2d52a53cfd,22,10,0,22,21,3,1,71100,34,False,0,0,0,2
106167,64d74921-6d6f-47fa-93dc-04224ba44e8c,0,10,1,22,12,3,1,52200,30,False,0,0,0,0
106168,55b253e1-4208-4a89-9521-8f3ac88524ec,11,10,0,21,11,3,0,5110,34,False,0,1,0,0
106169,19bf8e2f-03b1-422d-af44-c54e97690d2f,11,10,1,22,21,6,0,5110,30,False,0,0,0,0
106170,3e8974d4-345a-41c5-917f-772a8db510f8,22,10,1,22,21,4,1,42200,32,False,0,0,0,0
106171,a279ded4-2713-4266-a433-9acf14b33f27,11,10,1,21,11,3,1,41100,31,False,0,1,0,2
106172,e078ec46-0452-41d8-aac0-10eac8685e41,11,10,1,20,11,6,1,62100,31,False,0,1,0,2
106173,73d44d93-0925-4a9e-afe1-31c864a8193a,0,10,1,20,22,4,1,5210,30,False,0,0,0,0
106174,93d5d600-20ca-4708-be97-c0233d19c14d,22,10,0,21,22,4,0,5110,33,False,0,1,0,0
106175,83e29cc8-5d87-4e8e-a55c-6e3a934bb095,0,10,0,20,22,4,1,3220,31,False,0,1,1,0
106176,c83a83c7-c276-49e5-9fa4-4e692d80d3d2,12,10,1,20,21,3,1,73100,31,False,0,0,0,0
106177,3cae1b26-48b6-4a0d-a526-ed285f69de1a,0,10,0,21,12,6,1,42100,35,False,0,0,0,2
106178,b089e6f8-1a5a-450f-b7bc-ed6bc135cb05,21,10,1,21,12,6,0,52200,32,False,0,0,0,2
106179,80f7fb15-d231-4bf4-a4fd-c94800fdfe38,11,10,0,21,21,6,1,22200,35,False,0,0,0,0
106180,4a4acff4-4f6b-4eec-b837-6c965f1005a3,11,10,1,22,21,6,0,3210,36,False,0,0,0,0
106181,51f4215a-a25c-4df3-b772-3decfc9ccf0a,0,10,1,20,12,7,0,72100,32,False,0,1,0,1
106182,717c3579-bfc2-485a-9757-e940bf5b4477,22,10,0,22,12,4,1,72100,33,False,0,0,0,0
106183,618dcc9f-5fee-4094-b9f5-ef28546254a8,11,10,0,20,21,7,1,5210,34,False,0,0,0,2
106184,6aca1123-ec4c-4515-b471-291d789eedca,0,10,1,21,22,8,0,7210,36,False,0,0,0,2
106185,8115b276-7f34-404c-961b-aede06b23298,21,10,0,20,12,4,1,31100,36,False,0,0,0,0
106186,b74a4214-0037-4819-9bfa-fe3c98f81970,12,10,1,20,11,5,0,73200,33,False,0,0,0,0
106187,05803e76-04e5-4f2e-bd2e-3bea93fb93d5,11,10,0,20,22,8,1,4210,35,False,0,0,0,0
106188,3c4169fb-398f-4ffd-975b-cce4961ac872,0,10,0,21,12,4,1,51100,30,False,0,1,0,0
106189,55b2f40e-42e6-4a9e-81e9-448ddef9ecc4,12,10,0,20,22,4,0,51100,30,False,0,0,0,0
106190,ef200ed6-d165-413e-9acc-0fbe73accdb0,22,10,0,21,12,7,0,4120,32,False,0,0,0,2
106191,387547e2-74e7-4bb7-98d8-fa9f34ba4cc5,12,10,0,21,22,8,1,4210,32,False,0,0,0,0
106192,c4a064e0-b9da-4842-8bd8-759250fa0382,0,10,0,21,22,7,1,6210,36,False,0,0,0,0
106193,33122289-b870-4d45-8468-ff1df3c22019,11,10,0,22,12,4,0,61100,31,False,0,0,0,0
106194,1c960d5f-5816-4c35-a338-b42d5218ffd0,21,10,0,22,22,5,1,52100,36,False,1,0,0,2
106195,71c532d9-553a-49a6-9af9-4ca39ddaaa1c,0,10,0,21,11,5,1,73100,33,False,0,0,0,0
106196,b7400313-cb37-461b-8f0b-4bf8a80aab39,22,10,1,21,11,7,1,3210,33,False,0,0,0,0
106197,bbb363a3-f56b-4dd2-9d48-25ead4c584da,12,10,1,22,12,6,0,41100,31,False,0,1,0,0
106198,c0d2291b-1f7b-4e5a-b3e7-548a1b8538d0,0,10,1,20,11,5,1,41100,33,False,0,0,0,0
106199,d3287fdb-57e3-4981-865a-ab4e952cb7d1,12,10,1,22,21,4,0,52200,30,False,0,0,0,0
106200,cd24db1e-f6bd-4c99-90e2-7ecb4d868f93,21,10,0,22,11,8,1,52200,30,False,1,0,0,0
106201,032a712b-cd18-4853-a541-16d5c6701324,21,10,1,22,11,5,1,5220,33,False,0,0,0,0
106202,b0c104db-f521-43a5-a744-2d9af96a4c37,0,10,0,21,22,6,0,72200,31,False,1,0,0,0
106203,2b1601d6-feeb-48a5-8ddc-362b721dc671,22,10,0,20,12,4,1,7210,32,False,0,0,0,2
106204,0a9504e5-b150-4b46-b041-f1470fe9ac62,0,10,0,22,11,5,1,5220,35,False,0,1,1,2
106205,c85b9597-f97c-46a9-8d2a-e821da7bdefc,21,10,1,20,12,7,1,41100,32,False,0,0,0,0
106206,8e26840f-95cd-43b6-b989-7f6cb739c257,0,10,1,22,12,3,1,41100,31,False,0,0,0,0
106207,5b2146c6-7f05-4feb-a104-bf265ada2efe,0,10,0,20,12,4,0,71100,31,False,0,1,0,0
106208,f1464338-a544-4053-a13f-efc83e806c47,0,10,1,22,22,5,0,3220,31,False,0,0,0,0
106209,23d790fe-6c72-4eaa-94fe-d6636eb786cf,0,10,0,20,22,8,0,3210,31,False,0,0,0,0
106210,fa7a45a8-8f0f-441b-9c0f-f115f7b02fc9,12,10,0,21,12,7,1,52200,32,False,0,1,0,0
106211,ec651e49-da66-40e2-b61d-a298c9b0c853,11,10,1,20,22,6,1,51200,36,False,0,0,0,2
106212,5928f64b-c02c-40f7-84ab-3ea9b2bf8aec,22,10,0,21,22,3,1,31200,32,False,0,1,1,0
106213,2ab0bca8-5f9d-492a-9474-d996893c5dac,0,10,1,20,11,6,1,41100,30,False,0,0,1,0
106214,4926e72c-5e5d-45ad-b94a-5c152fd93527,12,10,1,21,22,8,1,4120,33,False,0,0,0,0
106215,3acd96cf-9421-4475-a722-ca3084c05a01,12,10,1,20,11,8,0,5120,34,False,0,0,0,0
106216,a2dfc830-fd53-49b3-b834-242463a3880f,21,10,0,21,11,5,0,6210,35,False,0,0,0,0
106217,f78334b8-b361-40a9-a55d-e08dd73a0bbc,11,10,1,20,22,4,1,6110,33,False,0,0,1,0
106218,360bc03f-bb56-4534-8314-75f4a111b8c4,11,10,1,21,11,6,1,73100,35,False,0,1,0,2
106219,5f252a29-f653-4419-831f-45397562b384,21,10,0,22,21,5,1,73200,36,False,0,1,0,2
106220,b455db98-1e82-4361-bd20-18ede85f1e2e,12,10,1,21,22,3,1,72200,35,False,0,0,0,0
106221,18c87615-8747-452e-b118-c22b2c0c7be0,0,10,0,21,11,3,1,41100,31,False,0,0,0,2
106222,e4d76c04-dce6-4bee-8557-d493cb9f11aa,0,10,1,20,22,5,1,61100,30,False,0,0,0,1
106223,0af4edcb-643a-45c5-a05e-0f3c8996a0bf,0,10,0,20,22,8,0,32100,36,False,0,1,0,0
106224,372c741b-2cd1-40b3-8433-035e8e052df3,11,10,0,22,12,6,0,42200,33,False,0,0,0,0
106225,6834444f-5fea-40bc-8e62-68cbf2483c5e,0,10,0,21,21,7,0,61100,34,False,0,1,0,0
106226,27f94210-606f-41d6-82ff-3d2989b12f79,21,10,1,22,22,4,1,52100,36,False,0,0,1,0
106227,317317ad-d4d9-4cef-871b-cfd8abcd399e,21,10,0,20,22,6,1,4110,32,False,0,0,0,0
106228,3a912992-852e-49fd-89d6-8c58f0786fcf,22,10,1,22,21,5,0,4210,31,False,0,0,0,0
106229,330a55b3-c3d8-49b2-9ece-68934d1d16cd,21,10,0,21,21,8,1,73200,32,False,0,1,0,0
106230,275973a2-f6f9-4581-b19c-fba28c6e1151,0,10,0,21,11,6,1,52100,33,False,0,1,1,0
106231,3b7465da-166d-46b3-ad5b-4e1b87816b30,0,10,1,20,21,7,0,31200,35,False,0,0,0,0
106232,8962871b-d81c-4db3-8b8d-f0bea9272d38,0,10,1,20,11,8,1,6220,34,False,0,1,0,0
106233,8b4eab3b-e11b-42e2-a299-3adcec639902,0,10,0,21,22,8,1,42100,33,False,0,0,1,0
106234,89b5fc05-285e-480c-a37d-570f51db972a,22,10,1,22,21,8,0,5220,32,False,0,0,0,0
