,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
121431,51,12,0,21,61,6,0,52100,31,True,0,0,0,0
134813,0,12,0,22,52,5,0,42200,33,True,0,0,0,0
115716,0,12,0,21,72,5,0,5120,33,True,0,0,0,0
152827,0,12,1,20,51,5,0,6110,33,True,0,0,0,0
127545,0,12,1,21,61,5,0,61100,35,True,0,0,0,0
124354,0,12,1,20,52,6,0,42200,34,True,0,0,0,0
121613,0,12,1,22,62,6,0,6210,34,True,0,1,0,0
138266,62,12,1,21,51,5,0,4220,36,True,0,0,1,0
133847,0,12,1,21,52,5,0,6110,33,True,0,0,1,0
137781,51,12,0,20,51,6,0,5210,31,True,0,1,0,0
122497,61,12,0,20,61,5,0,42200,36,True,0,1,0,0
138918,62,12,0,22,61,6,0,52200,31,True,0,0,0,0
116985,62,12,1,22,51,6,0,2120,35,True,0,0,0,0
132444,0,12,1,22,51,6,0,5120,33,True,0,0,0,0
140254,61,12,0,20,61,5,0,6210,36,True,0,1,1,0
127079,0,12,1,22,52,6,0,42200,36,True,0,0,0,0
150884,0,12,0,21,61,5,0,6120,36,True,0,0,0,0
141105,0,12,0,20,61,6,0,52200,34,True,0,0,0,2
146595,62,12,0,21,51,5,0,5110,32,True,0,0,0,2
147369,51,12,1,22,62,6,0,51200,32,True,0,0,0,0
120900,52,12,1,21,51,5,0,51200,30,True,0,0,0,0
137703,51,12,1,20,51,5,0,42200,30,True,1,1,0,0
123721,62,12,1,20,51,5,0,6210,33,True,0,0,0,0
130811,62,12,1,21,52,5,0,6210,36,True,0,0,0,0
141466,0,12,1,20,61,6,0,51200,33,True,0,0,0,2
152423,51,12,1,20,61,6,0,5120,31,True,0,0,0,0
158086,0,12,0,21,52,6,0,52200,33,True,0,0,0,2
139785,61,12,0,20,61,5,0,5110,34,True,0,1,0,2
156635,62,12,1,21,61,6,0,52100,30,True,0,0,0,2
107345,74,12,0,20,21,5,0,4110,32,True,0,0,0,0
124093,52,12,0,21,51,6,0,5220,35,True,0,0,1,2
115793,0,12,0,20,73,6,0,61200,35,True,0,0,0,0
151973,61,12,1,22,51,5,0,5220,35,True,0,0,1,0
148299,0,12,1,22,61,6,0,5110,31,True,0,1,1,2
151383,0,12,0,22,52,6,0,5220,35,True,0,0,0,0
148824,0,12,0,20,51,6,0,5110,31,True,0,1,1,0
120422,52,12,0,21,52,6,1,6120,30,True,1,1,0,0
122206,0,12,0,20,52,5,0,5210,33,True,1,0,0,2
111172,52,12,1,22,51,2,0,2210,33,True,0,0,0,0
108649,12,12,0,22,72,4,0,5110,30,True,0,0,0,0
157766,0,12,1,22,61,5,0,52200,36,True,0,0,0,0
151105,51,12,0,22,62,5,0,61100,36,True,0,0,0,0
139153,61,12,1,20,51,5,0,42200,30,True,0,0,0,2
142176,52,12,0,22,61,6,0,5220,34,True,0,0,0,0
155623,0,12,1,20,62,6,0,6210,33,True,0,1,0,0
145112,0,12,1,21,61,6,0,42200,36,True,0,0,0,2
114280,74,12,0,20,12,5,0,61200,33,True,0,0,0,0
116000,61,12,1,20,52,6,0,22100,35,True,0,0,0,0
155859,52,12,0,20,51,5,0,5110,32,True,0,0,0,2
139348,62,12,1,20,52,6,0,61200,36,True,0,0,1,0
122732,0,12,0,20,61,5,0,4220,34,True,1,0,0,0
117916,0,12,1,20,62,6,0,31200,34,True,0,0,0,0
143750,52,12,1,22,61,5,0,5120,33,True,0,0,0,0
112359,0,12,1,22,62,8,0,5110,33,True,0,1,0,2
140007,0,12,1,21,61,6,0,42200,35,True,0,1,0,2
154427,61,12,0,21,62,5,0,5220,30,True,0,0,0,0
157742,62,12,0,22,61,5,0,61200,36,True,0,0,1,1
148283,0,12,1,22,61,6,0,5120,32,True,1,1,0,2
154869,0,12,1,21,62,6,0,52100,36,True,0,0,0,0
125724,0,12,0,20,62,6,0,5220,33,True,0,1,0,2
143733,0,12,1,21,52,6,0,61200,31,True,0,0,1,0
138520,0,12,0,20,51,5,0,61200,34,True,0,0,0,0
143862,61,12,1,20,61,5,0,5210,35,True,0,1,1,2
110070,51,12,1,22,62,8,0,21100,32,True,0,0,0,0
153058,62,12,0,22,62,6,0,6110,30,True,0,1,0,0
132772,0,12,0,22,52,5,0,51200,35,True,0,1,1,1
141568,0,12,1,20,61,6,0,51200,35,True,0,0,0,2
122587,0,12,1,22,61,6,0,5120,34,True,0,0,0,2
108513,0,12,0,22,11,3,0,61100,35,True,0,0,0,0
107405,42,12,1,20,72,5,0,1110,33,True,0,0,0,0
148832,0,12,1,20,62,5,0,42200,36,True,0,1,0,2
140202,51,12,1,22,62,6,0,4220,30,True,0,0,1,1
111581,0,12,1,22,52,7,0,1120,30,True,0,0,0,0
136519,61,12,1,21,52,5,0,5220,30,True,0,0,1,0
140501,62,12,0,22,51,5,0,5210,32,True,0,0,0,0
123141,52,12,0,22,52,5,0,51100,33,True,0,1,1,2
136833,52,12,0,21,62,5,0,6210,30,True,0,0,0,0
136091,52,12,0,22,51,5,0,5220,34,True,0,0,0,0
153939,51,12,0,22,52,6,0,5120,32,True,0,0,0,2
148885,0,12,0,20,52,6,0,5220,33,True,0,1,0,0
154695,0,12,1,20,62,6,0,6110,33,True,0,0,0,0
155700,0,12,0,21,51,6,0,5220,33,True,0,0,0,0
126199,51,12,1,21,52,6,0,6110,34,True,0,0,0,0
116318,0,12,0,20,61,5,0,12100,36,True,0,0,0,1
130183,0,12,0,20,62,6,0,6110,34,True,0,1,0,0
106729,22,12,1,20,72,6,0,22100,33,True,0,0,1,2
155657,0,12,1,21,52,6,0,52100,36,True,0,0,0,0
137707,0,12,1,21,52,5,0,61200,33,True,0,1,0,2
150301,0,12,1,20,51,5,0,4220,33,True,0,0,1,2
131085,0,12,0,22,51,5,0,5220,35,True,1,0,0,0
112186,0,12,1,20,62,7,0,52200,34,True,0,1,0,0
137294,61,12,0,21,52,5,0,5120,32,True,0,0,1,0
144180,52,12,0,20,61,6,0,6120,32,True,0,0,0,1
111063,0,12,1,22,61,8,0,7320,36,True,0,0,0,0
115534,41,12,1,22,41,6,0,61200,35,True,0,1,0,2
147611,52,12,0,20,61,5,0,5120,33,True,0,0,0,1
150327,52,12,0,20,62,5,0,6210,32,True,0,0,0,0
115924,21,12,1,21,71,6,0,4220,31,True,0,0,0,0
148063,0,12,0,22,62,5,0,61200,35,True,0,0,0,0
153743,0,12,1,20,62,6,0,4220,36,True,0,1,1,0
138485,0,12,1,21,62,5,0,61200,34,True,0,0,0,2
136170,0,12,0,21,52,5,0,51200,36,True,0,0,0,2
149058,0,12,0,21,52,5,0,51100,32,True,0,0,1,0
152135,0,12,1,21,51,6,0,6210,34,True,0,0,0,0
129654,61,12,1,22,62,5,0,4220,36,True,0,0,0,0
142210,0,12,1,20,61,6,0,51200,34,True,0,0,0,0
156055,0,12,1,22,61,6,0,4220,36,True,0,0,0,2
155190,0,12,1,22,51,5,0,5120,36,True,0,0,1,1
111289,0,12,1,21,51,8,0,71100,33,True,0,0,0,0
134776,0,12,1,21,62,5,0,5210,31,True,0,0,0,2
130109,51,12,1,21,52,6,0,6210,33,True,0,0,0,2
151114,0,12,1,22,51,6,0,52200,35,True,0,0,1,0
130190,0,12,1,21,52,5,0,5110,33,True,0,0,0,0
106543,42,12,1,20,71,5,0,1210,32,True,0,0,0,0
134458,51,12,1,21,62,6,0,51100,35,True,0,0,0,0
121928,62,12,1,21,61,5,0,5120,34,True,0,0,0,0
127159,0,12,1,22,61,6,0,4220,35,True,0,0,1,0
135270,0,12,1,22,52,5,0,52100,33,True,0,0,0,0
127309,0,12,0,22,52,6,0,42200,33,True,0,0,0,0
151278,0,12,0,21,52,6,0,6110,34,True,0,0,0,0
154167,0,12,0,21,51,5,0,6110,30,True,0,0,0,0
110694,0,12,1,22,52,7,0,12100,34,True,0,0,0,0
141948,0,12,0,22,62,5,0,5220,30,True,0,0,0,0
153853,52,12,0,20,62,6,0,5210,33,True,0,0,0,2
109737,0,12,1,20,22,8,0,5220,30,True,0,0,1,1
144196,62,12,1,22,61,6,0,42200,30,True,0,0,0,0
123356,0,12,0,22,52,6,0,42200,30,True,0,0,1,2
129792,0,12,0,20,62,6,0,61200,32,True,0,1,0,0
106622,21,12,1,20,41,5,0,32100,33,True,0,0,0,0
123525,52,12,0,21,61,5,0,61200,32,True,0,0,0,2
119271,0,12,0,21,51,5,0,5110,31,True,0,0,0,0
121005,0,12,1,21,51,6,0,4220,30,True,1,0,0,0
120260,62,12,0,21,51,5,0,51100,34,True,0,0,0,0
106144,72,12,0,20,41,6,0,3120,31,True,0,0,0,2
142239,0,12,1,21,61,5,0,52200,30,True,0,0,1,0
123647,51,12,1,21,62,6,0,42200,33,True,0,0,0,0
118218,0,12,0,21,73,4,0,12200,30,True,1,0,1,0
136785,0,12,0,21,62,5,0,51200,31,True,1,0,0,0
147442,0,12,0,21,52,5,0,6210,34,True,1,1,0,0
152095,52,12,0,20,61,5,0,51200,32,True,0,0,1,0
148463,0,12,0,22,51,6,0,6210,34,True,0,0,0,0
130165,62,12,0,22,61,5,0,61200,34,True,0,0,0,2
134142,51,12,0,21,52,6,0,61100,33,True,0,0,0,0
135556,0,12,0,22,61,5,0,4220,33,True,0,0,0,0
152967,52,12,1,21,52,5,1,51100,32,True,0,1,0,2
131306,0,12,1,20,52,6,0,5220,32,True,0,1,0,0
123385,51,12,0,20,62,5,0,5220,34,True,0,0,0,0
122414,61,12,0,22,62,5,0,5110,33,True,0,0,0,0
145709,52,12,0,21,62,6,0,5220,36,True,0,0,0,0
126952,62,12,1,20,61,5,0,5110,30,True,1,0,1,0
109259,42,12,0,21,74,8,0,5110,31,True,0,0,0,0
145532,0,12,0,21,51,5,0,52200,33,True,0,1,0,0
144939,0,12,0,20,51,5,0,52200,33,True,0,0,0,0
140744,51,12,1,21,61,5,0,4220,31,True,0,0,1,0
158869,52,12,1,20,51,5,0,51100,30,True,0,0,0,2
123555,51,12,1,22,61,6,0,51100,31,True,0,0,0,0
143848,51,12,1,20,52,6,0,52200,32,True,0,0,0,1
133204,0,12,0,22,52,5,0,6210,31,True,0,1,1,0
157643,0,12,1,20,52,6,0,52200,35,True,0,0,0,0
152511,0,12,1,21,62,5,0,51100,35,True,1,1,1,0
153049,0,12,0,20,52,5,0,61200,33,True,0,0,0,0
142857,52,12,1,22,51,6,0,61200,32,True,0,0,1,0
157697,51,12,0,21,51,6,0,52200,34,True,0,1,0,0
110326,0,12,1,22,51,4,0,7210,30,True,0,0,0,0
111685,0,12,0,22,61,8,0,62200,35,True,0,0,0,2
151391,61,12,1,22,52,6,0,61100,35,True,0,0,0,0
115673,0,12,0,20,32,5,0,52200,35,True,0,0,0,0
120014,0,12,1,20,51,6,0,42200,36,True,1,0,0,0
122908,0,12,0,21,62,5,0,52100,35,True,0,1,0,1
149264,52,12,1,22,62,6,0,51200,32,True,0,0,0,0
151907,0,12,0,20,61,6,0,6120,33,True,0,0,0,2
143755,52,12,1,20,52,5,0,6210,36,True,0,1,1,0
116296,0,12,1,22,62,5,0,62100,32,True,0,0,0,0
152058,61,12,0,21,62,6,0,52100,35,True,0,0,0,2
128624,0,12,0,21,51,5,0,5210,30,True,0,0,0,0
129808,51,12,1,21,52,6,0,4220,31,True,1,0,0,0
143595,52,12,0,21,61,5,0,5210,36,True,0,0,0,0
128371,0,12,1,20,52,6,1,51100,30,True,0,1,0,0
128293,51,12,0,21,61,6,0,51100,34,True,0,0,0,0
135522,0,12,1,22,61,5,0,52100,32,True,0,0,0,0
120958,0,12,1,20,62,5,0,6210,35,True,0,0,0,0
158164,0,12,1,21,61,6,0,51200,35,True,0,0,0,0
137833,0,12,0,20,61,5,0,6110,36,True,0,0,0,2
155262,0,12,1,20,61,6,0,61200,31,True,0,0,1,0
149176,0,12,0,21,52,6,0,51100,32,True,0,0,0,2
140079,0,12,0,21,61,6,0,6120,36,True,0,1,0,0
153662,0,12,1,21,61,5,0,42200,34,True,0,0,0,0
122682,0,12,0,20,51,5,0,51100,31,True,0,0,1,1
123446,0,12,1,20,52,5,0,51200,31,True,0,0,0,2
156521,52,12,0,20,52,6,0,52200,30,True,0,1,0,0
158228,52,12,0,21,61,5,0,4220,33,True,0,0,0,0
157678,0,12,1,21,52,5,0,42200,36,True,0,1,0,0
122393,0,12,0,20,61,6,0,51100,32,True,0,0,0,0
121727,0,12,0,21,61,5,0,61200,33,True,0,0,0,0
120313,0,12,1,22,51,5,0,61200,30,True,0,1,0,0
146663,0,12,0,20,61,5,0,51100,34,True,0,1,1,2
109393,0,12,0,21,41,2,0,52100,33,True,0,0,0,0
113034,61,12,1,20,51,2,0,6110,34,True,1,0,0,0
109831,22,12,1,22,71,4,0,5210,34,True,0,0,0,0
156255,62,12,1,20,61,5,0,52200,34,True,1,0,0,0
107150,73,12,1,21,42,5,0,71200,32,True,0,0,0,0
149184,0,12,1,20,51,5,0,5220,32,True,0,0,0,1
124888,52,12,0,22,62,5,0,6110,33,True,0,0,0,2
153298,0,12,0,21,61,6,0,5210,33,True,0,0,0,0
154728,61,12,1,22,52,6,0,51200,33,True,0,0,1,0
138251,0,12,0,21,51,6,0,4220,36,True,0,0,0,0
137268,0,12,0,21,62,5,0,6210,34,True,0,0,1,0
123601,52,12,0,22,61,5,0,6110,32,True,0,0,0,0
158153,61,12,0,20,62,6,0,51200,32,True,0,0,0,0
141183,0,12,1,22,61,5,0,5110,36,True,0,1,0,0
131193,51,12,0,22,61,6,0,6210,32,True,0,0,1,0
133550,51,12,1,22,52,5,0,5220,36,True,0,0,0,0
137154,0,12,1,21,61,5,0,61100,30,True,0,0,0,0
127055,51,12,0,22,61,6,0,52100,30,True,0,0,0,0
144624,61,12,0,21,51,5,0,61200,31,True,0,0,0,0
135888,0,12,1,21,51,5,0,42200,36,True,0,1,0,0
139135,51,12,0,21,52,6,0,42200,32,True,0,0,0,2
109127,0,12,1,20,31,8,0,5120,34,True,0,0,0,2
124837,0,12,0,21,51,5,0,52200,36,True,0,1,1,0
155439,62,12,0,21,51,6,0,6110,31,True,1,0,0,2
115554,12,12,0,22,72,5,0,51100,35,True,0,0,0,0
108971,0,12,1,20,32,3,0,61100,36,True,1,0,0,2
124240,0,12,0,20,61,5,0,5120,31,True,0,0,0,2
126926,0,12,0,21,52,5,0,51100,33,True,0,0,0,0
156454,61,12,1,21,52,5,0,6120,34,True,0,0,0,2
126001,0,12,0,20,62,5,0,61200,36,True,0,0,1,0
158643,62,12,0,21,52,6,0,42200,32,True,0,0,0,2
157186,0,12,0,20,52,6,0,5220,35,True,1,0,0,0
153098,0,12,0,20,62,6,0,51200,31,True,0,1,0,0
133821,61,12,0,20,51,6,0,5220,33,True,0,0,0,0
130824,0,12,0,20,61,6,0,5210,33,True,0,1,0,0
121336,62,12,0,22,62,6,0,51200,30,True,0,1,0,0
130452,61,12,1,21,62,5,0,5210,33,True,0,0,1,0
111128,61,12,1,22,61,7,0,32100,36,True,0,1,0,2
146678,0,12,1,20,62,5,0,51100,33,True,0,0,0,0
151664,0,12,0,20,62,6,0,61200,31,True,0,0,0,0
140184,52,12,0,22,52,6,0,5220,35,True,0,1,1,1
131895,0,12,1,21,62,5,0,6120,35,True,0,0,0,0
109087,0,12,1,21,73,2,0,51200,30,True,0,0,0,0
109082,31,12,1,21,11,2,0,52100,35,True,0,0,0,0
106614,0,12,0,22,11,5,0,7310,31,True,0,0,0,2
139138,0,12,0,22,51,5,0,52200,33,True,0,1,1,2
109785,12,12,1,21,11,4,0,52100,30,True,0,0,0,0
144725,0,12,0,20,62,6,0,5220,32,True,1,0,0,0
133600,0,12,0,21,61,6,0,51200,35,True,0,0,1,0
151642,51,12,1,20,62,5,0,51100,32,True,0,0,0,0
158592,0,12,1,20,62,6,0,52100,31,True,0,1,1,0
138445,61,12,0,21,51,6,0,4220,33,True,0,0,0,2
155716,62,12,0,22,51,6,0,6110,33,True,0,0,0,0
119638,62,12,1,22,62,5,0,6120,33,True,0,1,0,0
127627,52,12,0,21,51,6,0,5220,30,True,0,0,0,0
140450,61,12,1,22,52,6,0,6120,30,True,0,0,0,0
140957,61,12,1,21,62,6,0,42200,36,True,0,0,0,0
109106,0,12,0,21,12,4,0,52100,36,True,0,0,0,1
158295,0,12,1,21,61,6,0,42200,31,True,0,0,0,0
123016,51,12,1,22,51,6,0,6120,35,True,0,1,1,0
110561,0,12,0,20,62,7,0,1120,34,True,0,1,0,1
157164,61,12,1,21,52,6,0,42200,32,True,0,0,0,0
127538,0,12,1,20,51,6,0,42200,31,True,0,0,0,0
135838,0,12,1,21,61,5,0,4220,34,True,0,0,0,1
150827,51,12,0,20,51,6,0,5210,32,True,0,1,0,0
150176,0,12,1,22,62,6,0,61200,33,True,0,1,0,0
156623,62,12,1,20,62,5,0,52100,36,True,0,1,1,0
155869,52,12,0,20,62,6,0,6210,33,True,0,0,0,0
135498,51,12,0,21,52,5,0,61100,33,True,0,0,0,1
153305,0,12,1,22,51,6,0,51200,30,True,0,0,0,0
133747,0,12,0,20,62,6,0,5110,34,True,0,0,1,0
133244,0,12,1,22,62,6,0,42200,32,True,0,0,0,2
141909,61,12,1,21,51,5,0,61100,30,True,0,0,1,0
112568,0,12,1,20,61,4,0,6120,33,True,0,1,0,0
134801,0,12,0,20,62,6,0,51100,34,True,0,1,0,0
124938,62,12,1,20,51,5,0,52100,36,True,0,0,1,0
156107,0,12,1,21,61,6,0,5220,36,True,0,1,0,0
119845,0,12,0,21,51,5,0,6120,34,True,0,0,0,2
126575,0,12,1,20,61,5,0,5220,33,True,0,0,0,2
142161,0,12,0,21,62,5,0,6110,32,True,0,0,1,1
110028,0,12,1,22,62,3,0,1220,36,True,0,0,0,0
125478,0,12,0,22,61,6,0,51100,31,True,0,1,0,2
145099,61,12,0,22,62,6,0,51200,32,True,1,0,1,0
107748,0,12,1,21,22,5,0,21200,31,True,0,0,0,0
131365,61,12,0,20,51,6,0,51200,30,True,0,0,1,0
121089,0,12,0,21,61,5,0,6120,32,True,0,1,0,0
150294,0,12,1,20,62,5,0,6210,30,True,0,0,0,0
138226,51,12,0,21,51,6,0,6120,33,True,0,1,0,0
121634,0,12,0,21,61,5,0,52100,31,True,0,0,0,0
131009,0,12,0,21,61,5,0,4220,36,True,0,0,1,0
113096,51,12,1,22,62,2,0,51200,34,True,0,0,1,0
130755,61,12,1,20,62,6,0,6110,34,True,0,0,0,0
109257,0,12,0,22,73,4,0,4220,30,True,1,0,0,0
113439,51,12,0,20,62,2,0,51200,31,True,0,0,1,0
120812,0,12,0,22,52,5,0,52200,33,True,0,0,1,0
138874,52,12,1,20,52,6,0,51200,36,True,0,1,0,0
125048,0,12,0,21,52,5,0,61100,33,True,0,0,0,0
129330,51,12,0,21,62,6,0,6110,34,True,0,0,0,0
134846,51,12,1,22,52,5,0,5220,33,True,0,0,1,0
148955,62,12,0,21,52,5,0,5120,32,True,1,0,0,0
112745,0,12,0,21,61,7,0,51100,30,True,0,0,0,0
128858,0,12,1,22,51,6,0,61200,31,True,0,0,1,1
115218,42,12,1,22,73,6,0,51100,35,True,1,0,0,0
106156,22,12,1,20,42,5,0,6220,32,True,0,0,1,0
140616,0,12,0,20,52,5,0,52100,30,True,0,0,0,0
124192,62,12,1,21,51,5,0,6110,35,True,1,0,0,0
123215,51,12,1,20,51,5,0,5120,36,True,0,1,0,0
135656,52,12,0,20,51,6,0,6210,30,True,0,0,0,0
124748,52,12,0,21,52,6,0,5120,32,True,0,1,1,0
136991,62,12,1,21,62,6,0,5110,34,True,1,1,0,0
