,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
24805,0,10,1,20,12,1,0,1120,32,True,0,0,1,0
14187,11,10,0,22,21,1,0,11200,30,True,0,0,0,2
9282,0,10,0,22,21,2,0,2220,32,True,0,0,0,0
33212,0,10,0,22,12,2,0,1220,32,True,0,0,0,0
17345,22,10,0,20,21,2,0,21100,30,True,0,0,0,0
44060,73,10,0,21,31,7,0,2220,31,True,0,0,0,0
45567,0,10,1,21,31,6,0,2120,31,True,0,0,0,0
38614,0,10,1,22,22,1,0,2120,36,True,0,1,1,0
45066,41,10,0,21,52,8,0,11200,33,True,0,0,0,1
31452,0,10,1,22,21,2,0,1220,34,True,0,1,1,0
30996,0,10,0,22,22,2,0,1220,32,True,0,0,0,0
4952,12,10,1,20,22,2,0,1210,33,True,0,0,0,0
30000,0,10,0,22,12,2,0,22100,36,True,0,0,1,0
32686,0,10,0,22,11,1,0,1220,30,True,0,1,0,0
51716,73,10,1,20,72,2,0,1110,35,True,0,0,0,0
35891,22,10,1,20,22,1,0,1110,36,True,0,1,0,0
48714,0,10,0,20,11,1,0,61100,34,True,0,0,0,1
4749,0,10,0,20,21,1,0,2120,33,True,0,0,0,0
28352,0,10,0,21,11,1,0,12100,31,True,0,0,0,0
3980,0,10,1,22,12,1,0,1120,33,True,0,1,0,2
24657,21,10,1,22,11,1,0,11200,34,True,0,0,0,2
21934,11,10,1,20,12,1,0,11100,33,True,0,0,0,2
11860,11,10,1,21,12,1,0,12100,35,True,0,0,0,0
29429,0,10,1,22,11,2,0,1210,30,True,0,0,0,0
425,21,10,1,21,22,2,0,1210,35,True,0,0,0,0
36171,0,10,1,21,22,1,0,1220,33,True,0,0,0,0
19403,11,10,0,22,11,2,0,1110,32,True,0,1,0,0
11352,0,10,1,22,11,1,0,11200,31,True,0,0,0,0
52024,0,10,0,22,52,4,0,4220,30,True,0,0,0,0
375,12,10,1,20,12,2,1,12100,30,True,0,1,0,2
32760,0,10,0,20,22,2,0,1210,30,True,0,0,0,1
10868,0,10,1,20,12,1,0,12100,30,True,0,0,0,2
52202,62,10,1,20,52,6,0,4110,36,True,0,0,0,0
22064,11,10,1,21,11,2,0,1220,36,True,0,1,0,2
29367,0,10,1,20,11,1,0,21100,31,True,1,1,0,0
32547,0,10,1,20,22,1,0,11200,31,True,0,1,0,0
3412,0,10,1,21,12,2,0,2210,33,True,0,0,1,2
24913,12,10,0,22,11,1,0,2120,30,True,0,0,1,0
52557,73,10,1,20,74,4,1,42100,30,True,0,0,1,0
6938,22,10,1,21,22,2,0,12200,31,True,0,1,0,0
37898,21,10,0,20,21,1,0,2210,35,True,0,1,0,0
40671,0,10,1,22,42,1,0,52200,31,True,0,0,0,2
31954,22,10,0,22,21,1,0,2220,32,True,0,0,1,0
46090,21,10,0,22,22,8,0,2110,33,True,0,0,1,0
52864,72,10,0,22,42,4,0,4220,36,True,0,0,0,0
35746,21,10,1,21,12,1,0,11100,30,True,0,0,0,1
20439,22,10,0,21,22,1,0,22100,31,True,0,1,0,0
14635,22,10,0,21,12,2,0,1110,31,True,0,0,0,2
50113,71,10,1,20,61,1,0,2220,35,True,0,0,1,0
47384,21,10,0,20,11,3,0,2220,36,True,0,0,0,0
19945,0,10,1,20,12,2,0,11100,31,True,1,0,1,0
31314,11,10,0,22,12,1,0,22100,35,True,1,0,0,0
5555,0,10,1,20,12,2,0,11200,32,True,0,0,1,0
31880,12,10,1,21,11,1,0,1210,35,True,0,0,0,0
40884,32,10,1,22,62,2,0,62100,33,True,0,0,0,0
13774,21,10,1,22,11,1,0,21100,34,True,0,0,0,0
19039,0,10,1,21,12,1,0,1220,32,True,0,1,0,0
20728,0,10,1,22,21,1,0,22100,35,True,0,0,0,0
49324,0,10,1,22,21,2,0,6120,33,True,0,1,0,0
26869,0,10,0,22,11,2,0,1210,34,True,0,0,0,0
26810,11,10,1,20,21,1,0,1120,32,True,0,0,0,0
43260,0,10,1,20,22,3,0,5220,32,True,0,0,1,2
5182,12,10,0,20,21,2,1,1110,30,True,0,0,1,0
16475,11,10,0,22,22,2,0,1110,32,True,0,0,0,0
42840,11,10,0,21,12,7,0,5220,35,True,0,0,0,0
15022,22,10,1,22,21,1,0,12100,33,True,0,0,0,1
46435,21,10,1,20,12,4,0,1210,36,True,0,0,0,0
39835,12,10,0,20,11,2,0,1210,31,True,0,0,0,0
18391,12,10,1,22,22,2,0,2220,32,True,0,0,1,2
36222,0,10,1,20,12,1,0,11100,35,True,0,0,0,0
38710,0,10,1,20,11,2,0,2210,34,True,0,1,1,0
13939,22,10,1,20,11,2,0,1210,36,True,0,0,1,0
34564,0,10,1,20,22,2,0,21100,36,True,0,0,0,2
27371,21,10,0,22,12,1,0,11100,34,True,0,0,0,1
32938,0,10,1,21,21,1,0,2210,35,True,0,0,0,0
6750,0,10,0,22,11,2,0,21200,30,True,0,1,0,0
9686,0,10,1,21,12,2,0,12100,35,True,0,0,0,0
18509,22,10,1,20,12,2,0,2210,31,True,0,0,1,0
16856,22,10,1,21,21,2,0,11100,35,True,0,0,0,0
11449,0,10,1,21,12,1,0,1110,32,True,0,0,0,0
22499,0,10,0,22,22,1,0,22100,33,True,0,0,0,0
47586,22,10,1,22,11,7,0,2110,36,True,0,0,0,0
33094,0,10,0,21,11,1,0,1220,32,True,0,0,0,0
51374,72,10,0,22,72,2,1,2220,33,True,1,1,0,0
22158,0,10,0,22,21,1,0,2210,30,True,0,0,0,0
47682,0,10,1,22,21,7,0,11200,32,True,1,0,0,0
36997,11,10,1,22,12,1,0,12100,35,True,0,0,0,0
37607,0,10,0,20,11,1,0,11100,36,True,0,0,1,2
5543,11,10,0,20,22,2,0,12200,30,True,0,0,0,0
6626,0,10,1,22,22,1,0,2210,34,True,0,1,1,0
39770,12,10,0,20,12,1,0,1210,32,True,0,1,0,1
43621,12,10,1,20,21,3,0,7120,33,True,0,0,0,0
34754,21,10,1,22,12,1,0,21100,32,True,1,0,0,0
50438,32,10,0,22,73,2,0,22100,32,True,0,0,1,1
28308,0,10,1,21,21,2,0,21100,31,True,1,1,0,0
26418,12,10,0,22,22,2,0,2110,31,True,0,0,0,0
21046,0,10,0,21,21,2,0,12200,36,True,1,0,0,2
21698,22,10,1,22,22,1,0,1110,30,True,0,1,0,0
20025,0,10,1,20,11,1,0,22100,32,True,0,1,0,2
4425,11,10,1,20,11,2,0,12200,33,True,0,1,0,0
16474,0,10,0,22,11,2,0,2110,30,True,0,1,0,0
30360,21,10,1,20,11,2,0,12100,36,True,0,0,0,0
30599,0,10,1,22,21,1,0,11200,31,True,0,0,0,0
31353,0,10,0,21,12,1,0,1120,34,True,0,0,1,0
13079,11,10,0,20,11,1,0,11200,35,True,0,1,0,1
33209,0,10,1,21,11,2,0,1120,30,True,0,0,0,1
27,21,10,1,22,21,2,0,2220,35,True,0,1,0,0
20436,0,10,1,22,22,2,0,11200,34,True,0,1,0,0
163,0,10,1,21,22,1,0,11100,31,True,0,0,0,0
48793,11,10,0,20,12,1,0,3220,33,True,0,0,0,2
10712,12,10,0,21,11,1,0,11100,36,True,0,0,0,0
35724,12,10,1,22,11,1,0,2120,32,True,0,0,1,0
29648,12,10,1,21,12,2,0,11100,36,True,0,1,1,0
38836,12,10,0,22,21,1,0,11200,35,True,0,0,0,0
10513,22,10,1,22,12,1,0,1220,30,True,0,0,0,0
33687,11,10,1,22,11,1,0,1120,31,True,0,1,0,0
17813,0,10,1,21,22,1,0,12100,35,True,0,0,0,2
25534,0,10,1,20,11,1,0,21200,32,True,0,0,0,0
4438,0,10,0,20,11,2,0,1120,36,True,0,1,0,0
36734,22,10,1,22,12,1,0,2210,32,True,0,0,0,0
31246,0,10,1,20,22,2,1,22100,30,True,0,0,1,0
2587,11,10,0,20,21,2,0,2210,31,True,1,0,0,0
50167,42,10,1,22,73,2,0,2220,36,True,0,0,0,0
24796,22,10,0,21,21,1,0,22100,35,True,0,0,1,0
39375,0,10,0,20,12,1,0,1110,33,True,0,0,0,0
39753,0,10,0,20,22,1,0,1110,30,True,0,0,0,0
40304,61,10,0,21,41,2,0,71100,34,True,0,0,1,0
11806,0,10,0,21,11,2,0,1210,34,True,0,1,0,0
9973,0,10,1,21,21,1,0,1210,33,True,0,1,1,0
16794,0,10,0,21,21,2,0,2110,34,True,0,0,0,2
28054,11,10,1,22,21,1,0,2210,36,True,1,0,0,0
49749,22,10,1,21,22,1,0,22200,34,True,0,1,0,0
25176,0,10,1,20,12,2,0,1210,34,True,0,0,1,0
1797,12,10,1,22,21,2,0,1120,33,True,0,0,0,0
42088,0,10,1,20,22,3,0,41100,31,True,0,0,0,1
34175,11,10,0,21,11,1,1,12200,30,True,0,1,0,0
29253,21,10,1,20,12,2,0,1210,34,True,0,0,0,0
21271,0,10,0,20,21,1,0,1220,33,True,0,0,1,0
33989,0,10,1,21,22,1,0,1110,30,True,0,0,1,0
43616,0,10,1,21,21,6,0,22200,35,True,0,1,0,0
38381,12,10,1,22,11,1,0,2210,31,True,0,0,0,0
19581,0,10,1,22,22,1,0,11100,32,True,0,0,0,2
4388,0,10,0,21,12,1,0,2220,33,True,0,0,0,0
7533,0,10,1,21,22,1,0,12100,35,True,0,1,0,2
33432,21,10,0,20,11,1,0,12200,35,True,0,0,0,2
47147,0,10,0,20,21,7,0,1110,35,True,0,0,0,2
28989,0,10,1,21,21,1,0,1120,32,True,0,0,1,0
38665,0,10,0,20,21,2,0,11200,34,True,0,0,0,0
29123,12,10,1,22,21,2,0,1110,34,True,0,0,1,1
47672,0,10,0,22,21,7,0,1220,31,True,0,1,0,2
39551,21,10,1,21,11,1,0,2220,36,True,0,0,0,0
43797,0,10,0,22,11,6,0,7320,34,True,0,0,0,2
2553,22,10,0,22,11,2,0,2220,30,True,0,0,0,0
41244,0,10,0,20,32,1,0,62200,32,True,0,0,0,0
38501,21,10,1,21,11,1,0,2110,33,True,0,0,0,2
52444,0,10,0,20,41,5,0,52200,34,True,0,0,0,2
21687,11,10,0,21,21,2,0,2220,36,True,0,0,0,0
29533,0,10,0,22,12,1,0,1120,31,True,0,1,1,1
1222,0,10,0,22,22,1,0,21100,33,True,0,1,0,0
39719,11,10,1,20,21,2,0,21200,36,True,0,0,0,0
49297,0,10,0,21,12,2,0,7110,31,True,0,0,0,0
36205,22,10,0,20,22,2,0,2220,32,True,0,1,0,0
25658,22,10,0,22,22,1,0,1210,33,True,0,1,0,0
43561,11,10,1,21,21,4,0,7120,32,True,0,0,0,1
21028,12,10,0,22,21,1,0,21200,36,True,0,0,1,0
14544,21,10,0,21,22,1,0,1110,34,True,0,0,0,0
28464,11,10,1,21,21,2,0,2120,32,True,0,0,0,0
41293,0,10,0,22,74,1,0,7220,34,True,0,0,0,0
21760,0,10,1,22,21,1,0,2110,32,True,0,0,1,0
2149,22,10,1,22,22,1,0,22100,35,True,0,1,0,0
47547,0,10,0,20,22,4,0,1120,33,True,0,0,0,0
9840,0,10,0,22,12,1,0,12100,33,True,0,0,0,0
30768,12,10,0,20,12,2,0,2220,34,True,0,1,0,0
48391,0,10,0,20,22,2,0,72200,35,True,0,0,0,0
17514,11,10,0,22,21,2,0,11200,33,True,0,0,0,0
49376,0,10,1,20,12,1,0,4120,35,True,0,1,0,0
32574,22,10,1,20,12,2,0,2120,32,True,0,0,1,0
4776,0,10,1,22,11,2,0,2220,36,True,0,0,1,2
6027,0,10,1,21,22,2,0,1220,31,True,0,0,1,0
44826,62,10,1,22,41,5,0,1110,36,True,0,0,0,0
44428,0,10,1,21,72,4,0,11200,32,True,0,0,0,0
27922,12,10,1,21,22,2,0,1210,30,True,0,0,0,2
28866,0,10,0,21,12,2,0,12200,33,True,0,1,0,2
30423,0,10,1,20,11,1,0,1220,36,True,0,0,0,0
4692,11,10,1,22,12,1,0,12200,36,True,0,0,0,0
28381,0,10,1,20,12,2,0,12200,33,True,0,0,0,2
38968,12,10,1,22,11,2,0,21200,35,True,0,0,0,2
3000,22,10,0,20,21,2,0,2220,30,True,0,0,0,0
6652,0,10,1,20,21,2,0,2110,36,True,0,0,0,0
2024,11,10,0,21,12,1,0,2220,35,True,0,0,0,0
45549,0,10,1,20,71,6,0,2210,36,True,0,0,0,0
31655,0,10,0,20,12,1,0,1220,30,True,0,0,0,0
6081,21,10,1,20,11,1,0,2210,31,True,0,0,0,2
1041,0,10,1,21,11,1,0,2210,36,True,0,0,0,0
44738,0,10,1,20,61,3,0,2110,36,True,0,0,0,0
4720,22,10,0,22,12,2,0,2110,32,True,0,0,0,0
28905,11,10,1,20,21,1,0,11200,35,True,0,0,0,0
38157,0,10,0,20,11,1,0,2210,31,True,0,0,0,2
8697,11,10,0,20,11,2,0,12100,31,True,0,1,0,0
50491,0,10,0,22,71,2,0,2110,33,True,0,0,0,0
22828,0,10,0,21,21,2,0,12100,30,True,0,0,1,0
7912,0,10,0,20,12,1,0,2210,31,True,0,0,0,2
14444,0,10,0,21,11,1,0,21100,36,True,0,1,0,0
27007,0,10,0,22,11,1,0,11200,33,True,0,1,1,2
21932,0,10,0,21,22,2,0,12200,31,True,0,0,1,0
5382,0,10,0,21,22,2,0,12200,33,True,0,1,0,0
48281,0,10,1,22,21,2,0,5210,33,True,0,0,0,0
51349,32,10,0,22,52,1,0,22100,33,True,0,0,0,2
29962,11,10,1,22,12,1,0,2220,30,True,0,0,0,0
37395,0,10,0,21,12,1,0,12100,34,True,0,1,0,2
20446,0,10,0,22,22,2,0,11200,35,True,0,0,1,2
