,user_id,prj_led,admin_roles,isEmployee,type,rsc_prj,rsc_department,proprietary,task,activity,action,user_task_corr,user_prj_corr,user_department_corr,expertise
216858,a7d5d181-2116-4438-8955-d31ee8d52b65,74,11,0,21,71,4,0,31100,32,False,0,0,0,0
219512,91996d72-0970-4929-9713-85c636d40271,74,12,0,20,21,5,1,1110,36,False,0,0,0,0
214382,506b0215-b6fc-4e6b-90c1-7191c0719f45,21,10,0,22,22,2,1,11100,36,False,0,0,1,0
216362,5db961c8-4eda-4d08-9d97-d9b4fc0d4db3,0,11,0,20,42,4,0,61100,33,False,0,0,0,0
218734,b464b2a3-0182-4b84-8c58-7569c583ada5,0,12,0,22,12,7,1,6120,33,False,0,0,0,0
220719,a33d944d-a0fe-4b1d-9813-1da2de2917ba,0,13,1,20,32,8,0,6110,35,False,0,0,0,2
216190,f1cb3e24-34de-48b8-8779-cadc657d0805,0,11,1,22,42,2,0,3210,31,False,0,0,1,0
221722,925f5caf-e256-4eb4-bb0f-19725ad17cca,71,13,1,20,71,7,1,5120,31,False,0,1,0,0
219294,97bd357a-6cc2-4065-b875-7a9be314fe7b,0,12,1,21,41,5,1,42100,31,False,0,0,0,0
212632,34b5212b-0802-4d09-8ab8-072d55d08ac4,0,10,1,20,72,5,1,12100,31,False,1,0,0,0
217254,52dae878-a15c-48e3-8a5f-8c9e38b680bb,0,11,0,22,31,3,0,4210,35,False,0,0,0,2
219007,48c67a1e-3684-4cde-b2b4-f5863c27a80a,0,12,0,22,12,8,1,2110,32,False,0,0,0,1
215853,1f248464-e7a4-4411-92ec-ec33bc2b1b7a,73,11,1,20,52,2,1,42100,31,False,0,0,0,2
220429,974050b9-f1f7-492d-b3f4-434b2940ff09,0,13,0,22,74,1,0,32100,33,False,0,0,1,1
221902,ed01f7b0-2f75-4978-86cd-7b524bfa814b,71,13,1,20,73,3,1,7310,31,False,0,0,0,2
213894,96fa6d1f-2c41-4226-a31f-0290e8cd529d,74,10,0,20,74,2,0,1210,31,False,0,1,0,0
219318,c3a5b9ed-1eef-4a53-aa97-6a4011bbdf55,21,12,1,21,32,6,0,7120,32,False,0,0,0,0
217917,fef62707-c3ee-456d-8171-93cbd1b0d917,0,12,0,22,41,6,0,4220,35,False,0,0,0,0
219900,816212a5-4111-4d26-8dd3-998836fbb8c7,0,12,1,20,62,5,1,51100,36,False,0,0,0,0
219926,a9e8edcb-57f7-458f-8d81-3383fabffc78,0,13,1,21,11,1,1,62200,34,False,0,0,0,0
219554,04218014-ee7a-4f7e-a1fc-67c1cba90e46,0,12,1,21,51,6,0,52200,35,False,0,0,0,1
222519,8c33b2a2-2ff5-452b-b202-73b7f2fc163d,0,13,0,22,71,8,0,7110,32,False,0,1,1,0
217419,8673f937-b756-4383-b98a-53f0ed3f8431,51,12,1,22,52,6,1,6220,32,False,0,0,0,0
212284,31960bc4-2bf4-4f81-913e-5ad6694c6dff,12,10,1,21,21,4,0,51200,36,False,0,0,0,0
217669,2318ae7a-e650-4dbb-af40-74f54420661d,31,12,1,21,71,6,1,5110,31,False,0,0,0,1
222557,c8278f6e-222f-4d3d-8d35-904095923286,0,13,0,21,74,8,0,7310,31,False,0,0,0,0
216627,1025837c-b771-47c5-b2a5-470c254fecbf,72,11,1,21,62,4,0,42100,30,False,0,0,0,0
214065,55e9179b-7f94-45e3-afa0-5098455b9808,12,10,0,22,21,8,0,1220,34,False,0,0,0,0
217903,6bac263b-0b3e-48b4-85ea-9488d209b1e3,0,12,1,20,11,5,1,5220,34,False,0,0,0,0
221415,683292e3-c20f-40c5-9636-ac8e2437f68a,42,13,0,20,62,7,1,62100,31,False,0,0,0,1
216822,7029efad-58b0-446e-9fb8-818587c37220,62,11,1,21,72,3,1,22200,32,False,0,0,0,0
214993,9323001a-942d-48ee-97da-b5e7b2bb49ae,0,11,1,21,73,3,0,11200,33,False,0,0,0,0
219643,5d56dafd-cd92-492e-ae2b-b6e02dfb5ebd,0,12,1,22,52,5,0,6210,31,False,0,0,0,0
218289,3825d345-3e70-478b-a76b-4b0fd8e8860a,0,12,1,20,51,3,0,62100,30,False,0,0,0,2
213416,f03c0522-90c8-4ad5-a25d-45b0f5a52b68,12,10,1,21,11,2,0,7320,30,False,0,0,0,0
212883,c7a36622-2413-458c-bad6-72e82dc43e1d,52,10,0,22,41,6,0,52200,35,False,0,0,0,0
215272,afe979f8-6dd9-4081-831a-4a0a7794c520,52,11,1,20,51,3,0,7320,35,False,0,0,0,0
220667,00f760a0-b078-450f-9ebd-7a0e32fbff59,0,13,0,21,42,8,1,21100,35,False,0,0,1,0
213204,b7fbd995-5dd7-4f71-bc77-05b7db146fb6,0,10,1,21,72,2,1,6220,35,False,0,0,0,0
215053,f85d7e51-fd48-436f-84af-1d7f2942c1d2,12,11,0,22,62,3,0,5110,32,False,0,0,0,0
218873,d68d1082-e8aa-4bf8-81b9-473f01083e8f,0,12,0,21,22,3,1,52200,36,False,0,0,0,0
216887,80ad8725-a523-4fcc-aa51-6ca89c3820c6,31,11,1,22,32,4,1,31100,31,False,0,0,0,0
213351,159a9ef2-1ae9-4787-97a8-1afbb97b8126,22,10,0,20,12,1,0,32200,32,False,0,0,1,0
222055,5ab90507-0ad2-41ad-8e7c-ac31948c7bbc,73,13,1,20,74,4,1,7210,30,False,0,0,0,0
219739,61f66b12-4764-4098-b9f6-ec5100d7f3a6,0,12,0,21,51,6,0,4220,34,False,0,1,0,0
215395,e5cddda9-0525-4f06-8137-cd7d2caa0269,31,11,1,20,31,6,1,62200,35,False,0,1,1,0
217951,1a3ebc2b-8ffe-4f42-9b0e-b1f099c46503,62,12,0,20,52,1,0,6110,31,False,0,0,0,0
222475,37823b93-0cee-4b54-a5a4-6548e8815652,72,13,0,22,71,8,0,73100,34,False,0,0,0,1
212757,19519f0a-67d7-402e-83d9-47a253870dd2,0,10,1,22,32,4,0,61200,33,False,0,0,0,2
216405,50878559-0fe3-46dc-a92a-d4e21433324f,42,11,0,22,41,3,0,6220,33,False,0,0,0,0
221143,ccd0ab54-0a4c-4424-9932-2fe89b3f8281,0,13,0,21,22,1,1,61200,36,False,0,0,0,0
218449,17255d3f-5a3e-4319-ac4e-104144aa1482,61,12,0,22,51,2,0,21100,30,False,0,0,1,0
219001,ba45b2ef-4921-42f1-82e6-00d0be83b8da,0,12,1,22,41,4,1,42100,31,False,0,0,0,0
216304,46efb1d1-5188-4e2b-a3de-7bc5bc8bc33b,0,11,0,20,31,4,0,7220,36,False,0,0,0,0
215579,0dc7b7de-3a8f-49a2-9b4a-27e735855b46,0,11,1,20,32,1,1,6120,31,False,0,0,0,0
221793,4b30687e-e0ad-43c0-81bd-b0fc109d94a0,74,13,0,21,72,7,0,3220,32,False,0,0,0,0
219038,78a29d98-68c1-43de-b2ad-7d15c1b60649,0,12,0,20,73,2,1,71200,33,False,0,0,0,0
216604,0b6f40e1-2c7e-46e2-b6d4-ae5662b16bfc,0,11,1,20,52,3,0,3220,30,False,0,0,0,0
213219,46e74628-2fd9-46dd-b4e9-1637afe0dcc6,61,10,0,21,73,1,1,4110,34,False,0,0,0,0
215722,f281a836-69ce-489a-8749-4aa28bdc4e14,0,11,0,22,62,6,1,4210,34,False,0,0,0,0
214464,da1264b8-5258-4a70-88fa-38e3741a3764,11,10,0,21,21,2,1,1110,32,False,0,0,0,0
221775,810df11a-b5e7-4ece-a17b-af306d1452d4,72,13,0,22,73,7,1,2210,35,False,0,0,0,0
215790,54dc5cb6-2216-463c-9541-2606f3077640,0,11,0,20,61,8,1,31200,36,False,0,0,1,2
216019,4506aae0-2e07-4886-9f60-9c1c44fd0f25,41,11,0,22,31,1,1,41200,35,False,0,0,0,0
219831,8f0bce81-3503-41c8-a032-b4d8488ca334,0,12,0,21,61,5,1,6210,35,False,0,1,0,2
221291,dfb7e179-1b87-4266-b0d1-16d493bc029e,0,13,1,22,11,7,0,73100,33,False,0,0,1,0
213679,4d9dc044-a6ea-4ab9-a146-fddba4b7fa1d,0,10,1,21,41,2,0,2110,36,False,0,0,1,0
222548,b4759d92-9c02-4f1c-ac3c-5a3e6225c499,0,13,0,20,74,7,0,71200,31,False,0,0,0,2
212886,8a8644ef-de95-4cf4-8b81-4ed197049e4f,42,10,1,21,52,6,1,31100,35,False,0,0,0,0
217492,484e193d-f25d-420c-b6bf-f981638394c6,0,12,0,21,61,6,1,31100,35,False,0,0,1,0
213019,95c6f2f1-ffc2-4feb-a318-dc9b27a86b79,73,10,0,22,41,1,0,51100,34,False,0,0,1,0
219779,1e0dc6db-e103-4e1c-9ae7-8e29416e0989,0,12,1,21,51,5,1,42200,35,False,0,0,0,0
214115,1c0364c1-8221-4c82-ae9f-d64a0732cd8e,0,10,1,21,12,6,0,22100,31,False,0,1,0,0
212108,aed993b5-fbc9-460a-8305-2beb93076acd,0,10,0,20,22,3,0,62200,31,False,0,0,0,0
216238,865de387-be57-490d-b5c9-ce9d0238c101,42,11,0,21,32,6,1,3110,32,False,0,0,0,0
219673,597f3400-8819-4aa5-91ef-0b07d1e01346,62,12,0,20,52,5,1,52100,30,False,0,0,0,2
219476,5a3c976d-632d-4211-883f-136e9e922ed9,0,12,1,21,21,5,1,12100,36,False,0,0,0,0
216116,8c364748-d813-42cc-aa33-53ff678394b5,0,11,0,20,41,2,1,3120,35,False,1,0,1,1
222238,e7d80047-0d68-4aa7-8cf2-69f722ea7639,0,13,0,20,74,7,0,72200,32,False,0,1,0,0
220590,77add236-849e-4b9c-9d7a-8a042ad8bec2,12,13,1,21,11,7,0,5120,31,False,0,0,0,1
221105,76d1c13b-5438-4448-b080-c11d3c6c9650,0,13,0,20,22,3,0,4110,30,False,0,0,0,0
219225,84430c8e-52d4-4b6c-8c40-eed11d0850e1,0,12,1,22,73,6,1,12200,31,False,0,0,0,0
218775,8a8863fa-344b-48bb-8586-e72c83ad4511,41,12,0,22,22,8,0,51100,35,False,0,0,0,0
220895,2d080f63-3991-482e-a6c9-aab1c7f47008,42,13,0,22,62,4,0,4210,34,False,0,0,0,1
218784,b5703e63-d32d-4198-be5a-c9fe8fb41d41,0,12,0,20,71,7,0,51200,31,False,0,0,0,2
214103,524e5198-045e-4a7f-ba7c-4163270834ea,12,10,0,22,12,4,0,1220,34,False,0,1,0,2
219989,84859a84-9215-4c45-823c-efa9f6aa53f5,51,13,0,21,12,6,1,7120,31,False,0,0,0,0
216108,401841b3-6192-49d5-845d-f7047d729c06,0,11,0,20,41,7,1,42100,32,False,0,0,0,0
220416,a4acbafe-8c0a-43b0-832f-7694a6eaeb81,0,13,1,21,73,6,1,5220,34,False,0,0,0,0
217102,f3f6404a-651d-47ac-8a9f-c4f5a14c7f23,32,11,1,21,31,3,1,31100,35,False,0,0,0,0
218422,ea54bee7-1b84-42d0-9646-367dcb1530e6,52,12,0,20,62,7,0,6220,31,False,0,0,0,2
221872,720bc097-5cb2-452c-b795-b8b4dd1f56d2,0,13,0,22,72,5,0,72100,33,False,0,1,0,0
219767,375bb682-5128-46e1-b112-d28d4b75557b,0,12,1,20,51,5,1,42200,33,False,0,0,0,0
212263,74bdec96-e9ca-4f9e-8dc4-483b09ad62d6,0,10,0,21,11,8,1,5120,36,False,0,0,0,0
219669,eb8a5688-145b-455e-93b1-0cb36bc871d7,52,12,0,21,51,6,0,6110,33,False,0,0,0,0
213762,fea85727-b47f-4acd-900c-8b55560e0e40,42,10,0,22,73,1,1,1210,34,False,1,0,0,0
219043,c583506d-6b79-4bad-8002-f50ad43be44a,74,12,0,20,12,3,0,62100,31,False,0,0,0,0
214924,d9423761-3479-4ebd-a018-eb9a1fd89f7f,0,11,0,20,71,5,1,62200,33,False,0,0,0,2
215500,6e933670-8ab6-40c9-b670-938cd4339cc4,0,11,0,21,32,7,1,72100,35,False,0,0,0,0
218325,29449750-c4ed-4c99-b2dc-5f8330bbfbc2,0,12,1,21,51,7,0,22200,33,False,0,0,0,0
219889,38398b95-3cfd-4ff3-a365-382cea06c727,0,12,1,22,61,6,0,6110,34,False,1,1,0,0
216772,84350f23-38a1-43dc-a77c-dd602cf82e86,0,11,0,20,12,3,1,4120,30,False,0,0,0,0
215425,40222760-b457-4179-94e2-f4e94fa5bbac,0,11,1,22,31,2,0,12200,32,False,0,1,0,0
214994,88694b82-55b6-4b07-a6c4-24b9000425c9,52,11,1,21,61,3,1,12200,33,False,0,0,1,1
221090,8ff27bb0-053f-496a-9f61-12eb2253a51b,41,13,1,22,12,1,1,41100,30,False,0,0,0,0
217111,5c5103eb-c5b0-4b0f-a866-9b0cdd4ac30f,32,11,0,22,41,3,0,4120,35,False,0,0,0,0
216459,1a25c620-6158-49f2-99d7-a176ab74427c,0,11,1,20,41,3,1,6210,32,False,0,0,0,0
212918,4cf1b24f-54f4-44c1-873e-bb1198b11295,61,10,1,22,62,4,0,31200,34,False,0,0,0,0
216824,8cc11375-c711-4f38-86cf-4a7627ff159c,0,11,0,20,21,3,0,41200,34,False,0,0,0,0
218538,0a0739d6-9ee1-47e7-af4e-9c9d1277b382,51,12,0,21,51,8,1,2220,34,False,0,1,1,0
216503,cede66bd-2edf-46d8-8c0d-454254f0e5f0,0,11,0,22,42,4,0,2220,32,False,0,0,0,0
221264,4faeeb84-1e06-4d60-b0e4-e329cac45ed0,0,13,1,21,32,8,1,73100,30,False,0,0,0,0
221160,c690c54b-1db9-4083-92fe-2098782813aa,0,13,0,22,42,4,0,11100,32,False,0,0,0,2
213662,ca02eba4-3ff8-4e25-9a16-4e8dbbf6194a,74,10,1,20,72,1,1,11200,35,False,0,0,0,0
212821,d0f050a1-4515-4262-a0ab-51a2d51d83b0,0,10,0,21,51,3,0,4110,34,False,0,0,0,0
215955,4b96bd7c-adf1-474d-b1ef-feda41e390c0,0,11,1,20,42,8,0,41200,31,False,0,0,0,0
215864,6e20db9c-0514-42df-844e-1aca3c5b5bc8,0,11,0,21,72,1,1,41100,36,False,0,0,0,0
215886,9a8cb43d-e17f-45fa-bb86-cea7507a4d07,12,11,0,20,21,1,0,4210,30,False,0,0,1,0
214822,12742ada-138c-4e1b-9641-fbcdca7cd23a,0,11,0,21,62,7,0,61100,36,False,0,0,0,0
217940,bcfefff9-9b6a-429e-b6fa-555da995b832,0,12,0,22,61,1,1,4220,31,False,0,0,0,1
218996,c277a31c-fe7d-43ec-9754-45ea62a84ba5,0,12,1,21,22,2,0,3220,32,False,0,0,0,1
214963,54f9e363-099f-476c-bf80-d4d8d56d496a,0,11,0,21,74,3,1,6210,32,False,0,0,1,0
222530,dbdf544c-3356-4631-a254-006ccdd7174b,73,13,0,20,74,8,1,71200,32,False,0,0,0,0
220075,ecd69561-70d3-4a9f-8f85-8836d5b8825c,61,13,1,22,22,3,0,7220,33,False,0,0,0,0
221787,c0ab159a-3996-4563-ab91-f86ab1d99309,71,13,0,22,73,7,1,2110,33,False,0,0,1,0
212677,e962a424-bce0-4359-b36f-522d913f9b8d,73,10,1,22,61,7,1,52100,33,False,0,0,0,0
214344,442e90f3-be8e-46ea-a7c0-510e8cabbb41,0,10,1,21,11,1,1,22100,31,False,0,0,0,0
215654,8ca7f121-ee06-45ad-80d7-947aa75d16cc,0,11,1,20,71,6,1,4210,36,False,0,0,0,0
220347,31273455-c648-446d-9e16-27f029d5cc91,0,13,0,22,73,2,0,12100,31,False,0,1,0,0
213626,ec7d9dc9-8cfd-4df8-9883-51f9e9c96840,0,10,1,21,62,1,1,21200,35,False,0,0,0,1
212142,c21c7909-ff64-41d3-bd98-3078f5cbc74a,22,10,0,22,22,4,1,73200,34,False,0,1,1,0
221330,7cbc3a07-6e90-46dc-9d85-34d6d9f67246,0,13,0,22,12,7,1,6220,30,False,0,0,0,0
217048,26fa3bf6-ebb4-4152-8065-b4a8fb3f369a,0,11,1,21,32,3,0,31100,30,False,0,0,0,0
217174,0e494a9b-8518-400d-91d3-1590eec0c4c4,0,11,1,20,32,4,0,3210,33,False,0,0,1,0
222273,23ffaec4-a01a-49a0-8034-c6324a8acbff,72,13,1,20,72,7,0,71100,34,False,0,1,1,0
215124,e888bdbd-1c33-4084-b0a3-7b74bfef4ee7,0,11,0,20,73,3,1,7220,34,False,0,0,0,0
220953,ff861277-1124-4b3d-91b4-755c7d140f2e,0,13,0,21,61,2,0,11100,30,False,0,0,0,0
216581,ba7f9330-6dc7-4d86-a185-f62626f313e3,0,11,1,21,51,3,1,22200,35,False,0,0,0,0
221318,acc23571-73d5-413c-a725-1b280debe4c5,42,13,1,20,21,7,0,73100,35,False,0,0,0,0
213700,8b9342be-30d8-49d3-aa19-55d0cf5e62a5,31,10,1,21,72,1,0,11100,31,False,0,0,0,0
213435,a0cc9d25-3658-44aa-a8cb-6c2a040bb221,21,10,0,22,22,2,0,22200,31,False,0,0,0,0
212851,37fddcdd-726b-4017-bf6a-44f3473fb4a4,41,10,0,22,52,7,1,7310,36,False,0,0,0,1
217298,2b68e358-402f-4ecd-8373-028868b3ad20,0,12,0,22,61,6,1,62200,36,False,0,0,0,0
214538,41358e40-2430-4046-a714-9cfb4d54779e,22,10,0,20,12,2,0,11200,35,False,0,0,1,0
212624,f42b6ece-a819-46b2-927b-6ad1a6778fb2,72,10,0,21,62,5,0,21100,32,False,0,0,0,0
218929,237102ee-3c46-4b3e-bb48-6b6d48969308,0,12,0,21,72,2,1,12200,30,False,0,0,0,2
220377,1b924c99-2023-4153-baf8-0010d3f2f3d9,0,13,0,22,72,5,1,6210,31,False,0,1,0,0
216035,08d988e7-0bb4-400e-afe8-22c05848ff27,0,11,0,21,41,1,0,3220,31,False,0,0,1,0
219653,ae866356-dad6-4d77-b038-43311c3bdd13,62,12,1,20,52,6,0,52200,30,False,0,0,1,2
