,node_a,node_b,dist,audi
111,2145.0,21194.0,0.0,2.0
112,2910.0,14235.0,0.0,2.0
113,11410.0,37473.0,0.0,3.0
114,5855.0,10516.0,0.0,2.0
115,6536.0,9163.0,0.0,2.0
116,6967.0,28225.0,0.0,2.0
117,7185.0,19522.0,0.0,2.0
118,28342.0,37430.0,0.0,3.0
119,9352.0,37478.0,0.0,3.0
120,9192.0,34275.0,0.0,2.0
121,14721.0,37482.0,0.0,4.0
122,1142.0,6228.0,0.0,2.0
123,191.0,1537.0,0.0,2.0
124,6107.0,37486.0,0.0,3.0
125,3868.0,10753.0,0.0,2.0
126,4462.0,35043.0,0.0,2.0
127,4409.0,6644.0,0.0,2.0
128,5410.0,7930.0,0.0,2.0
129,3190.0,8109.0,0.0,2.0
130,5082.0,10063.0,0.0,2.0
131,5551.0,8724.0,0.0,2.0
132,5595.0,8083.0,0.0,2.0
133,27966.0,37431.0,0.0,3.0
134,10544.0,37495.0,0.0,3.0
135,16474.0,37492.0,0.0,3.0
136,9953.0,37494.0,0.0,3.0
137,32986.0,37472.0,0.0,7.0
138,2608.0,24573.0,0.0,2.0
139,8521.0,16080.0,0.0,2.0
140,16430.0,37502.0,0.0,3.0
141,30281.0,37503.0,0.0,4.0
142,34530.0,37500.0,0.0,8.0
143,5246.0,5806.0,0.0,2.0
144,5786.0,10399.0,0.0,2.0
145,7230.0,37506.0,0.0,3.0
146,23233.0,37508.0,0.0,4.0
147,20369.0,37386.0,0.0,3.0
148,622.0,4507.0,0.0,2.0
149,1792.0,6317.0,0.0,2.0
150,2237.0,9443.0,0.0,2.0
151,2380.0,21682.0,0.0,2.0
152,4242.0,37394.0,0.0,3.0
153,10736.0,37515.0,0.0,4.0
154,4428.0,6060.0,0.0,2.0
155,12431.0,37511.0,0.0,3.0
156,5762.0,10624.0,0.0,2.0
157,6047.0,8018.0,0.0,2.0
158,8729.0,37517.0,0.0,3.0
159,11118.0,37487.0,0.0,4.0
160,11260.0,37512.0,0.0,3.0
161,7252.0,37468.0,0.0,3.0
162,13276.0,37467.0,0.0,6.0
163,8162.0,37490.0,0.0,3.0
164,10281.0,37524.0,0.0,4.0
165,19884.0,37520.0,0.0,3.0
166,8461.0,37526.0,0.0,4.0
167,21108.0,37529.0,0.0,5.0
168,8777.0,37434.0,0.0,3.0
169,11367.0,37531.0,0.0,4.0
170,9943.0,13748.0,0.0,2.0
171,12602.0,37499.0,0.0,4.0
172,15432.0,37521.0,0.0,4.0
173,17963.0,37513.0,0.0,3.0
174,14180.0,37527.0,0.0,5.0
175,16203.0,37516.0,0.0,5.0
176,13927.0,37457.0,0.0,6.0
177,11331.0,37522.0,0.0,5.0
178,15165.0,37540.0,0.0,6.0
179,16877.0,37532.0,0.0,5.0
180,18444.0,37446.0,0.0,4.0
181,13204.0,37518.0,0.0,4.0
182,13839.0,37534.0,0.0,5.0
183,19026.0,37544.0,0.0,5.0
184,14684.0,37533.0,0.0,3.0
185,18175.0,37545.0,0.0,6.0
186,15031.0,37539.0,0.0,7.0
187,20107.0,37537.0,0.0,6.0
188,14739.0,37547.0,0.0,4.0
189,18504.0,37551.0,0.0,5.0
190,15818.0,37549.0,0.0,8.0
191,16368.0,37541.0,0.0,7.0
192,17293.0,37553.0,0.0,9.0
193,21542.0,37538.0,0.0,6.0
194,27077.0,37554.0,0.0,8.0
195,23213.0,37418.0,0.0,3.0
196,28784.0,37542.0,0.0,6.0
197,17950.0,37555.0,0.0,10.0
198,19589.0,37560.0,0.0,11.0
199,23564.0,37548.0,0.0,7.0
200,19359.0,37543.0,0.0,5.0
201,25614.0,37552.0,0.0,6.0
202,21864.0,37561.0,0.0,12.0
203,180.0,10224.0,0.0,2.0
204,268.0,1885.0,0.0,2.0
205,1144.0,4884.0,0.0,2.0
206,1848.0,6196.0,0.0,2.0
207,4331.0,37567.0,0.0,3.0
208,3003.0,15903.0,0.0,2.0
209,6299.0,37570.0,0.0,4.0
210,9318.0,37568.0,0.0,3.0
211,10506.0,37569.0,0.0,3.0
212,16771.0,37572.0,0.0,5.0
213,6988.0,18158.0,0.0,2.0
214,7257.0,20561.0,0.0,2.0
215,8951.0,16853.0,0.0,2.0
216,10032.0,37573.0,0.0,4.0
217,13894.0,37579.0,0.0,5.0
218,10979.0,37566.0,0.0,3.0
219,22133.0,37574.0,0.0,4.0
220,10591.0,27352.0,0.0,2.0
221,12237.0,37581.0,0.0,4.0
222,11555.0,18794.0,0.0,2.0
223,13201.0,37584.0,0.0,5.0
224,14204.0,37586.0,0.0,6.0
225,14316.0,37580.0,0.0,6.0
226,16550.0,37587.0,0.0,7.0
227,15374.0,37588.0,0.0,7.0
228,19627.0,37590.0,0.0,8.0
229,22299.0,37571.0,0.0,3.0
230,19483.0,37589.0,0.0,8.0
231,668.0,6994.0,0.0,2.0
232,675.0,4680.0,0.0,2.0
233,2009.0,2413.0,0.0,2.0
234,26935.0,37596.0,0.0,3.0
235,4145.0,7425.0,0.0,2.0
236,7854.0,37595.0,0.0,3.0
237,4864.0,5426.0,0.0,2.0
238,27082.0,37600.0,0.0,3.0
239,9006.0,37594.0,0.0,3.0
240,12721.0,37598.0,0.0,3.0
241,7839.0,12599.0,0.0,2.0
242,12257.0,37599.0,0.0,4.0
243,28257.0,37557.0,0.0,9.0
244,33660.0,37606.0,0.0,10.0
245,320.0,449.0,0.0,2.0
246,4965.0,37608.0,0.0,3.0
247,2024.0,2815.0,0.0,2.0
248,5927.0,37610.0,0.0,3.0
249,3601.0,5955.0,0.0,2.0
250,4610.0,6050.0,0.0,2.0
251,19395.0,37609.0,0.0,4.0
252,4995.0,14885.0,0.0,2.0
253,5993.0,37611.0,0.0,4.0
254,14013.0,37612.0,0.0,3.0
255,20224.0,37616.0,0.0,5.0
256,9342.0,37613.0,0.0,3.0
257,8438.0,14248.0,0.0,2.0
258,11315.0,37619.0,0.0,4.0
259,18390.0,37621.0,0.0,5.0
260,12338.0,15462.0,0.0,2.0
261,12448.0,18840.0,0.0,2.0
262,14082.0,37617.0,0.0,4.0
263,29747.0,37625.0,0.0,5.0
264,10274.0,10657.0,0.0,2.0
265,18930.0,37519.0,0.0,3.0
266,14441.0,37627.0,0.0,3.0
267,16414.0,37523.0,0.0,4.0
268,23953.0,37525.0,0.0,7.0
269,29566.0,37631.0,0.0,8.0
270,34063.0,37632.0,0.0,9.0
271,109.0,692.0,0.0,2.0
272,334.0,1011.0,0.0,2.0
273,11899.0,37634.0,0.0,3.0
274,709.0,11375.0,0.0,2.0
275,780.0,33501.0,0.0,2.0
276,782.0,6799.0,0.0,2.0
277,2392.0,37635.0,0.0,3.0
278,1039.0,2255.0,0.0,2.0
279,1351.0,10284.0,0.0,2.0
280,1676.0,9657.0,0.0,2.0
281,20238.0,37484.0,0.0,5.0
282,18715.0,37535.0,0.0,5.0
283,17131.0,37630.0,0.0,5.0
284,18008.0,37646.0,0.0,6.0
285,26170.0,37536.0,0.0,4.0
286,21238.0,37647.0,0.0,7.0
287,22399.0,37649.0,0.0,8.0
288,23068.0,37650.0,0.0,9.0
289,25630.0,37651.0,0.0,10.0
290,28136.0,37652.0,0.0,11.0
291,30983.0,37653.0,0.0,12.0
292,34021.0,37654.0,0.0,13.0
293,20936.0,37645.0,0.0,6.0
294,24912.0,37546.0,0.0,6.0
295,26321.0,37563.0,0.0,6.0
296,20240.0,37550.0,0.0,7.0
297,27036.0,37659.0,0.0,8.0
298,26455.0,37510.0,0.0,4.0
299,23599.0,37530.0,0.0,6.0
300,22439.0,37556.0,0.0,7.0
301,21874.0,37514.0,0.0,3.0
302,24944.0,37664.0,0.0,4.0
303,338.0,7231.0,0.0,2.0
304,1658.0,8281.0,0.0,2.0
305,2739.0,15038.0,0.0,2.0
306,2961.0,3443.0,0.0,2.0
307,8636.0,37669.0,0.0,3.0
308,6638.0,9142.0,0.0,2.0
309,13647.0,37666.0,0.0,3.0
310,8236.0,9218.0,0.0,2.0
311,8546.0,37667.0,0.0,3.0
312,8937.0,37674.0,0.0,4.0
313,21455.0,37670.0,0.0,4.0
314,15610.0,37675.0,0.0,5.0
315,20727.0,37671.0,0.0,3.0
316,9145.0,9369.0,0.0,2.0
317,12943.0,37673.0,0.0,3.0
318,9776.0,37679.0,0.0,3.0
319,13581.0,37681.0,0.0,4.0
320,11047.0,17111.0,0.0,2.0
321,15499.0,37680.0,0.0,4.0
322,16509.0,37682.0,0.0,5.0
323,29758.0,37660.0,0.0,9.0
324,33182.0,37686.0,0.0,10.0
325,34293.0,37687.0,0.0,11.0
326,34811.0,37688.0,0.0,12.0
327,56.0,2680.0,0.0,2.0
328,66.0,512.0,0.0,2.0
329,132.0,4960.0,0.0,2.0
330,2799.0,37691.0,0.0,3.0
331,21800.0,37628.0,0.0,4.0
332,34060.0,37528.0,0.0,4.0
333,20593.0,37644.0,0.0,6.0
334,24246.0,37696.0,0.0,7.0
335,29443.0,37697.0,0.0,8.0
336,31679.0,37698.0,0.0,9.0
337,173.0,9915.0,0.0,2.0
338,310.0,654.0,0.0,2.0
339,9792.0,37701.0,0.0,3.0
340,1808.0,1917.0,0.0,2.0
341,1877.0,5148.0,0.0,2.0
342,6899.0,37703.0,0.0,3.0
343,24993.0,37656.0,0.0,7.0
344,35531.0,37706.0,0.0,8.0
345,863.0,903.0,0.0,2.0
346,6297.0,37708.0,0.0,3.0
347,1166.0,11604.0,0.0,2.0
348,1198.0,3716.0,0.0,2.0
349,1666.0,7562.0,0.0,2.0
350,2152.0,18775.0,0.0,2.0
351,2168.0,2282.0,0.0,2.0
352,31953.0,37694.0,0.0,5.0
353,23251.0,37558.0,0.0,4.0
354,31639.0,37716.0,0.0,5.0
355,29171.0,37662.0,0.0,7.0
356,32942.0,37657.0,0.0,7.0
357,34119.0,37665.0,0.0,5.0
358,34990.0,37564.0,0.0,7.0
359,29286.0,37658.0,0.0,7.0
360,30347.0,37661.0,0.0,5.0
361,26739.0,29640.0,0.0,2.0
362,30639.0,37559.0,0.0,7.0
363,29574.0,37722.0,0.0,8.0
364,590.0,899.0,0.0,2.0
365,3433.0,37727.0,0.0,3.0
366,3202.0,3973.0,0.0,2.0
367,7414.0,37728.0,0.0,4.0
368,4923.0,37729.0,0.0,3.0
369,4239.0,5076.0,0.0,2.0
370,11450.0,37731.0,0.0,4.0
371,8042.0,37732.0,0.0,3.0
372,6474.0,13261.0,0.0,2.0
373,7058.0,8258.0,0.0,2.0
374,7336.0,8038.0,0.0,2.0
375,8716.0,37730.0,0.0,5.0
376,7620.0,17132.0,0.0,2.0
377,9713.0,37737.0,0.0,3.0
378,8161.0,37734.0,0.0,4.0
379,15167.0,37741.0,0.0,5.0
380,11551.0,37736.0,0.0,3.0
381,17615.0,37738.0,0.0,6.0
382,13837.0,37740.0,0.0,4.0
383,11646.0,37733.0,0.0,5.0
384,13335.0,37743.0,0.0,4.0
385,13388.0,37746.0,0.0,6.0
386,16451.0,37735.0,0.0,3.0
387,14810.0,37747.0,0.0,5.0
388,18640.0,37748.0,0.0,7.0
389,16915.0,37745.0,0.0,5.0
390,13939.0,22336.0,0.0,2.0
391,14161.0,17895.0,0.0,2.0
392,15799.0,37750.0,0.0,6.0
393,19386.0,37742.0,0.0,6.0
394,21523.0,37755.0,0.0,7.0
395,17825.0,37749.0,0.0,4.0
396,26037.0,37752.0,0.0,6.0
397,22406.0,37739.0,0.0,3.0
398,25499.0,37744.0,0.0,7.0
399,22210.0,37758.0,0.0,5.0
400,33559.0,37725.0,0.0,8.0
401,1440.0,15022.0,0.0,2.0
402,2175.0,6611.0,0.0,2.0
403,4011.0,6327.0,0.0,2.0
404,5043.0,9035.0,0.0,2.0
405,5584.0,8335.0,0.0,2.0
406,13930.0,37766.0,0.0,3.0
407,14330.0,37765.0,0.0,3.0
408,28534.0,37768.0,0.0,3.0
409,8376.0,34649.0,0.0,2.0
410,13817.0,37767.0,0.0,3.0
411,11261.0,14263.0,0.0,2.0
412,17461.0,37773.0,0.0,4.0
413,24035.0,37769.0,0.0,4.0
414,14133.0,20330.0,0.0,2.0
415,14519.0,37774.0,0.0,3.0
416,18062.0,37770.0,0.0,4.0
417,15600.0,37778.0,0.0,4.0
418,23882.0,37764.0,0.0,3.0
419,17042.0,37780.0,0.0,5.0
420,19040.0,37782.0,0.0,6.0
421,22089.0,37775.0,0.0,5.0
422,20489.0,37779.0,0.0,5.0
423,19750.0,37783.0,0.0,7.0
424,27111.0,37786.0,0.0,8.0
425,21359.0,37777.0,0.0,3.0
426,22831.0,37785.0,0.0,6.0
427,30113.0,37788.0,0.0,4.0
428,32271.0,37784.0,0.0,6.0
429,30602.0,37789.0,0.0,7.0
430,30430.0,37781.0,0.0,4.0
431,30842.0,37776.0,0.0,5.0
432,33651.0,37763.0,0.0,9.0
433,35356.0,37795.0,0.0,10.0
434,406.0,1579.0,0.0,2.0
435,6678.0,37797.0,0.0,3.0
436,2949.0,9118.0,0.0,2.0
437,3161.0,11816.0,0.0,2.0
438,6280.0,24886.0,0.0,2.0
439,7456.0,37798.0,0.0,4.0
440,20726.0,37802.0,0.0,5.0
441,7782.0,11815.0,0.0,2.0
442,7939.0,15433.0,0.0,2.0
443,16593.0,37799.0,0.0,3.0
444,15925.0,37643.0,0.0,3.0
445,17616.0,37702.0,0.0,4.0
446,16693.0,37804.0,0.0,3.0
447,13751.0,37800.0,0.0,3.0
448,35300.0,37648.0,0.0,5.0
449,31932.0,37724.0,0.0,3.0
450,30854.0,37723.0,0.0,6.0
451,77.0,7412.0,0.0,2.0
452,770.0,2903.0,0.0,2.0
453,3684.0,37815.0,0.0,3.0
454,14304.0,37816.0,0.0,4.0
455,16346.0,37711.0,0.0,3.0
456,15036.0,37639.0,0.0,3.0
457,9777.0,37705.0,0.0,4.0
458,8419.0,37814.0,0.0,3.0
459,7516.0,31328.0,0.0,2.0
460,8366.0,14186.0,0.0,2.0
461,12265.0,37821.0,0.0,4.0
462,9150.0,12252.0,0.0,2.0
463,15602.0,37820.0,0.0,5.0
464,18985.0,37825.0,0.0,3.0
465,12719.0,37824.0,0.0,5.0
466,14241.0,37828.0,0.0,6.0
467,24658.0,37823.0,0.0,3.0
468,17149.0,37829.0,0.0,7.0
469,18772.0,37817.0,0.0,5.0
470,14832.0,34575.0,0.0,2.0
471,19656.0,37819.0,0.0,4.0
472,17882.0,37826.0,0.0,6.0
473,1541.0,6255.0,0.0,2.0
474,1575.0,2578.0,0.0,2.0
475,9778.0,37837.0,0.0,3.0
476,3596.0,8707.0,0.0,2.0
477,7928.0,37836.0,0.0,3.0
478,14550.0,37840.0,0.0,4.0
479,10419.0,37839.0,0.0,3.0
480,10970.0,37838.0,0.0,4.0
481,12983.0,37842.0,0.0,4.0
482,11664.0,37843.0,0.0,5.0
483,16856.0,37845.0,0.0,6.0
484,15981.0,37844.0,0.0,5.0
485,16209.0,37841.0,0.0,5.0
486,20245.0,37847.0,0.0,6.0
487,28165.0,37848.0,0.0,6.0
488,17214.0,37846.0,0.0,7.0
489,17717.0,37851.0,0.0,8.0
490,25294.0,37852.0,0.0,9.0
491,31445.0,37849.0,0.0,7.0
492,28.0,2164.0,0.0,2.0
493,689.0,1338.0,0.0,2.0
494,11852.0,37856.0,0.0,3.0
495,1449.0,3453.0,0.0,2.0
496,1755.0,20713.0,0.0,2.0
497,18505.0,37855.0,0.0,3.0
498,2170.0,9587.0,0.0,2.0
499,460.0,3366.0,0.0,2.0
500,860.0,14081.0,0.0,2.0
501,1950.0,2591.0,0.0,2.0
502,2065.0,6980.0,0.0,2.0
503,9959.0,37714.0,0.0,3.0
504,5912.0,37864.0,0.0,3.0
505,3483.0,37690.0,0.0,3.0
506,2977.0,4874.0,0.0,2.0
507,5438.0,37862.0,0.0,3.0
508,4694.0,37868.0,0.0,4.0
509,8009.0,37871.0,0.0,5.0
510,35272.0,37867.0,0.0,4.0
511,16354.0,36219.0,0.0,2.0
512,367.0,3108.0,0.0,2.0
513,1317.0,7189.0,0.0,2.0
514,2049.0,6815.0,0.0,2.0
515,2443.0,9194.0,0.0,2.0
516,2894.0,5029.0,0.0,2.0
517,9728.0,37875.0,0.0,3.0
518,1112.0,2339.0,0.0,2.0
519,1644.0,36369.0,0.0,2.0
520,3732.0,37881.0,0.0,3.0
521,953.0,1024.0,0.0,2.0
522,12307.0,37884.0,0.0,3.0
523,1280.0,25914.0,0.0,2.0
524,2596.0,7066.0,0.0,2.0
525,3061.0,3512.0,0.0,2.0
526,29630.0,37888.0,0.0,3.0
527,4034.0,6218.0,0.0,2.0
528,5804.0,24540.0,0.0,2.0
529,6866.0,37890.0,0.0,3.0
530,7563.0,37858.0,0.0,3.0
531,6715.0,7063.0,0.0,2.0
532,10548.0,37894.0,0.0,3.0
533,16010.0,37637.0,0.0,3.0
534,13054.0,37883.0,0.0,4.0
535,15120.0,37897.0,0.0,5.0
536,14351.0,37895.0,0.0,4.0
537,30350.0,37899.0,0.0,5.0
538,16499.0,37898.0,0.0,6.0
539,24206.0,37901.0,0.0,7.0
540,28202.0,37902.0,0.0,8.0
541,28468.0,37903.0,0.0,9.0
542,30637.0,37904.0,0.0,10.0
543,34354.0,37905.0,0.0,11.0
544,869.0,1090.0,0.0,2.0
545,2976.0,37907.0,0.0,3.0
546,1355.0,3544.0,0.0,2.0
547,3469.0,3639.0,0.0,2.0
548,6551.0,37909.0,0.0,3.0
549,9633.0,37910.0,0.0,3.0
550,3987.0,4084.0,0.0,2.0
551,5109.0,37913.0,0.0,3.0
552,15685.0,37914.0,0.0,4.0
553,3769.0,37908.0,0.0,4.0
554,3064.0,14146.0,0.0,2.0
555,5812.0,37916.0,0.0,5.0
556,4860.0,6202.0,0.0,2.0
557,6298.0,32415.0,0.0,2.0
558,7776.0,37911.0,0.0,4.0
559,12592.0,37921.0,0.0,5.0
560,11947.0,37912.0,0.0,4.0
561,35283.0,37923.0,0.0,5.0
562,13457.0,37922.0,0.0,6.0
563,17994.0,37603.0,0.0,4.0
564,15846.0,37925.0,0.0,7.0
565,25707.0,37915.0,0.0,5.0
566,24817.0,37927.0,0.0,8.0
567,6724.0,37918.0,0.0,6.0
568,10128.0,37919.0,0.0,3.0
569,8694.0,37930.0,0.0,7.0
570,20301.0,37877.0,0.0,3.0
571,832.0,18075.0,0.0,2.0
572,1192.0,1318.0,0.0,2.0
573,25209.0,37935.0,0.0,3.0
574,1378.0,28357.0,0.0,2.0
575,1809.0,29399.0,0.0,2.0
576,2318.0,15238.0,0.0,2.0
577,4027.0,7559.0,0.0,2.0
578,5123.0,11467.0,0.0,2.0
579,9297.0,37940.0,0.0,3.0
580,17999.0,37893.0,0.0,4.0
581,13342.0,37932.0,0.0,8.0
582,17959.0,37931.0,0.0,4.0
583,10416.0,18913.0,0.0,2.0
584,21315.0,37944.0,0.0,9.0
585,17669.0,37917.0,0.0,3.0
586,17274.0,37685.0,0.0,6.0
587,21513.0,37949.0,0.0,7.0
588,24821.0,37926.0,0.0,5.0
589,21084.0,37622.0,0.0,6.0
590,30751.0,37827.0,0.0,4.0
591,24591.0,37577.0,0.0,3.0
592,28060.0,37803.0,0.0,6.0
593,24097.0,37952.0,0.0,7.0
594,27551.0,37950.0,0.0,8.0
595,22887.0,37757.0,0.0,8.0
596,28685.0,37958.0,0.0,9.0
597,25512.0,37956.0,0.0,8.0
598,19282.0,37948.0,0.0,4.0
599,22691.0,37945.0,0.0,5.0
600,27740.0,37943.0,0.0,5.0
601,844.0,14344.0,0.0,2.0
602,21139.0,37961.0,0.0,5.0
603,22886.0,37933.0,0.0,4.0
604,22972.0,37436.0,0.0,3.0
605,21708.0,37965.0,0.0,6.0
606,31737.0,37947.0,0.0,10.0
607,22274.0,37968.0,0.0,7.0
608,29343.0,37970.0,0.0,8.0
609,24612.0,37962.0,0.0,6.0
610,24941.0,37966.0,0.0,5.0
611,34557.0,37967.0,0.0,4.0
612,35246.0,37929.0,0.0,9.0
613,28101.0,37951.0,0.0,6.0
614,28765.0,37960.0,0.0,9.0
615,32239.0,37928.0,0.0,6.0
616,89.0,6989.0,0.0,2.0
617,185.0,1137.0,0.0,2.0
618,511.0,18516.0,0.0,2.0
619,523.0,2207.0,0.0,2.0
620,596.0,1794.0,0.0,2.0
621,922.0,3856.0,0.0,2.0
622,1029.0,8649.0,0.0,2.0
623,1094.0,4304.0,0.0,2.0
624,9821.0,37980.0,0.0,3.0
625,1174.0,6497.0,0.0,2.0
626,2082.0,37983.0,0.0,3.0
627,2775.0,37989.0,0.0,4.0
628,11422.0,37982.0,0.0,3.0
629,2638.0,4784.0,0.0,2.0
630,7724.0,37990.0,0.0,5.0
631,3533.0,8540.0,0.0,2.0
632,5602.0,37984.0,0.0,3.0
633,15237.0,37986.0,0.0,3.0
634,4586.0,14073.0,0.0,2.0
635,20080.0,37992.0,0.0,3.0
636,5088.0,8805.0,0.0,2.0
637,5509.0,14412.0,0.0,2.0
638,6414.0,37995.0,0.0,4.0
639,6311.0,10354.0,0.0,2.0
640,6397.0,10309.0,0.0,2.0
641,7533.0,38001.0,0.0,5.0
642,14737.0,37988.0,0.0,3.0
643,6538.0,16186.0,0.0,2.0
644,11618.0,37979.0,0.0,3.0
645,7553.0,38004.0,0.0,6.0
646,9890.0,38008.0,0.0,7.0
647,15675.0,37993.0,0.0,6.0
648,8435.0,34644.0,0.0,2.0
649,13893.0,37994.0,0.0,3.0
650,10227.0,37985.0,0.0,3.0
651,10291.0,37999.0,0.0,3.0
652,29428.0,37973.0,0.0,6.0
653,25215.0,35339.0,0.0,2.0
654,16383.0,16644.0,0.0,2.0
655,17983.0,38017.0,0.0,3.0
656,16719.0,37896.0,0.0,4.0
657,17935.0,38019.0,0.0,5.0
658,32838.0,38020.0,0.0,6.0
659,25436.0,37713.0,0.0,3.0
660,26076.0,38018.0,0.0,4.0
661,26829.0,38023.0,0.0,5.0
662,2137.0,30049.0,0.0,2.0
663,2798.0,9124.0,0.0,2.0
664,27360.0,38024.0,0.0,6.0
665,33096.0,38027.0,0.0,7.0
666,743.0,2432.0,0.0,2.0
667,1880.0,6795.0,0.0,2.0
668,27072.0,38029.0,0.0,3.0
669,4391.0,37693.0,0.0,4.0
670,34556.0,37963.0,0.0,6.0
671,520.0,11836.0,0.0,2.0
672,2256.0,5882.0,0.0,2.0
673,2447.0,8596.0,0.0,2.0
674,2677.0,6092.0,0.0,2.0
675,28757.0,32418.0,0.0,2.0
676,31246.0,37900.0,0.0,6.0
677,31567.0,38039.0,0.0,7.0
678,32117.0,38040.0,0.0,8.0
679,33498.0,38041.0,0.0,9.0
680,3050.0,30196.0,0.0,2.0
681,919.0,11335.0,0.0,2.0
682,3673.0,4223.0,0.0,2.0
683,13916.0,38045.0,0.0,3.0
684,12780.0,37692.0,0.0,3.0
685,5478.0,9178.0,0.0,2.0
686,15493.0,38035.0,0.0,3.0
687,6072.0,8243.0,0.0,2.0
688,6961.0,37709.0,0.0,4.0
689,16732.0,26219.0,0.0,2.0
690,32753.0,37491.0,0.0,3.0
691,8075.0,31130.0,0.0,2.0
692,1827.0,7560.0,0.0,2.0
693,4283.0,26393.0,0.0,2.0
694,12032.0,37469.0,0.0,3.0
695,31188.0,38055.0,0.0,3.0
696,7622.0,13222.0,0.0,2.0
697,7966.0,8610.0,0.0,2.0
698,9538.0,38060.0,0.0,3.0
699,27938.0,38061.0,0.0,4.0
700,12569.0,37488.0,0.0,3.0
701,19676.0,37433.0,0.0,3.0
