,node_a,node_b,dist,audi
74,28554.0,28994.0,0.0,2.0
75,7511.0,15420.0,0.0,2.0
76,971.0,19439.0,0.0,2.0
77,2367.0,9034.0,0.0,2.0
78,3130.0,11625.0,0.0,2.0
79,20348.0,21286.0,0.0,2.0
80,13766.0,34399.0,0.0,2.0
81,794.0,32762.0,0.0,2.0
82,35554.0,37655.0,0.0,3.0
83,10888.0,18757.0,0.0,2.0
84,18737.0,32850.0,0.0,2.0
85,7792.0,21759.0,0.0,2.0
86,8229.0,28266.0,0.0,2.0
87,11952.0,12528.0,0.0,2.0
88,23432.0,37676.0,0.0,3.0
89,11404.0,20213.0,0.0,2.0
90,20139.0,26652.0,0.0,2.0
91,59.0,18044.0,0.0,2.0
92,102.0,25303.0,0.0,2.0
93,262.0,7506.0,0.0,2.0
94,292.0,554.0,0.0,2.0
95,476.0,16719.0,0.0,2.0
96,2989.0,37683.0,0.0,3.0
97,641.0,6604.0,0.0,2.0
98,960.0,15416.0,0.0,2.0
99,1624.0,6343.0,0.0,2.0
100,2912.0,4143.0,0.0,2.0
101,6425.0,37685.0,0.0,4.0
102,3795.0,6301.0,0.0,2.0
103,3880.0,9769.0,0.0,2.0
104,6177.0,37689.0,0.0,3.0
105,4370.0,17159.0,0.0,2.0
106,5073.0,9234.0,0.0,2.0
107,10340.0,37693.0,0.0,4.0
108,27166.0,37691.0,0.0,3.0
109,14516.0,37688.0,0.0,3.0
110,10099.0,37690.0,0.0,5.0
111,13242.0,37686.0,0.0,3.0
112,6897.0,10251.0,0.0,2.0
113,25830.0,37682.0,0.0,3.0
114,8098.0,14807.0,0.0,2.0
115,10.0,579.0,0.0,2.0
116,544.0,3794.0,0.0,2.0
117,3605.0,11021.0,0.0,2.0
118,3841.0,37705.0,0.0,3.0
119,19161.0,37707.0,0.0,4.0
120,12875.0,37706.0,0.0,3.0
121,12.0,3600.0,0.0,2.0
122,13.0,2694.0,0.0,2.0
123,14.0,22383.0,0.0,2.0
124,15.0,9121.0,0.0,2.0
125,16.0,168.0,0.0,2.0
126,173.0,8597.0,0.0,2.0
127,20.0,671.0,0.0,2.0
128,21.0,14613.0,0.0,2.0
129,22.0,29240.0,0.0,2.0
130,24.0,27254.0,0.0,2.0
131,25.0,1637.0,0.0,2.0
132,688.0,18041.0,0.0,2.0
133,5518.0,16504.0,0.0,2.0
134,5903.0,7243.0,0.0,2.0
135,658.0,13568.0,0.0,2.0
136,2882.0,28888.0,0.0,2.0
137,4205.0,4814.0,0.0,2.0
138,11834.0,37726.0,0.0,3.0
139,1568.0,14654.0,0.0,2.0
140,7200.0,12047.0,0.0,2.0
141,7448.0,18976.0,0.0,2.0
142,7711.0,16224.0,0.0,2.0
143,8027.0,14475.0,0.0,2.0
144,443.0,8486.0,0.0,2.0
145,8605.0,26335.0,0.0,2.0
146,9517.0,28941.0,0.0,2.0
147,10544.0,17510.0,0.0,2.0
148,19783.0,37727.0,0.0,4.0
149,3467.0,25237.0,0.0,2.0
150,6956.0,27837.0,0.0,2.0
151,18130.0,37724.0,0.0,3.0
152,13985.0,29596.0,0.0,2.0
153,22711.0,37732.0,0.0,3.0
154,16329.0,37731.0,0.0,3.0
155,392.0,3367.0,0.0,2.0
156,1092.0,31266.0,0.0,2.0
157,1696.0,12998.0,0.0,2.0
158,2017.0,4624.0,0.0,2.0
159,2157.0,12352.0,0.0,2.0
160,2440.0,4154.0,0.0,2.0
161,16844.0,37744.0,0.0,3.0
162,3750.0,17680.0,0.0,2.0
163,22726.0,37722.0,0.0,3.0
164,16742.0,20168.0,0.0,2.0
165,32188.0,37736.0,0.0,3.0
166,31523.0,37740.0,0.0,4.0
167,21467.0,37730.0,0.0,3.0
168,19933.0,37737.0,0.0,5.0
169,28953.0,37757.0,0.0,6.0
170,1153.0,8431.0,0.0,2.0
171,209.0,13249.0,0.0,2.0
172,2223.0,5765.0,0.0,2.0
173,2710.0,8637.0,0.0,2.0
174,3936.0,7556.0,0.0,2.0
175,7689.0,37749.0,0.0,3.0
176,4411.0,7444.0,0.0,2.0
177,21917.0,37747.0,0.0,3.0
178,4640.0,7417.0,0.0,2.0
179,5506.0,33412.0,0.0,2.0
180,6596.0,37761.0,0.0,3.0
181,20001.0,37769.0,0.0,4.0
182,6666.0,9369.0,0.0,2.0
183,6671.0,10196.0,0.0,2.0
184,20420.0,37767.0,0.0,3.0
185,22102.0,37765.0,0.0,3.0
186,7484.0,12984.0,0.0,2.0
187,14588.0,37763.0,0.0,3.0
188,9099.0,37764.0,0.0,4.0
189,15226.0,37733.0,0.0,3.0
190,17214.0,37762.0,0.0,3.0
191,1831.0,8900.0,0.0,2.0
192,8512.0,37723.0,0.0,3.0
193,7626.0,14785.0,0.0,2.0
194,13144.0,37781.0,0.0,4.0
195,9777.0,37780.0,0.0,3.0
196,15427.0,37777.0,0.0,5.0
197,21927.0,37784.0,0.0,4.0
198,1825.0,27723.0,0.0,2.0
199,25293.0,25742.0,0.0,2.0
200,1169.0,3756.0,0.0,2.0
201,283.0,3021.0,0.0,2.0
202,1129.0,4960.0,0.0,2.0
203,672.0,21702.0,0.0,2.0
204,2972.0,6677.0,0.0,2.0
205,4619.0,23582.0,0.0,2.0
206,806.0,4079.0,0.0,2.0
207,2508.0,7927.0,0.0,2.0
208,5046.0,37795.0,0.0,3.0
209,6123.0,37797.0,0.0,4.0
210,5092.0,23167.0,0.0,2.0
211,6784.0,37798.0,0.0,5.0
212,9322.0,37800.0,0.0,6.0
213,7537.0,29109.0,0.0,2.0
214,17522.0,37796.0,0.0,3.0
215,10169.0,37801.0,0.0,7.0
216,10068.0,20964.0,0.0,2.0
217,13850.0,37804.0,0.0,8.0
218,29502.0,37772.0,0.0,3.0
219,11185.0,20696.0,0.0,2.0
220,28523.0,37775.0,0.0,3.0
221,35104.0,37746.0,0.0,3.0
222,695.0,3850.0,0.0,2.0
223,1251.0,15649.0,0.0,2.0
224,5354.0,37811.0,0.0,3.0
225,4052.0,7849.0,0.0,2.0
226,4916.0,6833.0,0.0,2.0
227,5144.0,7115.0,0.0,2.0
228,22572.0,37813.0,0.0,4.0
229,12172.0,27567.0,0.0,2.0
230,3197.0,31749.0,0.0,2.0
231,3518.0,19232.0,0.0,2.0
232,5010.0,5657.0,0.0,2.0
233,15501.0,37821.0,0.0,3.0
234,2547.0,12519.0,0.0,2.0
235,8139.0,11293.0,0.0,2.0
236,24721.0,37776.0,0.0,4.0
237,15569.0,37785.0,0.0,6.0
238,24103.0,37826.0,0.0,7.0
239,20977.0,37751.0,0.0,3.0
240,25670.0,37805.0,0.0,3.0
241,27067.0,37828.0,0.0,4.0
242,31337.0,37766.0,0.0,4.0
243,27889.0,37774.0,0.0,4.0
244,25993.0,28704.0,0.0,2.0
245,3709.0,14498.0,0.0,2.0
246,632.0,2933.0,0.0,2.0
247,1432.0,6157.0,0.0,2.0
248,16060.0,37835.0,0.0,3.0
249,16338.0,37760.0,0.0,3.0
250,14185.0,17537.0,0.0,2.0
251,15637.0,37834.0,0.0,3.0
252,35170.0,37840.0,0.0,4.0
253,21078.0,37838.0,0.0,4.0
254,17102.0,18396.0,0.0,2.0
255,1740.0,32572.0,0.0,2.0
256,3276.0,11507.0,0.0,2.0
257,21818.0,37843.0,0.0,3.0
258,5873.0,16430.0,0.0,2.0
259,8992.0,28681.0,0.0,2.0
260,21203.0,37842.0,0.0,5.0
261,24469.0,37849.0,0.0,6.0
262,22154.0,37846.0,0.0,4.0
263,473.0,9765.0,0.0,2.0
264,826.0,4396.0,0.0,2.0
265,26219.0,37851.0,0.0,5.0
266,2711.0,7314.0,0.0,2.0
267,4495.0,29994.0,0.0,2.0
268,28344.0,37850.0,0.0,7.0
269,30340.0,37738.0,0.0,3.0
270,34268.0,37854.0,0.0,6.0
271,1413.0,9500.0,0.0,2.0
272,22780.0,37860.0,0.0,3.0
273,140.0,3452.0,0.0,2.0
274,1211.0,11570.0,0.0,2.0
275,1304.0,21106.0,0.0,2.0
276,1772.0,1922.0,0.0,2.0
277,4629.0,37865.0,0.0,3.0
278,3206.0,3721.0,0.0,2.0
279,5263.0,37862.0,0.0,3.0
280,16546.0,37867.0,0.0,3.0
281,8220.0,37866.0,0.0,4.0
282,10193.0,37868.0,0.0,4.0
283,5787.0,10002.0,0.0,2.0
284,5995.0,7736.0,0.0,2.0
285,6140.0,14782.0,0.0,2.0
286,20827.0,37873.0,0.0,3.0
287,8188.0,8508.0,0.0,2.0
288,19902.0,37870.0,0.0,5.0
289,9278.0,37876.0,0.0,3.0
290,22892.0,37878.0,0.0,4.0
291,11827.0,37872.0,0.0,3.0
292,19096.0,37871.0,0.0,5.0
293,10783.0,24149.0,0.0,2.0
294,947.0,3274.0,0.0,2.0
295,2526.0,2908.0,0.0,2.0
296,5636.0,37884.0,0.0,3.0
297,7347.0,37883.0,0.0,3.0
298,11195.0,37885.0,0.0,4.0
299,5682.0,12446.0,0.0,2.0
300,6745.0,7889.0,0.0,2.0
301,11509.0,37886.0,0.0,4.0
302,19014.0,37889.0,0.0,3.0
303,9042.0,9626.0,0.0,2.0
304,10241.0,37892.0,0.0,3.0
305,9789.0,23244.0,0.0,2.0
306,21284.0,37893.0,0.0,4.0
307,14947.0,37887.0,0.0,5.0
308,1059.0,10092.0,0.0,2.0
309,2311.0,5157.0,0.0,2.0
310,3469.0,5182.0,0.0,2.0
311,11408.0,15086.0,0.0,2.0
312,18464.0,37863.0,0.0,3.0
313,1752.0,11063.0,0.0,2.0
314,6813.0,9172.0,0.0,2.0
315,11022.0,37903.0,0.0,3.0
316,16658.0,37904.0,0.0,4.0
317,20515.0,37905.0,0.0,5.0
318,22283.0,37906.0,0.0,6.0
319,24768.0,37907.0,0.0,7.0
320,57.0,20130.0,0.0,2.0
321,125.0,11806.0,0.0,2.0
322,130.0,3128.0,0.0,2.0
323,5942.0,8963.0,0.0,2.0
324,31956.0,37912.0,0.0,3.0
325,414.0,10377.0,0.0,2.0
326,11432.0,17164.0,0.0,2.0
327,692.0,30213.0,0.0,2.0
328,8816.0,23965.0,0.0,2.0
329,2356.0,28774.0,0.0,2.0
330,4959.0,9912.0,0.0,2.0
331,16580.0,20036.0,0.0,2.0
332,10384.0,24311.0,0.0,2.0
333,14719.0,18212.0,0.0,2.0
334,18604.0,37922.0,0.0,3.0
335,12880.0,17542.0,0.0,2.0
336,5260.0,25747.0,0.0,2.0
337,6409.0,10024.0,0.0,2.0
338,7020.0,20566.0,0.0,2.0
339,8520.0,21084.0,0.0,2.0
340,10063.0,37926.0,0.0,3.0
341,11241.0,37929.0,0.0,4.0
342,10335.0,15277.0,0.0,2.0
343,27794.0,31046.0,0.0,2.0
344,27.0,10792.0,0.0,2.0
345,28.0,11116.0,0.0,2.0
346,29.0,34292.0,0.0,2.0
347,103.0,36710.0,0.0,2.0
348,339.0,3762.0,0.0,2.0
349,2393.0,7627.0,0.0,2.0
350,4631.0,37937.0,0.0,3.0
351,13117.0,37939.0,0.0,4.0
352,31.0,12567.0,0.0,2.0
353,774.0,29950.0,0.0,2.0
354,33.0,925.0,0.0,2.0
355,38.0,2261.0,0.0,2.0
356,39.0,1298.0,0.0,2.0
357,40.0,1638.0,0.0,2.0
358,41.0,4039.0,0.0,2.0
359,42.0,31524.0,0.0,2.0
360,8464.0,14131.0,0.0,2.0
361,1928.0,2937.0,0.0,2.0
362,10370.0,37950.0,0.0,3.0
363,47.0,3005.0,0.0,2.0
364,48.0,28226.0,0.0,2.0
365,49.0,2570.0,0.0,2.0
366,50.0,7081.0,0.0,2.0
367,51.0,5382.0,0.0,2.0
368,390.0,1321.0,0.0,2.0
369,400.0,7340.0,0.0,2.0
370,663.0,2433.0,0.0,2.0
371,792.0,2713.0,0.0,2.0
372,1229.0,4518.0,0.0,2.0
373,7753.0,37957.0,0.0,3.0
374,3802.0,37959.0,0.0,3.0
375,4256.0,37960.0,0.0,3.0
376,2856.0,3917.0,0.0,2.0
377,3563.0,4881.0,0.0,2.0
378,7036.0,37963.0,0.0,4.0
379,14103.0,37965.0,0.0,3.0
380,5343.0,37964.0,0.0,4.0
381,4305.0,4749.0,0.0,2.0
382,7964.0,37961.0,0.0,3.0
383,10030.0,37970.0,0.0,3.0
384,6907.0,37966.0,0.0,3.0
385,5084.0,5355.0,0.0,2.0
386,7271.0,37969.0,0.0,5.0
387,20603.0,37974.0,0.0,3.0
388,5563.0,7116.0,0.0,2.0
389,5691.0,7469.0,0.0,2.0
390,5792.0,9607.0,0.0,2.0
391,10603.0,37973.0,0.0,4.0
392,8281.0,37967.0,0.0,5.0
393,12699.0,37977.0,0.0,3.0
394,7840.0,37975.0,0.0,6.0
395,7411.0,37958.0,0.0,3.0
396,7815.0,37984.0,0.0,4.0
397,9462.0,37978.0,0.0,3.0
398,13947.0,37962.0,0.0,4.0
399,12983.0,37985.0,0.0,5.0
400,11779.0,37983.0,0.0,7.0
401,13409.0,37971.0,0.0,4.0
402,9277.0,37981.0,0.0,6.0
403,620.0,995.0,0.0,2.0
404,56.0,1109.0,0.0,2.0
405,58.0,3251.0,0.0,2.0
406,60.0,8379.0,0.0,2.0
407,61.0,1049.0,0.0,2.0
408,62.0,136.0,0.0,2.0
409,63.0,8898.0,0.0,2.0
410,64.0,15706.0,0.0,2.0
411,65.0,1562.0,0.0,2.0
412,840.0,24635.0,0.0,2.0
413,2290.0,5649.0,0.0,2.0
414,3411.0,13635.0,0.0,2.0
415,67.0,9244.0,0.0,2.0
416,68.0,17386.0,0.0,2.0
417,69.0,1707.0,0.0,2.0
418,70.0,4597.0,0.0,2.0
419,8034.0,19081.0,0.0,2.0
420,74.0,6838.0,0.0,2.0
421,77.0,4683.0,0.0,2.0
422,4040.0,7128.0,0.0,2.0
423,80.0,9817.0,0.0,2.0
424,386.0,3354.0,0.0,2.0
425,1677.0,2531.0,0.0,2.0
426,1692.0,4046.0,0.0,2.0
427,1967.0,5265.0,0.0,2.0
428,2979.0,38014.0,0.0,3.0
429,2593.0,3881.0,0.0,2.0
430,2604.0,6488.0,0.0,2.0
431,2625.0,13547.0,0.0,2.0
432,83.0,4904.0,0.0,2.0
433,84.0,3580.0,0.0,2.0
434,85.0,35274.0,0.0,2.0
435,86.0,6318.0,0.0,2.0
436,87.0,4356.0,0.0,2.0
437,436.0,1441.0,0.0,2.0
438,821.0,8197.0,0.0,2.0
439,17663.0,38026.0,0.0,3.0
440,4952.0,23458.0,0.0,2.0
441,90.0,10502.0,0.0,2.0
442,92.0,446.0,0.0,2.0
443,93.0,1675.0,0.0,2.0
444,94.0,4536.0,0.0,2.0
445,95.0,16372.0,0.0,2.0
446,96.0,431.0,0.0,2.0
447,385.0,1393.0,0.0,2.0
448,3221.0,38036.0,0.0,3.0
449,99.0,14332.0,0.0,2.0
450,100.0,8000.0,0.0,2.0
451,101.0,12424.0,0.0,2.0
452,5499.0,32113.0,0.0,2.0
453,106.0,10927.0,0.0,2.0
454,107.0,25018.0,0.0,2.0
455,108.0,7694.0,0.0,2.0
456,109.0,398.0,0.0,2.0
457,468.0,7586.0,0.0,2.0
458,111.0,330.0,0.0,2.0
459,112.0,9163.0,0.0,2.0
460,113.0,1272.0,0.0,2.0
461,143.0,1221.0,0.0,2.0
462,269.0,1233.0,0.0,2.0
463,358.0,8015.0,0.0,2.0
464,458.0,2686.0,0.0,2.0
465,2354.0,38050.0,0.0,3.0
466,4027.0,38051.0,0.0,3.0
467,1511.0,6130.0,0.0,2.0
468,1512.0,2123.0,0.0,2.0
469,5744.0,38057.0,0.0,3.0
470,2194.0,3812.0,0.0,2.0
471,23679.0,38054.0,0.0,4.0
472,3019.0,38053.0,0.0,3.0
473,6349.0,38061.0,0.0,4.0
474,3638.0,3693.0,0.0,2.0
475,11788.0,38063.0,0.0,3.0
476,6751.0,38059.0,0.0,3.0
477,7811.0,38055.0,0.0,4.0
478,5034.0,13205.0,0.0,2.0
479,5061.0,12331.0,0.0,2.0
480,5197.0,8238.0,0.0,2.0
481,5277.0,9411.0,0.0,2.0
482,7059.0,38058.0,0.0,4.0
483,19507.0,38056.0,0.0,3.0
484,9036.0,38062.0,0.0,5.0
485,10998.0,38065.0,0.0,4.0
486,15114.0,38071.0,0.0,5.0
487,17558.0,38066.0,0.0,5.0
488,20843.0,38052.0,0.0,3.0
489,8384.0,38069.0,0.0,3.0
490,14771.0,38078.0,0.0,4.0
491,10978.0,38073.0,0.0,6.0
492,116.0,17998.0,0.0,2.0
493,810.0,15198.0,0.0,2.0
494,1913.0,1939.0,0.0,2.0
495,8798.0,38083.0,0.0,3.0
496,119.0,402.0,0.0,2.0
497,677.0,3689.0,0.0,2.0
498,835.0,6931.0,0.0,2.0
499,122.0,6017.0,0.0,2.0
500,1560.0,27319.0,0.0,2.0
501,1589.0,15265.0,0.0,2.0
502,1600.0,6998.0,0.0,2.0
503,2237.0,26090.0,0.0,2.0
504,3083.0,10325.0,0.0,2.0
505,3549.0,4792.0,0.0,2.0
506,126.0,2873.0,0.0,2.0
507,127.0,3409.0,0.0,2.0
508,19956.0,25909.0,0.0,2.0
509,131.0,6235.0,0.0,2.0
510,132.0,5842.0,0.0,2.0
511,133.0,4921.0,0.0,2.0
512,134.0,27650.0,0.0,2.0
513,135.0,8638.0,0.0,2.0
514,137.0,3050.0,0.0,2.0
515,138.0,4673.0,0.0,2.0
516,480.0,7878.0,0.0,2.0
517,141.0,28390.0,0.0,2.0
518,142.0,3661.0,0.0,2.0
519,146.0,14335.0,0.0,2.0
520,147.0,542.0,0.0,2.0
521,148.0,15020.0,0.0,2.0
522,149.0,198.0,0.0,2.0
523,150.0,23186.0,0.0,2.0
524,151.0,12537.0,0.0,2.0
525,1475.0,15929.0,0.0,2.0
526,316.0,28938.0,0.0,2.0
527,516.0,1371.0,0.0,2.0
528,717.0,11556.0,0.0,2.0
529,848.0,4202.0,0.0,2.0
530,996.0,12228.0,0.0,2.0
531,24340.0,38116.0,0.0,3.0
532,1530.0,3496.0,0.0,2.0
533,1605.0,8903.0,0.0,2.0
534,155.0,20170.0,0.0,2.0
535,215.0,12140.0,0.0,2.0
536,241.0,10822.0,0.0,2.0
537,246.0,8730.0,0.0,2.0
538,959.0,33481.0,0.0,2.0
539,1013.0,26552.0,0.0,2.0
540,1021.0,36424.0,0.0,2.0
541,2950.0,10873.0,0.0,2.0
542,5899.0,18879.0,0.0,2.0
543,3320.0,33389.0,0.0,2.0
544,7914.0,22054.0,0.0,2.0
545,4325.0,19206.0,0.0,2.0
546,4862.0,15153.0,0.0,2.0
547,5026.0,13914.0,0.0,2.0
548,5960.0,9228.0,0.0,2.0
549,6743.0,20270.0,0.0,2.0
550,5205.0,14674.0,0.0,2.0
551,5588.0,9191.0,0.0,2.0
552,7065.0,24364.0,0.0,2.0
553,9575.0,23139.0,0.0,2.0
554,10007.0,13755.0,0.0,2.0
555,15713.0,38130.0,0.0,3.0
556,22015.0,38124.0,0.0,3.0
557,12873.0,22668.0,0.0,2.0
558,7653.0,8692.0,0.0,2.0
559,8245.0,29375.0,0.0,2.0
560,157.0,975.0,0.0,2.0
561,159.0,11816.0,0.0,2.0
562,160.0,2357.0,0.0,2.0
563,161.0,510.0,0.0,2.0
564,164.0,2999.0,0.0,2.0
565,167.0,6288.0,0.0,2.0
566,680.0,37714.0,0.0,3.0
567,170.0,408.0,0.0,2.0
568,172.0,6249.0,0.0,2.0
569,972.0,17535.0,0.0,2.0
570,2792.0,15642.0,0.0,2.0
571,3390.0,6168.0,0.0,2.0
572,175.0,1571.0,0.0,2.0
573,176.0,1134.0,0.0,2.0
574,178.0,30158.0,0.0,2.0
575,8326.0,22823.0,0.0,2.0
576,180.0,573.0,0.0,2.0
577,181.0,5038.0,0.0,2.0
578,184.0,22963.0,0.0,2.0
579,185.0,6459.0,0.0,2.0
580,186.0,25011.0,0.0,2.0
581,187.0,3514.0,0.0,2.0
582,188.0,1310.0,0.0,2.0
583,189.0,8450.0,0.0,2.0
584,191.0,20835.0,0.0,2.0
585,192.0,4023.0,0.0,2.0
586,197.0,3105.0,0.0,2.0
587,5524.0,38111.0,0.0,3.0
588,2497.0,27029.0,0.0,2.0
589,8576.0,13084.0,0.0,2.0
590,200.0,335.0,0.0,2.0
591,204.0,1676.0,0.0,2.0
592,205.0,24013.0,0.0,2.0
593,206.0,3073.0,0.0,2.0
594,207.0,4868.0,0.0,2.0
595,208.0,8640.0,0.0,2.0
596,942.0,8828.0,0.0,2.0
597,2152.0,3961.0,0.0,2.0
598,2839.0,9590.0,0.0,2.0
599,3753.0,4607.0,0.0,2.0
600,34379.0,38186.0,0.0,3.0
601,11122.0,38188.0,0.0,3.0
602,8539.0,9980.0,0.0,2.0
603,211.0,1954.0,0.0,2.0
604,213.0,5318.0,0.0,2.0
605,2267.0,14864.0,0.0,2.0
606,216.0,3300.0,0.0,2.0
607,218.0,1898.0,0.0,2.0
608,219.0,4243.0,0.0,2.0
609,222.0,2700.0,0.0,2.0
610,223.0,319.0,0.0,2.0
611,225.0,26739.0,0.0,2.0
612,226.0,2539.0,0.0,2.0
613,227.0,6729.0,0.0,2.0
614,228.0,2717.0,0.0,2.0
615,229.0,5207.0,0.0,2.0
616,230.0,1949.0,0.0,2.0
617,232.0,33302.0,0.0,2.0
618,233.0,8042.0,0.0,2.0
619,234.0,10071.0,0.0,2.0
620,16513.0,31472.0,0.0,2.0
621,22213.0,26966.0,0.0,2.0
622,238.0,20683.0,0.0,2.0
623,239.0,5825.0,0.0,2.0
624,242.0,4083.0,0.0,2.0
625,243.0,5341.0,0.0,2.0
626,244.0,7481.0,0.0,2.0
627,245.0,9231.0,0.0,2.0
628,247.0,3996.0,0.0,2.0
629,249.0,7743.0,0.0,2.0
630,250.0,4836.0,0.0,2.0
631,2007.0,32884.0,0.0,2.0
632,254.0,14906.0,0.0,2.0
633,256.0,2978.0,0.0,2.0
634,257.0,21457.0,0.0,2.0
635,258.0,10227.0,0.0,2.0
636,259.0,12064.0,0.0,2.0
637,261.0,8491.0,0.0,2.0
638,264.0,1400.0,0.0,2.0
639,265.0,19886.0,0.0,2.0
640,466.0,7150.0,0.0,2.0
641,267.0,1329.0,0.0,2.0
642,268.0,1218.0,0.0,2.0
643,271.0,6861.0,0.0,2.0
644,272.0,2226.0,0.0,2.0
645,273.0,4454.0,0.0,2.0
646,274.0,4041.0,0.0,2.0
647,275.0,2695.0,0.0,2.0
648,278.0,9922.0,0.0,2.0
649,279.0,11498.0,0.0,2.0
650,280.0,6602.0,0.0,2.0
651,282.0,14940.0,0.0,2.0
652,284.0,12903.0,0.0,2.0
653,285.0,22536.0,0.0,2.0
654,286.0,10977.0,0.0,2.0
655,287.0,664.0,0.0,2.0
656,288.0,30875.0,0.0,2.0
657,289.0,1359.0,0.0,2.0
658,4839.0,34848.0,0.0,2.0
659,294.0,3590.0,0.0,2.0
660,296.0,1980.0,0.0,2.0
661,297.0,613.0,0.0,2.0
662,298.0,4522.0,0.0,2.0
663,750.0,19186.0,0.0,2.0
664,751.0,4242.0,0.0,2.0
665,1673.0,3477.0,0.0,2.0
666,2417.0,4866.0,0.0,2.0
667,2606.0,13770.0,0.0,2.0
668,6144.0,38254.0,0.0,3.0
669,3786.0,17701.0,0.0,2.0
670,5838.0,38253.0,0.0,3.0
671,4265.0,9928.0,0.0,2.0
672,9272.0,38255.0,0.0,3.0
673,4874.0,10114.0,0.0,2.0
674,5333.0,5921.0,0.0,2.0
675,17137.0,38259.0,0.0,4.0
676,14434.0,38263.0,0.0,3.0
677,13075.0,38257.0,0.0,4.0
678,8205.0,15217.0,0.0,2.0
679,300.0,12827.0,0.0,2.0
680,5699.0,14313.0,0.0,2.0
681,303.0,2309.0,0.0,2.0
682,305.0,9483.0,0.0,2.0
683,306.0,3085.0,0.0,2.0
684,308.0,3761.0,0.0,2.0
685,309.0,30081.0,0.0,2.0
686,310.0,34092.0,0.0,2.0
687,368.0,19868.0,0.0,2.0
688,2012.0,7473.0,0.0,2.0
689,2608.0,24828.0,0.0,2.0
690,312.0,24778.0,0.0,2.0
691,3006.0,27121.0,0.0,2.0
692,314.0,1083.0,0.0,2.0
693,315.0,22969.0,0.0,2.0
694,318.0,2365.0,0.0,2.0
695,2990.0,38199.0,0.0,3.0
696,320.0,12037.0,0.0,2.0
697,3787.0,20816.0,0.0,2.0
698,5273.0,8352.0,0.0,2.0
699,322.0,6777.0,0.0,2.0
700,668.0,703.0,0.0,2.0
701,7852.0,38289.0,0.0,3.0
702,3882.0,4894.0,0.0,2.0
703,30662.0,33944.0,0.0,2.0
704,2229.0,2273.0,0.0,2.0
705,8285.0,38293.0,0.0,3.0
706,2416.0,4662.0,0.0,2.0
707,3719.0,17478.0,0.0,2.0
708,12107.0,38295.0,0.0,3.0
709,5851.0,9349.0,0.0,2.0
710,9948.0,19689.0,0.0,2.0
711,8276.0,12046.0,0.0,2.0
