,node_a,node_b,dist,audi
61,2011.0,7258.0,0.0,2.0
62,14066.0,37423.0,0.0,3.0
63,3544.0,37422.0,0.0,3.0
64,4447.0,37426.0,0.0,4.0
65,3731.0,4444.0,0.0,2.0
66,7629.0,37421.0,0.0,4.0
67,8630.0,37428.0,0.0,3.0
68,6021.0,37427.0,0.0,5.0
69,4537.0,10584.0,0.0,2.0
70,7612.0,37419.0,0.0,3.0
71,5006.0,6321.0,0.0,2.0
72,12572.0,37431.0,0.0,6.0
73,16473.0,37434.0,0.0,3.0
74,6910.0,9364.0,0.0,2.0
75,7116.0,10149.0,0.0,2.0
76,8779.0,37424.0,0.0,3.0
77,7313.0,10408.0,0.0,2.0
78,9712.0,37433.0,0.0,4.0
79,11733.0,37429.0,0.0,5.0
80,9187.0,37418.0,0.0,3.0
81,7936.0,10775.0,0.0,2.0
82,11987.0,37430.0,0.0,4.0
83,9467.0,37439.0,0.0,4.0
84,12099.0,37443.0,0.0,4.0
85,9452.0,37437.0,0.0,3.0
86,11548.0,37448.0,0.0,4.0
87,10165.0,37446.0,0.0,5.0
88,14256.0,37441.0,0.0,5.0
89,34259.0,37438.0,0.0,3.0
90,10832.0,37450.0,0.0,6.0
91,20124.0,37440.0,0.0,3.0
92,11252.0,37432.0,0.0,3.0
93,14819.0,37444.0,0.0,3.0
94,20138.0,37453.0,0.0,7.0
95,20896.0,37455.0,0.0,4.0
96,16077.0,37449.0,0.0,5.0
97,21453.0,37442.0,0.0,6.0
98,21759.0,37445.0,0.0,5.0
99,22929.0,37447.0,0.0,5.0
100,15888.0,37435.0,0.0,7.0
101,23209.0,37425.0,0.0,4.0
102,26518.0,37451.0,0.0,6.0
103,14420.0,15138.0,0.0,2.0
104,16242.0,37456.0,0.0,4.0
105,15073.0,21141.0,0.0,2.0
106,15489.0,37466.0,0.0,3.0
107,30717.0,37469.0,0.0,4.0
108,26247.0,37463.0,0.0,8.0
109,18845.0,37459.0,0.0,6.0
110,24.0,5942.0,0.0,2.0
111,25.0,3386.0,0.0,2.0
112,57.0,2103.0,0.0,2.0
113,16892.0,37475.0,0.0,3.0
114,4978.0,8618.0,0.0,2.0
115,13507.0,37477.0,0.0,3.0
116,28.0,683.0,0.0,2.0
117,205.0,13369.0,0.0,2.0
118,23819.0,37480.0,0.0,3.0
119,2599.0,11989.0,0.0,2.0
120,439.0,24122.0,0.0,2.0
121,12886.0,17444.0,0.0,2.0
122,457.0,20703.0,0.0,2.0
123,26692.0,27368.0,0.0,2.0
124,28274.0,34092.0,0.0,2.0
125,8347.0,26079.0,0.0,2.0
126,10537.0,19750.0,0.0,2.0
127,2976.0,32378.0,0.0,2.0
128,7379.0,7682.0,0.0,2.0
129,5161.0,20821.0,0.0,2.0
130,10861.0,17781.0,0.0,2.0
131,13230.0,21881.0,0.0,2.0
132,16693.0,27199.0,0.0,2.0
133,2873.0,13513.0,0.0,2.0
134,9943.0,28237.0,0.0,2.0
135,1018.0,1272.0,0.0,2.0
136,2142.0,37498.0,0.0,3.0
137,5895.0,10362.0,0.0,2.0
138,10817.0,35958.0,0.0,2.0
139,5631.0,32099.0,0.0,2.0
140,598.0,3848.0,0.0,2.0
141,14911.0,37503.0,0.0,3.0
142,18606.0,37496.0,0.0,3.0
143,10043.0,26617.0,0.0,2.0
144,4906.0,26380.0,0.0,2.0
145,7540.0,9996.0,0.0,2.0
146,2638.0,7349.0,0.0,2.0
147,8805.0,37509.0,0.0,3.0
148,1517.0,8520.0,0.0,2.0
149,2589.0,24263.0,0.0,2.0
150,876.0,4939.0,0.0,2.0
151,1838.0,11564.0,0.0,2.0
152,1914.0,14434.0,0.0,2.0
153,1945.0,3968.0,0.0,2.0
154,2553.0,8810.0,0.0,2.0
155,3275.0,3452.0,0.0,2.0
156,10124.0,37518.0,0.0,3.0
157,18404.0,37516.0,0.0,3.0
158,4286.0,4813.0,0.0,2.0
159,4467.0,4775.0,0.0,2.0
160,10506.0,37522.0,0.0,3.0
161,10005.0,37521.0,0.0,3.0
162,115.0,21458.0,0.0,2.0
163,7951.0,27494.0,0.0,2.0
164,2821.0,6652.0,0.0,2.0
165,6339.0,28458.0,0.0,2.0
166,17037.0,37527.0,0.0,3.0
167,10838.0,22248.0,0.0,2.0
168,5176.0,9419.0,0.0,2.0
169,14796.0,37531.0,0.0,3.0
170,11187.0,26540.0,0.0,2.0
171,14776.0,19337.0,0.0,2.0
172,29335.0,37532.0,0.0,4.0
173,8514.0,9948.0,0.0,2.0
174,16877.0,37536.0,0.0,3.0
175,16766.0,37523.0,0.0,4.0
176,14859.0,25767.0,0.0,2.0
177,1669.0,4475.0,0.0,2.0
178,29455.0,37537.0,0.0,4.0
179,3153.0,3959.0,0.0,2.0
180,2490.0,11335.0,0.0,2.0
181,27288.0,31467.0,0.0,2.0
182,29646.0,37541.0,0.0,5.0
183,30791.0,37545.0,0.0,6.0
184,31263.0,37546.0,0.0,7.0
185,34978.0,37547.0,0.0,8.0
186,307.0,7560.0,0.0,2.0
187,737.0,7786.0,0.0,2.0
188,2892.0,6480.0,0.0,2.0
189,18138.0,37542.0,0.0,3.0
190,18966.0,22277.0,0.0,2.0
191,5137.0,23363.0,0.0,2.0
192,19755.0,30629.0,0.0,2.0
193,4151.0,19249.0,0.0,2.0
194,14405.0,32215.0,0.0,2.0
195,18651.0,19510.0,0.0,2.0
196,24275.0,29928.0,0.0,2.0
197,6790.0,21434.0,0.0,2.0
198,3502.0,32698.0,0.0,2.0
199,5877.0,15084.0,0.0,2.0
200,33138.0,33369.0,0.0,2.0
201,1577.0,2252.0,0.0,2.0
202,8615.0,37564.0,0.0,3.0
203,22707.0,27073.0,0.0,2.0
204,28107.0,37566.0,0.0,3.0
205,28209.0,32083.0,0.0,2.0
206,29737.0,31620.0,0.0,2.0
207,24337.0,33812.0,0.0,2.0
208,4099.0,30220.0,0.0,2.0
209,6464.0,21490.0,0.0,2.0
210,9269.0,23962.0,0.0,2.0
211,11730.0,17190.0,0.0,2.0
212,2062.0,2404.0,0.0,2.0
213,12649.0,37575.0,0.0,3.0
214,30606.0,37574.0,0.0,3.0
215,17420.0,19717.0,0.0,2.0
216,23910.0,37578.0,0.0,3.0
217,11939.0,20399.0,0.0,2.0
218,230.0,7250.0,0.0,2.0
219,178.0,11381.0,0.0,2.0
220,19157.0,27238.0,0.0,2.0
221,23075.0,28127.0,0.0,2.0
222,21059.0,25276.0,0.0,2.0
223,3080.0,9501.0,0.0,2.0
224,13547.0,37586.0,0.0,3.0
225,10765.0,23109.0,0.0,2.0
226,11204.0,17500.0,0.0,2.0
227,16753.0,37482.0,0.0,3.0
228,25123.0,37588.0,0.0,3.0
229,1867.0,23620.0,0.0,2.0
230,1990.0,3309.0,0.0,2.0
231,17234.0,28110.0,0.0,2.0
232,22317.0,37485.0,0.0,3.0
233,5817.0,24153.0,0.0,2.0
234,8340.0,27835.0,0.0,2.0
235,5996.0,16803.0,0.0,2.0
236,16606.0,28814.0,0.0,2.0
237,6777.0,32450.0,0.0,2.0
238,9315.0,28654.0,0.0,2.0
239,17429.0,25429.0,0.0,2.0
240,10725.0,19488.0,0.0,2.0
241,10532.0,11788.0,0.0,2.0
242,6362.0,11577.0,0.0,2.0
243,21286.0,30924.0,0.0,2.0
244,2240.0,33753.0,0.0,2.0
245,4265.0,29757.0,0.0,2.0
246,21622.0,26404.0,0.0,2.0
247,26020.0,26121.0,0.0,2.0
248,4023.0,33655.0,0.0,2.0
249,32237.0,37497.0,0.0,3.0
250,33206.0,36459.0,0.0,2.0
251,3832.0,5753.0,0.0,2.0
252,9306.0,12253.0,0.0,2.0
253,11899.0,33054.0,0.0,2.0
254,32153.0,37615.0,0.0,3.0
255,9675.0,9764.0,0.0,2.0
256,20303.0,37618.0,0.0,3.0
257,17575.0,18127.0,0.0,2.0
258,9587.0,26984.0,0.0,2.0
259,14947.0,37508.0,0.0,3.0
260,21188.0,37622.0,0.0,4.0
261,2750.0,23324.0,0.0,2.0
262,5358.0,7377.0,0.0,2.0
263,8280.0,11157.0,0.0,2.0
264,18787.0,37626.0,0.0,3.0
265,19537.0,37627.0,0.0,4.0
266,23078.0,37628.0,0.0,5.0
267,8741.0,12303.0,0.0,2.0
268,3255.0,33633.0,0.0,2.0
269,17547.0,29871.0,0.0,2.0
270,849.0,5174.0,0.0,2.0
271,7585.0,37633.0,0.0,3.0
272,5445.0,5570.0,0.0,2.0
273,111.0,12845.0,0.0,2.0
274,1313.0,17904.0,0.0,2.0
275,1822.0,13742.0,0.0,2.0
276,4862.0,13183.0,0.0,2.0
277,7448.0,20674.0,0.0,2.0
278,14846.0,37634.0,0.0,4.0
279,5194.0,17519.0,0.0,2.0
280,8914.0,28261.0,0.0,2.0
281,24028.0,37641.0,0.0,5.0
282,983.0,1458.0,0.0,2.0
283,1642.0,37645.0,0.0,3.0
284,3219.0,37646.0,0.0,4.0
285,3383.0,37647.0,0.0,5.0
286,34581.0,37648.0,0.0,6.0
287,22683.0,33319.0,0.0,2.0
288,33696.0,37644.0,0.0,6.0
289,4229.0,4608.0,0.0,2.0
290,12478.0,37652.0,0.0,3.0
291,1741.0,8536.0,0.0,2.0
292,25169.0,37513.0,0.0,3.0
293,59.0,2225.0,0.0,2.0
294,532.0,30470.0,0.0,2.0
295,12112.0,13086.0,0.0,2.0
296,22898.0,37658.0,0.0,3.0
297,1319.0,29487.0,0.0,2.0
298,7330.0,37656.0,0.0,3.0
299,2574.0,7845.0,0.0,2.0
300,1137.0,6768.0,0.0,2.0
301,13568.0,37663.0,0.0,3.0
302,4575.0,5317.0,0.0,2.0
303,6670.0,37665.0,0.0,3.0
304,6535.0,31027.0,0.0,2.0
305,13322.0,37666.0,0.0,4.0
306,9934.0,18116.0,0.0,2.0
307,441.0,4432.0,0.0,2.0
308,1537.0,2132.0,0.0,2.0
309,17724.0,37664.0,0.0,4.0
310,17380.0,20553.0,0.0,2.0
311,26613.0,37672.0,0.0,5.0
312,6838.0,12622.0,0.0,2.0
313,1132.0,1415.0,0.0,2.0
314,12710.0,37676.0,0.0,3.0
315,3482.0,35550.0,0.0,2.0
316,16043.0,29022.0,0.0,2.0
317,444.0,13826.0,0.0,2.0
318,644.0,7073.0,0.0,2.0
319,779.0,15075.0,0.0,2.0
320,1489.0,3767.0,0.0,2.0
321,2414.0,17004.0,0.0,2.0
322,3024.0,4879.0,0.0,2.0
323,3242.0,7422.0,0.0,2.0
324,3653.0,16878.0,0.0,2.0
325,4540.0,37683.0,0.0,3.0
326,5650.0,37688.0,0.0,4.0
327,8854.0,37685.0,0.0,3.0
328,14982.0,37689.0,0.0,5.0
329,10221.0,37681.0,0.0,3.0
330,8147.0,10035.0,0.0,2.0
331,14039.0,37690.0,0.0,4.0
332,16943.0,37675.0,0.0,3.0
333,23068.0,37695.0,0.0,4.0
334,19123.0,37677.0,0.0,4.0
335,33285.0,37697.0,0.0,5.0
336,24669.0,37696.0,0.0,5.0
337,31197.0,37699.0,0.0,6.0
338,2931.0,11224.0,0.0,2.0
339,4027.0,20740.0,0.0,2.0
340,6366.0,30561.0,0.0,2.0
341,6649.0,13249.0,0.0,2.0
342,14567.0,37693.0,0.0,3.0
343,22245.0,37692.0,0.0,4.0
344,10676.0,11483.0,0.0,2.0
345,18947.0,22166.0,0.0,2.0
346,8291.0,27082.0,0.0,2.0
347,366.0,12992.0,0.0,2.0
348,3708.0,17254.0,0.0,2.0
349,5850.0,13892.0,0.0,2.0
350,4016.0,34730.0,0.0,2.0
351,13060.0,33575.0,0.0,2.0
352,2324.0,15879.0,0.0,2.0
353,3371.0,16856.0,0.0,2.0
354,31.0,17545.0,0.0,2.0
355,32.0,16564.0,0.0,2.0
356,33.0,197.0,0.0,2.0
357,34.0,18140.0,0.0,2.0
358,558.0,10449.0,0.0,2.0
359,1626.0,3990.0,0.0,2.0
360,1685.0,4818.0,0.0,2.0
361,2592.0,2951.0,0.0,2.0
362,6019.0,37724.0,0.0,3.0
363,2956.0,9504.0,0.0,2.0
364,9373.0,37722.0,0.0,3.0
365,4105.0,11513.0,0.0,2.0
366,4339.0,10489.0,0.0,2.0
367,7150.0,37723.0,0.0,3.0
368,5037.0,12562.0,0.0,2.0
369,14226.0,37725.0,0.0,4.0
370,6051.0,13123.0,0.0,2.0
371,6329.0,7806.0,0.0,2.0
372,18511.0,37730.0,0.0,4.0
373,9559.0,37734.0,0.0,3.0
374,8224.0,20963.0,0.0,2.0
375,8778.0,8953.0,0.0,2.0
376,22920.0,37738.0,0.0,3.0
377,9197.0,9776.0,0.0,2.0
378,19045.0,37727.0,0.0,4.0
379,9949.0,37726.0,0.0,3.0
380,10888.0,37736.0,0.0,4.0
381,18053.0,37740.0,0.0,3.0
382,14823.0,37742.0,0.0,4.0
383,14656.0,37721.0,0.0,3.0
384,30464.0,37729.0,0.0,3.0
385,11581.0,37743.0,0.0,5.0
386,12663.0,37728.0,0.0,3.0
387,17751.0,37748.0,0.0,6.0
388,11691.0,12704.0,0.0,2.0
389,19166.0,37731.0,0.0,3.0
390,12787.0,37749.0,0.0,4.0
391,16039.0,37751.0,0.0,3.0
392,15061.0,37753.0,0.0,5.0
393,16636.0,37733.0,0.0,3.0
394,36.0,1016.0,0.0,2.0
395,37.0,3778.0,0.0,2.0
396,643.0,1054.0,0.0,2.0
397,3118.0,37759.0,0.0,3.0
398,3398.0,37760.0,0.0,4.0
399,9124.0,37761.0,0.0,5.0
400,8087.0,27933.0,0.0,2.0
401,14052.0,37762.0,0.0,6.0
402,12101.0,29683.0,0.0,2.0
403,39.0,27657.0,0.0,2.0
404,40.0,4053.0,0.0,2.0
405,1318.0,1969.0,0.0,2.0
406,11263.0,37768.0,0.0,3.0
407,1569.0,18065.0,0.0,2.0
408,4867.0,9515.0,0.0,2.0
409,2198.0,10917.0,0.0,2.0
410,43.0,965.0,0.0,2.0
411,44.0,17347.0,0.0,2.0
412,46.0,6322.0,0.0,2.0
413,50.0,22702.0,0.0,2.0
414,51.0,17014.0,0.0,2.0
415,53.0,1975.0,0.0,2.0
416,58.0,4736.0,0.0,2.0
417,3018.0,11230.0,0.0,2.0
418,61.0,34589.0,0.0,2.0
419,62.0,109.0,0.0,2.0
420,63.0,200.0,0.0,2.0
421,65.0,2385.0,0.0,2.0
422,66.0,526.0,0.0,2.0
423,67.0,339.0,0.0,2.0
424,68.0,9314.0,0.0,2.0
425,69.0,7950.0,0.0,2.0
426,71.0,1777.0,0.0,2.0
427,1599.0,7042.0,0.0,2.0
428,5234.0,20328.0,0.0,2.0
429,1349.0,15391.0,0.0,2.0
430,2029.0,3626.0,0.0,2.0
431,2744.0,10623.0,0.0,2.0
432,3405.0,32599.0,0.0,2.0
433,3491.0,14799.0,0.0,2.0
434,4521.0,37793.0,0.0,3.0
435,94.0,18980.0,0.0,2.0
436,4225.0,10849.0,0.0,2.0
437,4421.0,28959.0,0.0,2.0
438,8104.0,37797.0,0.0,4.0
439,74.0,5261.0,0.0,2.0
440,75.0,6073.0,0.0,2.0
441,76.0,15094.0,0.0,2.0
442,77.0,5286.0,0.0,2.0
443,78.0,2649.0,0.0,2.0
444,79.0,282.0,0.0,2.0
445,80.0,3826.0,0.0,2.0
446,190.0,3802.0,0.0,2.0
447,313.0,2794.0,0.0,2.0
448,82.0,5311.0,0.0,2.0
449,413.0,11823.0,0.0,2.0
450,3564.0,9645.0,0.0,2.0
451,8559.0,35085.0,0.0,2.0
452,10772.0,37813.0,0.0,3.0
453,27995.0,37815.0,0.0,4.0
454,84.0,11655.0,0.0,2.0
455,85.0,1373.0,0.0,2.0
456,87.0,9773.0,0.0,2.0
457,89.0,347.0,0.0,2.0
458,90.0,4853.0,0.0,2.0
459,95.0,818.0,0.0,2.0
460,96.0,13799.0,0.0,2.0
461,99.0,982.0,0.0,2.0
462,100.0,5556.0,0.0,2.0
463,9775.0,13593.0,0.0,2.0
464,35304.0,37826.0,0.0,3.0
465,3859.0,8850.0,0.0,2.0
466,534.0,21933.0,0.0,2.0
467,107.0,6194.0,0.0,2.0
468,635.0,13595.0,0.0,2.0
469,17379.0,37782.0,0.0,3.0
470,112.0,4592.0,0.0,2.0
471,113.0,1323.0,0.0,2.0
472,117.0,14187.0,0.0,2.0
473,118.0,4942.0,0.0,2.0
474,3844.0,4371.0,0.0,2.0
475,11140.0,37837.0,0.0,3.0
476,120.0,25880.0,0.0,2.0
477,121.0,4809.0,0.0,2.0
478,17031.0,31179.0,0.0,2.0
479,9195.0,17467.0,0.0,2.0
480,8231.0,11017.0,0.0,2.0
481,12688.0,37843.0,0.0,3.0
482,24369.0,37844.0,0.0,4.0
483,28141.0,37845.0,0.0,5.0
484,1148.0,14406.0,0.0,2.0
485,2228.0,7615.0,0.0,2.0
486,4004.0,6071.0,0.0,2.0
487,4208.0,27833.0,0.0,2.0
488,4631.0,8204.0,0.0,2.0
489,125.0,29654.0,0.0,2.0
490,126.0,1034.0,0.0,2.0
491,127.0,10233.0,0.0,2.0
492,298.0,4697.0,0.0,2.0
493,129.0,5105.0,0.0,2.0
494,131.0,4011.0,0.0,2.0
495,133.0,3548.0,0.0,2.0
496,1140.0,13600.0,0.0,2.0
497,2871.0,13584.0,0.0,2.0
498,138.0,4714.0,0.0,2.0
499,139.0,10666.0,0.0,2.0
500,655.0,1857.0,0.0,2.0
501,142.0,5973.0,0.0,2.0
502,143.0,32584.0,0.0,2.0
503,146.0,6309.0,0.0,2.0
504,147.0,11482.0,0.0,2.0
505,148.0,10788.0,0.0,2.0
506,2486.0,34795.0,0.0,2.0
507,11519.0,24617.0,0.0,2.0
508,151.0,3210.0,0.0,2.0
509,152.0,458.0,0.0,2.0
510,153.0,14382.0,0.0,2.0
511,368.0,11700.0,0.0,2.0
512,157.0,23826.0,0.0,2.0
513,158.0,1059.0,0.0,2.0
514,851.0,5659.0,0.0,2.0
515,3354.0,24279.0,0.0,2.0
516,8760.0,37877.0,0.0,3.0
517,12264.0,37879.0,0.0,4.0
518,161.0,5177.0,0.0,2.0
519,163.0,11833.0,0.0,2.0
520,165.0,13752.0,0.0,2.0
521,209.0,22820.0,0.0,2.0
522,167.0,17606.0,0.0,2.0
523,4201.0,6425.0,0.0,2.0
524,23185.0,37886.0,0.0,3.0
525,169.0,7769.0,0.0,2.0
526,170.0,13432.0,0.0,2.0
527,172.0,5724.0,0.0,2.0
528,173.0,4219.0,0.0,2.0
529,174.0,16906.0,0.0,2.0
530,5246.0,30023.0,0.0,2.0
531,11849.0,37582.0,0.0,3.0
532,4349.0,16435.0,0.0,2.0
533,32656.0,37632.0,0.0,3.0
534,10981.0,16280.0,0.0,2.0
535,177.0,10148.0,0.0,2.0
536,179.0,18176.0,0.0,2.0
537,180.0,5333.0,0.0,2.0
538,1511.0,14137.0,0.0,2.0
539,6257.0,13247.0,0.0,2.0
540,8200.0,34752.0,0.0,2.0
541,1431.0,3027.0,0.0,2.0
542,1499.0,12200.0,0.0,2.0
543,2053.0,11827.0,0.0,2.0
544,10870.0,37904.0,0.0,3.0
545,4633.0,8148.0,0.0,2.0
546,30923.0,34582.0,0.0,2.0
547,20979.0,21680.0,0.0,2.0
548,28130.0,37910.0,0.0,3.0
549,183.0,267.0,0.0,2.0
550,427.0,11044.0,0.0,2.0
551,678.0,8222.0,0.0,2.0
552,3563.0,8187.0,0.0,2.0
553,4382.0,12744.0,0.0,2.0
554,185.0,980.0,0.0,2.0
555,187.0,14849.0,0.0,2.0
556,188.0,4752.0,0.0,2.0
557,192.0,1831.0,0.0,2.0
558,194.0,12638.0,0.0,2.0
559,629.0,21546.0,0.0,2.0
560,1727.0,7419.0,0.0,2.0
561,1661.0,37719.0,0.0,3.0
562,198.0,1101.0,0.0,2.0
563,199.0,6381.0,0.0,2.0
564,21299.0,37783.0,0.0,3.0
565,201.0,931.0,0.0,2.0
566,202.0,13844.0,0.0,2.0
567,30509.0,34382.0,0.0,2.0
568,21032.0,31917.0,0.0,2.0
569,997.0,14285.0,0.0,2.0
570,20449.0,25108.0,0.0,2.0
571,4711.0,21435.0,0.0,2.0
572,4727.0,34631.0,0.0,2.0
573,7521.0,20430.0,0.0,2.0
574,7541.0,11930.0,0.0,2.0
575,7578.0,9786.0,0.0,2.0
576,7740.0,25541.0,0.0,2.0
577,7888.0,20732.0,0.0,2.0
578,15282.0,37938.0,0.0,3.0
579,1239.0,6097.0,0.0,2.0
580,2831.0,13580.0,0.0,2.0
581,16443.0,37937.0,0.0,3.0
582,18001.0,37941.0,0.0,4.0
583,2294.0,19239.0,0.0,2.0
584,6225.0,12127.0,0.0,2.0
585,661.0,4583.0,0.0,2.0
586,2562.0,14129.0,0.0,2.0
587,7424.0,7820.0,0.0,2.0
588,7466.0,18776.0,0.0,2.0
589,23646.0,34102.0,0.0,2.0
590,33482.0,37939.0,0.0,3.0
591,7078.0,15520.0,0.0,2.0
592,34323.0,37952.0,0.0,3.0
593,680.0,21430.0,0.0,2.0
594,6952.0,33086.0,0.0,2.0
595,1222.0,20230.0,0.0,2.0
596,25948.0,37958.0,0.0,3.0
597,29913.0,37959.0,0.0,4.0
598,3088.0,23636.0,0.0,2.0
599,16277.0,22826.0,0.0,2.0
600,27464.0,37961.0,0.0,3.0
601,23656.0,25932.0,0.0,2.0
602,20207.0,32033.0,0.0,2.0
603,15188.0,34031.0,0.0,2.0
604,1046.0,16091.0,0.0,2.0
605,6392.0,8102.0,0.0,2.0
606,33918.0,37968.0,0.0,3.0
607,21596.0,23693.0,0.0,2.0
608,20461.0,27823.0,0.0,2.0
609,12361.0,31756.0,0.0,2.0
610,2420.0,18775.0,0.0,2.0
611,3803.0,18718.0,0.0,2.0
612,4683.0,15900.0,0.0,2.0
613,5858.0,16786.0,0.0,2.0
614,19468.0,25968.0,0.0,2.0
615,934.0,3536.0,0.0,2.0
616,2260.0,7328.0,0.0,2.0
617,2364.0,13696.0,0.0,2.0
618,3434.0,13560.0,0.0,2.0
619,10894.0,37978.0,0.0,3.0
620,5360.0,7843.0,0.0,2.0
621,21198.0,37979.0,0.0,3.0
622,28540.0,37983.0,0.0,3.0
623,5326.0,10140.0,0.0,2.0
624,15055.0,34625.0,0.0,2.0
625,1361.0,18601.0,0.0,2.0
626,2233.0,3941.0,0.0,2.0
627,5978.0,37989.0,0.0,3.0
628,5809.0,10112.0,0.0,2.0
629,25639.0,37990.0,0.0,4.0
630,356.0,6342.0,0.0,2.0
631,957.0,16616.0,0.0,2.0
632,3214.0,7199.0,0.0,2.0
633,10179.0,37993.0,0.0,3.0
634,19734.0,32753.0,0.0,2.0
635,4586.0,14126.0,0.0,2.0
636,8296.0,9397.0,0.0,2.0
637,30745.0,37999.0,0.0,3.0
638,35184.0,38000.0,0.0,4.0
639,14017.0,17716.0,0.0,2.0
640,15333.0,22053.0,0.0,2.0
641,2188.0,17752.0,0.0,2.0
642,3828.0,23097.0,0.0,2.0
643,5330.0,7217.0,0.0,2.0
644,5859.0,19916.0,0.0,2.0
645,26938.0,33959.0,0.0,2.0
646,10343.0,38006.0,0.0,3.0
647,21269.0,38009.0,0.0,4.0
648,17849.0,23846.0,0.0,2.0
649,9318.0,15627.0,0.0,2.0
650,6000.0,33269.0,0.0,2.0
651,5117.0,7232.0,0.0,2.0
652,9782.0,38014.0,0.0,3.0
653,9198.0,20426.0,0.0,2.0
654,13101.0,38015.0,0.0,4.0
655,16452.0,20143.0,0.0,2.0
656,9091.0,32771.0,0.0,2.0
657,2718.0,3140.0,0.0,2.0
658,18553.0,38020.0,0.0,3.0
659,3198.0,25941.0,0.0,2.0
660,1797.0,19958.0,0.0,2.0
661,29876.0,31507.0,0.0,2.0
662,1042.0,14188.0,0.0,2.0
663,2033.0,8981.0,0.0,2.0
664,2082.0,9499.0,0.0,2.0
665,2274.0,13414.0,0.0,2.0
666,2293.0,7991.0,0.0,2.0
667,5343.0,32885.0,0.0,2.0
668,5356.0,11839.0,0.0,2.0
669,7848.0,12722.0,0.0,2.0
670,29472.0,38029.0,0.0,3.0
671,9329.0,12217.0,0.0,2.0
672,13186.0,38027.0,0.0,3.0
673,21325.0,38031.0,0.0,3.0
674,15218.0,38034.0,0.0,3.0
675,14462.0,38035.0,0.0,4.0
676,16764.0,38028.0,0.0,3.0
677,15205.0,38025.0,0.0,3.0
678,24134.0,38038.0,0.0,5.0
679,34990.0,38037.0,0.0,4.0
680,17402.0,19281.0,0.0,2.0
681,21256.0,38043.0,0.0,3.0
682,26586.0,27342.0,0.0,2.0
683,28054.0,38045.0,0.0,3.0
684,28501.0,30716.0,0.0,2.0
685,28658.0,33604.0,0.0,2.0
686,31447.0,38047.0,0.0,3.0
687,2607.0,7844.0,0.0,2.0
688,5090.0,17901.0,0.0,2.0
689,6762.0,13788.0,0.0,2.0
690,21899.0,38050.0,0.0,3.0
691,9078.0,24678.0,0.0,2.0
692,10354.0,14419.0,0.0,2.0
693,30281.0,38055.0,0.0,3.0
694,17673.0,18568.0,0.0,2.0
695,26332.0,38057.0,0.0,3.0
696,30788.0,38054.0,0.0,3.0
697,17808.0,21058.0,0.0,2.0
698,14155.0,17382.0,0.0,2.0
699,2331.0,22993.0,0.0,2.0
700,5158.0,10962.0,0.0,2.0
701,24762.0,38062.0,0.0,3.0
702,30326.0,38064.0,0.0,4.0
703,2050.0,8068.0,0.0,2.0
704,3042.0,3183.0,0.0,2.0
705,11465.0,38067.0,0.0,3.0
706,25581.0,37785.0,0.0,3.0
